# Loss function L(Q,w) and dynamical structure factor S(Q,w)
#
# L(Q,w)= -Im(1/eps_m(Q,w) [1]
# S(Q,w)= L(Q,w)*|Q|^2*/(4 pi^2 n_val) [Energy^-1]
#
# Momentum transfer Q=G+q in lattice coordinates
# G:   0   0   0
# q:   0.0000000   0.0000000   0.0000000
# Momentum transfer Q=G+q in Cartesian coordinates
# G:   0.0000000   0.0000000   0.0000000
# q:   0.0000000   0.0000000   0.0000000
# Norm2(G+q)   0.0000000
#
#   Frequency/(eV/hbar)                  L(Q,w)             S(Q,w)*1000
+0.6593136900052267E+03 +0.4496470609729311E-04 +0.0000000000000000E+00
+0.6593318309278001E+03 +0.4537701563713183E-04 +0.0000000000000000E+00
+0.6593499718503734E+03 +0.4579538041308893E-04 +0.0000000000000000E+00
+0.6593681127729467E+03 +0.4621992445186724E-04 +0.0000000000000000E+00
+0.6593862536955201E+03 +0.4665077506476903E-04 +0.0000000000000000E+00
+0.6594043946180934E+03 +0.4708806295520181E-04 +0.0000000000000000E+00
+0.6594225355406668E+03 +0.4753192233044759E-04 +0.0000000000000000E+00
+0.6594406764632400E+03 +0.4798249101786168E-04 +0.0000000000000000E+00
+0.6594588173858133E+03 +0.4843991058572325E-04 +0.0000000000000000E+00
+0.6594769583083867E+03 +0.4890432646897340E-04 +0.0000000000000000E+00
+0.6594950992309600E+03 +0.4937588810004012E-04 +0.0000000000000000E+00
+0.6595132401535334E+03 +0.4985474904504919E-04 +0.0000000000000000E+00
+0.6595313810761066E+03 +0.5034106714564729E-04 +0.0000000000000000E+00
+0.6595495219986800E+03 +0.5083500466674827E-04 +0.0000000000000000E+00
+0.6595676629212534E+03 +0.5133672845045989E-04 +0.0000000000000000E+00
+0.6595858038438267E+03 +0.5184641007656025E-04 +0.0000000000000000E+00
+0.6596039447664001E+03 +0.5236422602982233E-04 +0.0000000000000000E+00
+0.6596220856889734E+03 +0.5289035787455839E-04 +0.0000000000000000E+00
+0.6596402266115467E+03 +0.5342499243678134E-04 +0.0000000000000000E+00
+0.6596583675341201E+03 +0.5396832199434924E-04 +0.0000000000000000E+00
+0.6596765084566935E+03 +0.5452054447558540E-04 +0.0000000000000000E+00
+0.6596946493792667E+03 +0.5508186366679578E-04 +0.0000000000000000E+00
+0.6597127903018401E+03 +0.5565248942921813E-04 +0.0000000000000000E+00
+0.6597309312244134E+03 +0.5623263792589075E-04 +0.0000000000000000E+00
+0.6597490721469867E+03 +0.5682253185907705E-04 +0.0000000000000000E+00
+0.6597672130695601E+03 +0.5742240071881702E-04 +0.0000000000000000E+00
+0.6597853539921333E+03 +0.5803248104331037E-04 +0.0000000000000000E+00
+0.6598034949147067E+03 +0.5865301669180078E-04 +0.0000000000000000E+00
+0.6598216358372800E+03 +0.5928425913080519E-04 +0.0000000000000000E+00
+0.6598397767598534E+03 +0.5992646773448444E-04 +0.0000000000000000E+00
+0.6598579176824267E+03 +0.6057991010008881E-04 +0.0000000000000000E+00
+0.6598760586050000E+03 +0.6124486237949519E-04 +0.0000000000000000E+00
+0.6598941995275734E+03 +0.6192160962787251E-04 +0.0000000000000000E+00
+0.6599123404501468E+03 +0.6261044617073745E-04 +0.0000000000000000E+00
+0.6599304813727200E+03 +0.6331167599065061E-04 +0.0000000000000000E+00
+0.6599486222952934E+03 +0.6402561313503357E-04 +0.0000000000000000E+00
+0.6599667632178667E+03 +0.6475258214663077E-04 +0.0000000000000000E+00
+0.6599849041404401E+03 +0.6549291851844189E-04 +0.0000000000000000E+00
+0.6600030450630134E+03 +0.6624696917500653E-04 +0.0000000000000000E+00
+0.6600211859855867E+03 +0.6701509298224839E-04 +0.0000000000000000E+00
+0.6600393269081601E+03 +0.6779766128822332E-04 +0.0000000000000000E+00
+0.6600574678307333E+03 +0.6859505849755163E-04 +0.0000000000000000E+00
+0.6600756087533067E+03 +0.6940768268249979E-04 +0.0000000000000000E+00
+0.6600937496758800E+03 +0.7023594623414731E-04 +0.0000000000000000E+00
+0.6601118905984533E+03 +0.7108027655751325E-04 +0.0000000000000000E+00
+0.6601300315210267E+03 +0.7194111681494707E-04 +0.0000000000000000E+00
+0.6601481724436001E+03 +0.7281892672283974E-04 +0.0000000000000000E+00
+0.6601663133661733E+03 +0.7371418340724223E-04 +0.0000000000000000E+00
+0.6601844542887467E+03 +0.7462738232491710E-04 +0.0000000000000000E+00
+0.6602025952113200E+03 +0.7555903825714927E-04 +0.0000000000000000E+00
+0.6602207361338934E+03 +0.7650968638490084E-04 +0.0000000000000000E+00
+0.6602388770564667E+03 +0.7747988345497666E-04 +0.0000000000000000E+00
+0.6602570179790400E+03 +0.7847020904844164E-04 +0.0000000000000000E+00
+0.6602751589016134E+03 +0.7948126696402587E-04 +0.0000000000000000E+00
+0.6602932998241868E+03 +0.8051368673128091E-04 +0.0000000000000000E+00
+0.6603114407467601E+03 +0.8156812527009515E-04 +0.0000000000000000E+00
+0.6603295816693334E+03 +0.8264526871544950E-04 +0.0000000000000000E+00
+0.6603477225919067E+03 +0.8374583442850012E-04 +0.0000000000000000E+00
+0.6603658635144801E+03 +0.8487057321701245E-04 +0.0000000000000000E+00
+0.6603840044370534E+03 +0.8602027178993151E-04 +0.0000000000000000E+00
+0.6604021453596266E+03 +0.8719575547115426E-04 +0.0000000000000000E+00
+0.6604202862822000E+03 +0.8839789119623629E-04 +0.0000000000000000E+00
+0.6604384272047733E+03 +0.8962759081057088E-04 +0.0000000000000000E+00
+0.6604565681273467E+03 +0.9088581467690238E-04 +0.0000000000000000E+00
+0.6604747090499200E+03 +0.9217357557926559E-04 +0.0000000000000000E+00
+0.6604928499724933E+03 +0.9349194287470978E-04 +0.0000000000000000E+00
+0.6605109908950667E+03 +0.9484204678391735E-04 +0.0000000000000000E+00
+0.6605291318176401E+03 +0.9622508261482882E-04 +0.0000000000000000E+00
+0.6605472727402134E+03 +0.9764231455964854E-04 +0.0000000000000000E+00
+0.6605654136627867E+03 +0.9909507846917926E-04 +0.0000000000000000E+00
+0.6605835545853600E+03 +0.1005847826529606E-03 +0.0000000000000000E+00
+0.6606016955079334E+03 +0.1021129052354628E-03 +0.0000000000000000E+00
+0.6606198364305068E+03 +0.1036809858742686E-03 +0.0000000000000000E+00
+0.6606379773530800E+03 +0.1052906086925532E-03 +0.0000000000000000E+00
+0.6606561182756534E+03 +0.1069433721462993E-03 +0.0000000000000000E+00
+0.6606742591982268E+03 +0.1086408404579892E-03 +0.0000000000000000E+00
+0.6606924001208000E+03 +0.1103844707709847E-03 +0.0000000000000000E+00
+0.6607105410433734E+03 +0.1121755114624484E-03 +0.0000000000000000E+00
+0.6607286819659466E+03 +0.1140148720379694E-03 +0.0000000000000000E+00
+0.6607468228885200E+03 +0.1159029762742991E-03 +0.0000000000000000E+00
+0.6607649638110934E+03 +0.1178396297015136E-03 +0.0000000000000000E+00
+0.6607831047336667E+03 +0.1198239582155800E-03 +0.0000000000000000E+00
+0.6608012456562400E+03 +0.1218544959188039E-03 +0.0000000000000000E+00
+0.6608193865788134E+03 +0.1239294950432874E-03 +0.0000000000000000E+00
+0.6608375275013867E+03 +0.1260474738006398E-03 +0.0000000000000000E+00
+0.6608556684239601E+03 +0.1282079069967227E-03 +0.0000000000000000E+00
+0.6608738093465333E+03 +0.1304118485111819E-03 +0.0000000000000000E+00
+0.6608919502691067E+03 +0.1326622433709038E-03 +0.0000000000000000E+00
+0.6609100911916801E+03 +0.1349637953678496E-03 +0.0000000000000000E+00
+0.6609282321142534E+03 +0.1373224526057494E-03 +0.0000000000000000E+00
+0.6609463730368268E+03 +0.1397447279915802E-03 +0.0000000000000000E+00
+0.6609645139594001E+03 +0.1422370925450695E-03 +0.0000000000000000E+00
+0.6609826548819734E+03 +0.1448055853746263E-03 +0.0000000000000000E+00
+0.6610007958045467E+03 +0.1474556623664154E-03 +0.0000000000000000E+00
+0.6610189367271200E+03 +0.1501922256860613E-03 +0.0000000000000000E+00
+0.6610370776496933E+03 +0.1530197534638540E-03 +0.0000000000000000E+00
+0.6610552185722667E+03 +0.1559424632684992E-03 +0.0000000000000000E+00
+0.6610733594948400E+03 +0.1589644688860251E-03 +0.0000000000000000E+00
+0.6610915004174134E+03 +0.1620899123636356E-03 +0.0000000000000000E+00
+0.6611096413399866E+03 +0.1653230675728418E-03 +0.0000000000000000E+00
+0.6611277822625600E+03 +0.1686684186435337E-03 +0.0000000000000000E+00
+0.6611459231851334E+03 +0.1721307190697581E-03 +0.0000000000000000E+00
+0.6611640641077067E+03 +0.1757150373281680E-03 +0.0000000000000000E+00
+0.6611822050302801E+03 +0.1794267939199286E-03 +0.0000000000000000E+00
+0.6612003459528534E+03 +0.1832717936104870E-03 +0.0000000000000000E+00
+0.6612184868754267E+03 +0.1872562556287133E-03 +0.0000000000000000E+00
+0.6612366277980001E+03 +0.1913868437987471E-03 +0.0000000000000000E+00
+0.6612547687205735E+03 +0.1956706980139798E-03 +0.0000000000000000E+00
+0.6612729096431467E+03 +0.2001154680814474E-03 +0.0000000000000000E+00
+0.6612910505657201E+03 +0.2047293507247364E-03 +0.0000000000000000E+00
+0.6613091914882934E+03 +0.2095211303931223E-03 +0.0000000000000000E+00
+0.6613273324108667E+03 +0.2145002244573946E-03 +0.0000000000000000E+00
+0.6613454733334401E+03 +0.2196767333545709E-03 +0.0000000000000000E+00
+0.6613636142560133E+03 +0.2250614962633773E-03 +0.0000000000000000E+00
+0.6613817551785867E+03 +0.2306661529392585E-03 +0.0000000000000000E+00
+0.6613998961011600E+03 +0.2365032124063452E-03 +0.0000000000000000E+00
+0.6614180370237334E+03 +0.2425861292937281E-03 +0.0000000000000000E+00
+0.6614361779463067E+03 +0.2489293887102420E-03 +0.0000000000000000E+00
+0.6614543188688800E+03 +0.2555486006801990E-03 +0.0000000000000000E+00
+0.6614724597914534E+03 +0.2624606053103151E-03 +0.0000000000000000E+00
+0.6614906007140268E+03 +0.2696835900319910E-03 +0.0000000000000000E+00
+0.6615087416366000E+03 +0.2772372204621611E-03 +0.0000000000000000E+00
+0.6615268825591734E+03 +0.2851427866592573E-03 +0.0000000000000000E+00
+0.6615450234817467E+03 +0.2934233668196625E-03 +0.0000000000000000E+00
+0.6615631644043201E+03 +0.3021040107755133E-03 +0.0000000000000000E+00
+0.6615813053268935E+03 +0.3112119460193706E-03 +0.0000000000000000E+00
+0.6615994462494667E+03 +0.3207768094094206E-03 +0.0000000000000000E+00
+0.6616175871720401E+03 +0.3308309082087922E-03 +0.0000000000000000E+00
+0.6616357280946133E+03 +0.3414095146968121E-03 +0.0000000000000000E+00
+0.6616538690171867E+03 +0.3525511992781204E-03 +0.0000000000000000E+00
+0.6616720099397600E+03 +0.3642982078191471E-03 +0.0000000000000000E+00
+0.6616901508623333E+03 +0.3766968898888199E-03 +0.0000000000000000E+00
+0.6617082917849067E+03 +0.3897981856897664E-03 +0.0000000000000000E+00
+0.6617264327074801E+03 +0.4036581807732774E-03 +0.0000000000000000E+00
+0.6617445736300533E+03 +0.4183387391599576E-03 +0.0000000000000000E+00
+0.6617627145526267E+03 +0.4339082272831141E-03 +0.0000000000000000E+00
+0.6617808554752000E+03 +0.4504423432646444E-03 +0.0000000000000000E+00
+0.6617989963977734E+03 +0.4680250684729466E-03 +0.0000000000000000E+00
+0.6618171373203468E+03 +0.4867497611274608E-03 +0.0000000000000000E+00
+0.6618352782429200E+03 +0.5067204149455684E-03 +0.0000000000000000E+00
+0.6618534191654934E+03 +0.5280531094827778E-03 +0.0000000000000000E+00
+0.6618715600880668E+03 +0.5508776828744488E-03 +0.0000000000000000E+00
+0.6618897010106401E+03 +0.5753396620739107E-03 +0.0000000000000000E+00
+0.6619078419332134E+03 +0.6016024901991130E-03 +0.0000000000000000E+00
+0.6619259828557867E+03 +0.6298500949065901E-03 +0.0000000000000000E+00
+0.6619441237783600E+03 +0.6602898451599098E-03 +0.0000000000000000E+00
+0.6619622647009334E+03 +0.6931559452898405E-03 +0.0000000000000000E+00
+0.6619804056235066E+03 +0.7287133130638194E-03 +0.0000000000000000E+00
+0.6619985465460800E+03 +0.7672619797554660E-03 +0.0000000000000000E+00
+0.6620166874686533E+03 +0.8091420303870250E-03 +0.0000000000000000E+00
+0.6620348283912267E+03 +0.8547390643716445E-03 +0.0000000000000000E+00
+0.6620529693138001E+03 +0.9044900898446840E-03 +0.0000000000000000E+00
+0.6620711102363733E+03 +0.9588896527125512E-03 +0.0000000000000000E+00
+0.6620892511589467E+03 +0.1018495819713611E-02 +0.0000000000000000E+00
+0.6621073920815201E+03 +0.1083935349013335E-02 +0.0000000000000000E+00
+0.6621255330040934E+03 +0.1155906944770848E-02 +0.0000000000000000E+00
+0.6621436739266667E+03 +0.1235180843566345E-02 +0.0000000000000000E+00
+0.6621618148492400E+03 +0.1322592054261340E-02 +0.0000000000000000E+00
+0.6621799557718134E+03 +0.1419023318496673E-02 +0.0000000000000000E+00
+0.6621980966943868E+03 +0.1525372297491622E-02 +0.0000000000000000E+00
+0.6622162376169600E+03 +0.1642495828556423E-02 +0.0000000000000000E+00
+0.6622343785395334E+03 +0.1771122931709668E-02 +0.0000000000000000E+00
+0.6622525194621068E+03 +0.1911728891045049E-02 +0.0000000000000000E+00
+0.6622706603846800E+03 +0.2064367542748401E-02 +0.0000000000000000E+00
+0.6622888013072534E+03 +0.2228471294322935E-02 +0.0000000000000000E+00
+0.6623069422298266E+03 +0.2402651741693147E-02 +0.0000000000000000E+00
+0.6623250831524000E+03 +0.2584567814632532E-02 +0.0000000000000000E+00
+0.6623432240749734E+03 +0.2770962854778260E-02 +0.0000000000000000E+00
+0.6623613649975467E+03 +0.2957980422024517E-02 +0.0000000000000000E+00
+0.6623795059201200E+03 +0.3141813253108877E-02 +0.0000000000000000E+00
+0.6623976468426933E+03 +0.3319600828926075E-02 +0.0000000000000000E+00
+0.6624157877652667E+03 +0.3490311579116609E-02 +0.0000000000000000E+00
+0.6624339286878401E+03 +0.3655242419251470E-02 +0.0000000000000000E+00
+0.6624520696104134E+03 +0.3817852971239005E-02 +0.0000000000000000E+00
+0.6624702105329867E+03 +0.3982910130426670E-02 +0.0000000000000000E+00
+0.6624883514555601E+03 +0.4155191673574454E-02 +0.0000000000000000E+00
+0.6625064923781334E+03 +0.4338121832249443E-02 +0.0000000000000000E+00
+0.6625246333007068E+03 +0.4532663338391559E-02 +0.0000000000000000E+00
+0.6625427742232800E+03 +0.4736669917779091E-02 +0.0000000000000000E+00
+0.6625609151458534E+03 +0.4944805082873305E-02 +0.0000000000000000E+00
+0.6625790560684267E+03 +0.5149058922106283E-02 +0.0000000000000000E+00
+0.6625971969910000E+03 +0.5339783169219219E-02 +0.0000000000000000E+00
+0.6626153379135733E+03 +0.5506996191517727E-02 +0.0000000000000000E+00
+0.6626334788361467E+03 +0.5641582097154136E-02 +0.0000000000000000E+00
+0.6626516197587200E+03 +0.5736081756370772E-02 +0.0000000000000000E+00
+0.6626697606812934E+03 +0.5785076534921484E-02 +0.0000000000000000E+00
+0.6626879016038667E+03 +0.5785470553186628E-02 +0.0000000000000000E+00
+0.6627060425264400E+03 +0.5736971277008630E-02 +0.0000000000000000E+00
+0.6627241834490134E+03 +0.5642702845785988E-02 +0.0000000000000000E+00
+0.6627423243715867E+03 +0.5509493899785429E-02 +0.0000000000000000E+00
+0.6627604652941601E+03 +0.5347361090415640E-02 +0.0000000000000000E+00
+0.6627786062167334E+03 +0.5168109803266003E-02 +0.0000000000000000E+00
+0.6627967471393067E+03 +0.4983451970263642E-02 +0.0000000000000000E+00
+0.6628148880618801E+03 +0.4803232814775715E-02 +0.0000000000000000E+00
+0.6628330289844534E+03 +0.4634208421588929E-02 +0.0000000000000000E+00
+0.6628511699070267E+03 +0.4479533918228387E-02 +0.0000000000000000E+00
+0.6628693108296001E+03 +0.4338920526498237E-02 +0.0000000000000000E+00
+0.6628874517521734E+03 +0.4209351833006844E-02 +0.0000000000000000E+00
+0.6629055926747467E+03 +0.4086236021359669E-02 +0.0000000000000000E+00
+0.6629237335973201E+03 +0.3964814911219585E-02 +0.0000000000000000E+00
+0.6629418745198933E+03 +0.3841538395457931E-02 +0.0000000000000000E+00
+0.6629600154424667E+03 +0.3715038464852599E-02 +0.0000000000000000E+00
+0.6629781563650400E+03 +0.3586421642681911E-02 +0.0000000000000000E+00
+0.6629962972876134E+03 +0.3458852161485592E-02 +0.0000000000000000E+00
+0.6630144382101867E+03 +0.3336674053907490E-02 +0.0000000000000000E+00
+0.6630325791327600E+03 +0.3224442013496868E-02 +0.0000000000000000E+00
+0.6630507200553334E+03 +0.3126152575884241E-02 +0.0000000000000000E+00
+0.6630688609779068E+03 +0.3044787367914191E-02 +0.0000000000000000E+00
+0.6630870019004801E+03 +0.2982125861410633E-02 +0.0000000000000000E+00
+0.6631051428230534E+03 +0.2938716743479562E-02 +0.0000000000000000E+00
+0.6631232837456267E+03 +0.2913905305329394E-02 +0.0000000000000000E+00
+0.6631414246682001E+03 +0.2905863500185746E-02 +0.0000000000000000E+00
+0.6631595655907735E+03 +0.2911629384735230E-02 +0.0000000000000000E+00
+0.6631777065133467E+03 +0.2927213470233658E-02 +0.0000000000000000E+00
+0.6631958474359201E+03 +0.2947852599775713E-02 +0.0000000000000000E+00
+0.6632139883584933E+03 +0.2968467986047896E-02 +0.0000000000000000E+00
+0.6632321292810667E+03 +0.2984307012298249E-02 +0.0000000000000000E+00
+0.6632502702036400E+03 +0.2991647358981722E-02 +0.0000000000000000E+00
+0.6632684111262133E+03 +0.2988378140549266E-02 +0.0000000000000000E+00
+0.6632865520487867E+03 +0.2974293197074811E-02 +0.0000000000000000E+00
+0.6633046929713601E+03 +0.2951022671809697E-02 +0.0000000000000000E+00
+0.6633228338939334E+03 +0.2921632604706487E-02 +0.0000000000000000E+00
+0.6633409748165067E+03 +0.2889997389138556E-02 +0.0000000000000000E+00
+0.6633591157390800E+03 +0.2860091380476515E-02 +0.0000000000000000E+00
+0.6633772566616534E+03 +0.2835352942455098E-02 +0.0000000000000000E+00
+0.6633953975842268E+03 +0.2818238930157862E-02 +0.0000000000000000E+00
+0.6634135385068000E+03 +0.2810017361365066E-02 +0.0000000000000000E+00
+0.6634316794293734E+03 +0.2810770075584226E-02 +0.0000000000000000E+00
+0.6634498203519468E+03 +0.2819526816242779E-02 +0.0000000000000000E+00
+0.6634679612745201E+03 +0.2834444367443254E-02 +0.0000000000000000E+00
+0.6634861021970934E+03 +0.2852978856396474E-02 +0.0000000000000000E+00
+0.6635042431196667E+03 +0.2872057432300968E-02 +0.0000000000000000E+00
+0.6635223840422400E+03 +0.2888301692054990E-02 +0.0000000000000000E+00
+0.6635405249648134E+03 +0.2898353920283915E-02 +0.0000000000000000E+00
+0.6635586658873867E+03 +0.2899302908296753E-02 +0.0000000000000000E+00
+0.6635768068099600E+03 +0.2889136420001402E-02 +0.0000000000000000E+00
+0.6635949477325333E+03 +0.2867111702747877E-02 +0.0000000000000000E+00
+0.6636130886551067E+03 +0.2833946348432340E-02 +0.0000000000000000E+00
+0.6636312295776801E+03 +0.2791764991015014E-02 +0.0000000000000000E+00
+0.6636493705002533E+03 +0.2743779768623188E-02 +0.0000000000000000E+00
+0.6636675114228267E+03 +0.2693745413667425E-02 +0.0000000000000000E+00
+0.6636856523454001E+03 +0.2645304735074981E-02 +0.0000000000000000E+00
+0.6637037932679734E+03 +0.2601383322613638E-02 +0.0000000000000000E+00
+0.6637219341905467E+03 +0.2563772897351082E-02 +0.0000000000000000E+00
+0.6637400751131200E+03 +0.2532978851979908E-02 +0.0000000000000000E+00
+0.6637582160356934E+03 +0.2508338244192011E-02 +0.0000000000000000E+00
+0.6637763569582668E+03 +0.2488357802018377E-02 +0.0000000000000000E+00
+0.6637944978808401E+03 +0.2471173660580217E-02 +0.0000000000000000E+00
+0.6638126388034134E+03 +0.2455001275029620E-02 +0.0000000000000000E+00
+0.6638307797259868E+03 +0.2438453066446558E-02 +0.0000000000000000E+00
+0.6638489206485600E+03 +0.2420670423234753E-02 +0.0000000000000000E+00
+0.6638670615711334E+03 +0.2401311759648200E-02 +0.0000000000000000E+00
+0.6638852024937066E+03 +0.2380488997119491E-02 +0.0000000000000000E+00
+0.6639033434162800E+03 +0.2358715565118972E-02 +0.0000000000000000E+00
+0.6639214843388534E+03 +0.2336861368962394E-02 +0.0000000000000000E+00
+0.6639396252614267E+03 +0.2316076631205255E-02 +0.0000000000000000E+00
+0.6639577661840000E+03 +0.2297670896966063E-02 +0.0000000000000000E+00
+0.6639759071065733E+03 +0.2282975055226021E-02 +0.0000000000000000E+00
+0.6639940480291467E+03 +0.2273226152330380E-02 +0.0000000000000000E+00
+0.6640121889517201E+03 +0.2269494809784028E-02 +0.0000000000000000E+00
+0.6640303298742934E+03 +0.2272651933378430E-02 +0.0000000000000000E+00
+0.6640484707968667E+03 +0.2283363068160709E-02 +0.0000000000000000E+00
+0.6640666117194401E+03 +0.2302099828812408E-02 +0.0000000000000000E+00
+0.6640847526420134E+03 +0.2329156322243275E-02 +0.0000000000000000E+00
+0.6641028935645868E+03 +0.2364649725506348E-02 +0.0000000000000000E+00
+0.6641210344871600E+03 +0.2408473030686130E-02 +0.0000000000000000E+00
+0.6641391754097334E+03 +0.2460167182207634E-02 +0.0000000000000000E+00
+0.6641573163323067E+03 +0.2518703323410151E-02 +0.0000000000000000E+00
+0.6641754572548800E+03 +0.2582215012179413E-02 +0.0000000000000000E+00
+0.6641935981774534E+03 +0.2647775443638546E-02 +0.0000000000000000E+00
+0.6642117391000266E+03 +0.2711343923668594E-02 +0.0000000000000000E+00
+0.6642298800226000E+03 +0.2767984575954429E-02 +0.0000000000000000E+00
+0.6642480209451734E+03 +0.2812387053740704E-02 +0.0000000000000000E+00
+0.6642661618677467E+03 +0.2839617898768255E-02 +0.0000000000000000E+00
+0.6642843027903200E+03 +0.2845941328294931E-02 +0.0000000000000000E+00
+0.6643024437128934E+03 +0.2829505618372970E-02 +0.0000000000000000E+00
+0.6643205846354667E+03 +0.2790713036491675E-02 +0.0000000000000000E+00
+0.6643387255580401E+03 +0.2732171092225236E-02 +0.0000000000000000E+00
+0.6643568664806133E+03 +0.2658235089358567E-02 +0.0000000000000000E+00
+0.6643750074031867E+03 +0.2574260487157084E-02 +0.0000000000000000E+00
+0.6643931483257601E+03 +0.2485752792971803E-02 +0.0000000000000000E+00
+0.6644112892483334E+03 +0.2397609541603969E-02 +0.0000000000000000E+00
+0.6644294301709068E+03 +0.2313595492100981E-02 +0.0000000000000000E+00
+0.6644475710934801E+03 +0.2236108559584527E-02 +0.0000000000000000E+00
+0.6644657120160533E+03 +0.2166219304918226E-02 +0.0000000000000000E+00
+0.6644838529386267E+03 +0.2103921894407081E-02 +0.0000000000000000E+00
+0.6645019938612000E+03 +0.2048514171867333E-02 +0.0000000000000000E+00
+0.6645201347837733E+03 +0.1999014829863096E-02 +0.0000000000000000E+00
+0.6645382757063467E+03 +0.1954523587929426E-02 +0.0000000000000000E+00
+0.6645564166289200E+03 +0.1914445178652341E-02 +0.0000000000000000E+00
+0.6645745575514934E+03 +0.1878536668427788E-02 +0.0000000000000000E+00
+0.6645926984740667E+03 +0.1846791908223809E-02 +0.0000000000000000E+00
+0.6646108393966400E+03 +0.1819225430138284E-02 +0.0000000000000000E+00
+0.6646289803192134E+03 +0.1795640412826819E-02 +0.0000000000000000E+00
+0.6646471212417867E+03 +0.1775456618016937E-02 +0.0000000000000000E+00
+0.6646652621643601E+03 +0.1757648270758348E-02 +0.0000000000000000E+00
+0.6646834030869334E+03 +0.1740816123712725E-02 +0.0000000000000000E+00
+0.6647015440095067E+03 +0.1723394353885483E-02 +0.0000000000000000E+00
+0.6647196849320801E+03 +0.1703959277970549E-02 +0.0000000000000000E+00
+0.6647378258546535E+03 +0.1681561196750038E-02 +0.0000000000000000E+00
+0.6647559667772267E+03 +0.1655969038926950E-02 +0.0000000000000000E+00
+0.6647741076998001E+03 +0.1627735509871194E-02 +0.0000000000000000E+00
+0.6647922486223733E+03 +0.1598062438046759E-02 +0.0000000000000000E+00
+0.6648103895449467E+03 +0.1568530402343480E-02 +0.0000000000000000E+00
+0.6648285304675201E+03 +0.1540800689743039E-02 +0.0000000000000000E+00
+0.6648466713900933E+03 +0.1516382391822828E-02 +0.0000000000000000E+00
+0.6648648123126667E+03 +0.1496505802230018E-02 +0.0000000000000000E+00
+0.6648829532352401E+03 +0.1482091711297762E-02 +0.0000000000000000E+00
+0.6649010941578134E+03 +0.1473777931785538E-02 +0.0000000000000000E+00
+0.6649192350803867E+03 +0.1471962381938423E-02 +0.0000000000000000E+00
+0.6649373760029600E+03 +0.1476836132887109E-02 +0.0000000000000000E+00
+0.6649555169255334E+03 +0.1488398035130963E-02 +0.0000000000000000E+00
+0.6649736578481068E+03 +0.1506458499766179E-02 +0.0000000000000000E+00
+0.6649917987706800E+03 +0.1530651319493898E-02 +0.0000000000000000E+00
+0.6650099396932534E+03 +0.1560474916623028E-02 +0.0000000000000000E+00
+0.6650280806158268E+03 +0.1595372783718760E-02 +0.0000000000000000E+00
+0.6650462215384001E+03 +0.1634838588780136E-02 +0.0000000000000000E+00
+0.6650643624609735E+03 +0.1678507313157595E-02 +0.0000000000000000E+00
+0.6650825033835467E+03 +0.1726186479604131E-02 +0.0000000000000000E+00
+0.6651006443061200E+03 +0.1777796544737678E-02 +0.0000000000000000E+00
+0.6651187852286934E+03 +0.1833216789085250E-02 +0.0000000000000000E+00
+0.6651369261512667E+03 +0.1892060415688951E-02 +0.0000000000000000E+00
+0.6651550670738400E+03 +0.1953429422188526E-02 +0.0000000000000000E+00
+0.6651732079964133E+03 +0.2015729607824208E-02 +0.0000000000000000E+00
+0.6651913489189867E+03 +0.2076648205026345E-02 +0.0000000000000000E+00
+0.6652094898415601E+03 +0.2133383806571923E-02 +0.0000000000000000E+00
+0.6652276307641333E+03 +0.2183146112381164E-02 +0.0000000000000000E+00
+0.6652457716867067E+03 +0.2223818315744011E-02 +0.0000000000000000E+00
+0.6652639126092801E+03 +0.2254553286686106E-02 +0.0000000000000000E+00
+0.6652820535318534E+03 +0.2276041749387840E-02 +0.0000000000000000E+00
+0.6653001944544268E+03 +0.2290297025511350E-02 +0.0000000000000000E+00
+0.6653183353770000E+03 +0.2300001160101752E-02 +0.0000000000000000E+00
+0.6653364762995734E+03 +0.2307632158744982E-02 +0.0000000000000000E+00
+0.6653546172221468E+03 +0.2314649711303801E-02 +0.0000000000000000E+00
+0.6653727581447201E+03 +0.2320962674391000E-02 +0.0000000000000000E+00
+0.6653908990672934E+03 +0.2324804516498211E-02 +0.0000000000000000E+00
+0.6654090399898668E+03 +0.2323052041764532E-02 +0.0000000000000000E+00
+0.6654271809124400E+03 +0.2311933486006302E-02 +0.0000000000000000E+00
+0.6654453218350134E+03 +0.2287965777775407E-02 +0.0000000000000000E+00
+0.6654634627575866E+03 +0.2248862201012791E-02 +0.0000000000000000E+00
+0.6654816036801600E+03 +0.2194131886488065E-02 +0.0000000000000000E+00
+0.6654997446027334E+03 +0.2125198096714125E-02 +0.0000000000000000E+00
+0.6655178855253067E+03 +0.2045048647575948E-02 +0.0000000000000000E+00
+0.6655360264478801E+03 +0.1957591749095136E-02 +0.0000000000000000E+00
+0.6655541673704533E+03 +0.1866948283299964E-02 +0.0000000000000000E+00
+0.6655723082930267E+03 +0.1776869923581443E-02 +0.0000000000000000E+00
+0.6655904492156001E+03 +0.1690380829420880E-02 +0.0000000000000000E+00
+0.6656085901381734E+03 +0.1609647880979462E-02 +0.0000000000000000E+00
+0.6656267310607467E+03 +0.1536020938099064E-02 +0.0000000000000000E+00
+0.6656448719833201E+03 +0.1470161918640068E-02 +0.0000000000000000E+00
+0.6656630129058934E+03 +0.1412194807866501E-02 +0.0000000000000000E+00
