# Loss function L(Q,w) and dynamical structure factor S(Q,w)
#
# L(Q,w)= -Im(1/eps_m(Q,w) [1]
# S(Q,w)= L(Q,w)*|Q|^2*/(4 pi^2 n_val) [Energy^-1]
#
# Momentum transfer Q=G+q in lattice coordinates
# G:   0   0   0
# q:   0.0000000   0.0000000   0.0000000
# Momentum transfer Q=G+q in Cartesian coordinates
# G:   0.0000000   0.0000000   0.0000000
# q:   0.0000000   0.0000000   0.0000000
# Norm2(G+q)   0.0000000
#
#   Frequency/(eV/hbar)                  L(Q,w)             S(Q,w)*1000
+0.1362383285257333E+02 +0.4193557730188612E+00 +0.0000000000000000E+00
+0.1363970615982500E+02 +0.4154911046262003E+00 +0.0000000000000000E+00
+0.1365557946707667E+02 +0.4131951558824254E+00 +0.0000000000000000E+00
+0.1367145277432833E+02 +0.4120904347717008E+00 +0.0000000000000000E+00
+0.1368732608158000E+02 +0.4117806218732225E+00 +0.0000000000000000E+00
+0.1370319938883167E+02 +0.4118663689807441E+00 +0.0000000000000000E+00
+0.1371907269608333E+02 +0.4119703201800846E+00 +0.0000000000000000E+00
+0.1373494600333500E+02 +0.4117694961846752E+00 +0.0000000000000000E+00
+0.1375081931058667E+02 +0.4110281363436951E+00 +0.0000000000000000E+00
+0.1376669261783833E+02 +0.4096202386294230E+00 +0.0000000000000000E+00
+0.1378256592509000E+02 +0.4075319547655263E+00 +0.0000000000000000E+00
+0.1379843923234167E+02 +0.4048408284758601E+00 +0.0000000000000000E+00
+0.1381431253959333E+02 +0.4016785381733547E+00 +0.0000000000000000E+00
+0.1383018584684500E+02 +0.3981908297863397E+00 +0.0000000000000000E+00
+0.1384605915409666E+02 +0.3945087367813955E+00 +0.0000000000000000E+00
+0.1386193246134833E+02 +0.3907390433951283E+00 +0.0000000000000000E+00
+0.1387780576860000E+02 +0.3869727202854723E+00 +0.0000000000000000E+00
+0.1389367907585167E+02 +0.3833022917189003E+00 +0.0000000000000000E+00
+0.1390955238310333E+02 +0.3798362287889157E+00 +0.0000000000000000E+00
+0.1392542569035500E+02 +0.3767014383411560E+00 +0.0000000000000000E+00
+0.1394129899760667E+02 +0.3740317162219516E+00 +0.0000000000000000E+00
+0.1395717230485833E+02 +0.3719467975420006E+00 +0.0000000000000000E+00
+0.1397304561211000E+02 +0.3705300151948857E+00 +0.0000000000000000E+00
+0.1398891891936167E+02 +0.3698116126628125E+00 +0.0000000000000000E+00
+0.1400479222661333E+02 +0.3697609128743257E+00 +0.0000000000000000E+00
+0.1402066553386500E+02 +0.3702863456377687E+00 +0.0000000000000000E+00
+0.1403653884111667E+02 +0.3712399830542870E+00 +0.0000000000000000E+00
+0.1405241214836833E+02 +0.3724237999118649E+00 +0.0000000000000000E+00
+0.1406828545562000E+02 +0.3735978813848883E+00 +0.0000000000000000E+00
+0.1408415876287167E+02 +0.3744941942531726E+00 +0.0000000000000000E+00
+0.1410003207012333E+02 +0.3748405711348347E+00 +0.0000000000000000E+00
+0.1411590537737500E+02 +0.3743964642322055E+00 +0.0000000000000000E+00
+0.1413177868462667E+02 +0.3729955536964352E+00 +0.0000000000000000E+00
+0.1414765199187833E+02 +0.3705838783328159E+00 +0.0000000000000000E+00
+0.1416352529913000E+02 +0.3672401471813670E+00 +0.0000000000000000E+00
+0.1417939860638167E+02 +0.3631695513254002E+00 +0.0000000000000000E+00
+0.1419527191363333E+02 +0.3586717834793400E+00 +0.0000000000000000E+00
+0.1421114522088500E+02 +0.3540929512102421E+00 +0.0000000000000000E+00
+0.1422701852813667E+02 +0.3497750367501858E+00 +0.0000000000000000E+00
+0.1424289183538833E+02 +0.3460145775697930E+00 +0.0000000000000000E+00
+0.1425876514264000E+02 +0.3430368860310216E+00 +0.0000000000000000E+00
+0.1427463844989167E+02 +0.3409868137096886E+00 +0.0000000000000000E+00
+0.1429051175714334E+02 +0.3399337140998455E+00 +0.0000000000000000E+00
+0.1430638506439500E+02 +0.3398868144455960E+00 +0.0000000000000000E+00
+0.1432225837164667E+02 +0.3408166296794780E+00 +0.0000000000000000E+00
+0.1433813167889834E+02 +0.3426775440746652E+00 +0.0000000000000000E+00
+0.1435400498615000E+02 +0.3454263699306095E+00 +0.0000000000000000E+00
+0.1436987829340167E+02 +0.3490323853045581E+00 +0.0000000000000000E+00
+0.1438575160065333E+02 +0.3534766734392183E+00 +0.0000000000000000E+00
+0.1440162490790500E+02 +0.3587421264386038E+00 +0.0000000000000000E+00
+0.1441749821515667E+02 +0.3647988366254221E+00 +0.0000000000000000E+00
+0.1443337152240833E+02 +0.3715912957875513E+00 +0.0000000000000000E+00
+0.1444924482966000E+02 +0.3790331725368697E+00 +0.0000000000000000E+00
+0.1446511813691167E+02 +0.3870127163552570E+00 +0.0000000000000000E+00
+0.1448099144416333E+02 +0.3954079154493743E+00 +0.0000000000000000E+00
+0.1449686475141500E+02 +0.4041066445935725E+00 +0.0000000000000000E+00
+0.1451273805866667E+02 +0.4130247108240899E+00 +0.0000000000000000E+00
+0.1452861136591833E+02 +0.4221153080579395E+00 +0.0000000000000000E+00
+0.1454448467317000E+02 +0.4313670703328552E+00 +0.0000000000000000E+00
+0.1456035798042167E+02 +0.4407928999790821E+00 +0.0000000000000000E+00
+0.1457623128767333E+02 +0.4504152092401512E+00 +0.0000000000000000E+00
+0.1459210459492500E+02 +0.4602532337760522E+00 +0.0000000000000000E+00
+0.1460797790217667E+02 +0.4703149832284294E+00 +0.0000000000000000E+00
+0.1462385120942833E+02 +0.4805924101666923E+00 +0.0000000000000000E+00
+0.1463972451668000E+02 +0.4910561961314961E+00 +0.0000000000000000E+00
+0.1465559782393167E+02 +0.5016478167455709E+00 +0.0000000000000000E+00
+0.1467147113118333E+02 +0.5122707242298767E+00 +0.0000000000000000E+00
+0.1468734443843500E+02 +0.5227867233674741E+00 +0.0000000000000000E+00
+0.1470321774568667E+02 +0.5330242703969925E+00 +0.0000000000000000E+00
+0.1471909105293833E+02 +0.5428007220425698E+00 +0.0000000000000000E+00
+0.1473496436019000E+02 +0.5519524837312223E+00 +0.0000000000000000E+00
+0.1475083766744167E+02 +0.5603606074518458E+00 +0.0000000000000000E+00
+0.1476671097469333E+02 +0.5679595252564877E+00 +0.0000000000000000E+00
+0.1478258428194500E+02 +0.5747241284750292E+00 +0.0000000000000000E+00
+0.1479845758919667E+02 +0.5806410222227218E+00 +0.0000000000000000E+00
+0.1481433089644833E+02 +0.5856770582967232E+00 +0.0000000000000000E+00
+0.1483020420370000E+02 +0.5897583709561987E+00 +0.0000000000000000E+00
+0.1484607751095167E+02 +0.5927672862400328E+00 +0.0000000000000000E+00
+0.1486195081820333E+02 +0.5945570495109049E+00 +0.0000000000000000E+00
+0.1487782412545500E+02 +0.5949792294050328E+00 +0.0000000000000000E+00
+0.1489369743270666E+02 +0.5939169045733627E+00 +0.0000000000000000E+00
+0.1490957073995833E+02 +0.5913168346519847E+00 +0.0000000000000000E+00
+0.1492544404721000E+02 +0.5872141171872742E+00 +0.0000000000000000E+00
+0.1494131735446167E+02 +0.5817432919903089E+00 +0.0000000000000000E+00
+0.1495719066171333E+02 +0.5751316285393452E+00 +0.0000000000000000E+00
+0.1497306396896500E+02 +0.5676741302372259E+00 +0.0000000000000000E+00
+0.1498893727621667E+02 +0.5596948726539999E+00 +0.0000000000000000E+00
+0.1500481058346833E+02 +0.5515037627920910E+00 +0.0000000000000000E+00
+0.1502068389072000E+02 +0.5433596306285491E+00 +0.0000000000000000E+00
+0.1503655719797167E+02 +0.5354487055718742E+00 +0.0000000000000000E+00
+0.1505243050522333E+02 +0.5278826109330386E+00 +0.0000000000000000E+00
+0.1506830381247500E+02 +0.5207140021720390E+00 +0.0000000000000000E+00
+0.1508417711972667E+02 +0.5139630963668997E+00 +0.0000000000000000E+00
+0.1510005042697833E+02 +0.5076460619760758E+00 +0.0000000000000000E+00
+0.1511592373423000E+02 +0.5017970460865768E+00 +0.0000000000000000E+00
+0.1513179704148166E+02 +0.4964791392376133E+00 +0.0000000000000000E+00
+0.1514767034873333E+02 +0.4917844789180557E+00 +0.0000000000000000E+00
+0.1516354365598500E+02 +0.4878277394139424E+00 +0.0000000000000000E+00
+0.1517941696323667E+02 +0.4847383979146531E+00 +0.0000000000000000E+00
+0.1519529027048833E+02 +0.4826551253188776E+00 +0.0000000000000000E+00
+0.1521116357774000E+02 +0.4817222886761464E+00 +0.0000000000000000E+00
+0.1522703688499167E+02 +0.4820863366724319E+00 +0.0000000000000000E+00
+0.1524291019224333E+02 +0.4838898389861097E+00 +0.0000000000000000E+00
+0.1525878349949500E+02 +0.4872623378508001E+00 +0.0000000000000000E+00
+0.1527465680674666E+02 +0.4923084616628580E+00 +0.0000000000000000E+00
+0.1529053011399833E+02 +0.4990942184810910E+00 +0.0000000000000000E+00
+0.1530640342125000E+02 +0.5076322827242300E+00 +0.0000000000000000E+00
+0.1532227672850167E+02 +0.5178669496894024E+00 +0.0000000000000000E+00
+0.1533815003575333E+02 +0.5296595991722510E+00 +0.0000000000000000E+00
+0.1535402334300500E+02 +0.5427761769269062E+00 +0.0000000000000000E+00
+0.1536989665025667E+02 +0.5568794485276488E+00 +0.0000000000000000E+00
+0.1538576995750833E+02 +0.5715302383673688E+00 +0.0000000000000000E+00
+0.1540164326476000E+02 +0.5862024835520117E+00 +0.0000000000000000E+00
+0.1541751657201166E+02 +0.6003153372351906E+00 +0.0000000000000000E+00
+0.1543338987926333E+02 +0.6132810439613600E+00 +0.0000000000000000E+00
+0.1544926318651500E+02 +0.6245609352471257E+00 +0.0000000000000000E+00
+0.1546513649376667E+02 +0.6337167768057704E+00 +0.0000000000000000E+00
+0.1548100980101833E+02 +0.6404445482131816E+00 +0.0000000000000000E+00
+0.1549688310827000E+02 +0.6445838068292498E+00 +0.0000000000000000E+00
+0.1551275641552167E+02 +0.6461048842718805E+00 +0.0000000000000000E+00
+0.1552862972277333E+02 +0.6450826089377357E+00 +0.0000000000000000E+00
+0.1554450303002500E+02 +0.6416657604092542E+00 +0.0000000000000000E+00
+0.1556037633727667E+02 +0.6360478731348094E+00 +0.0000000000000000E+00
+0.1557624964452833E+02 +0.6284417905649057E+00 +0.0000000000000000E+00
+0.1559212295178000E+02 +0.6190599339131004E+00 +0.0000000000000000E+00
+0.1560799625903167E+02 +0.6081031311342516E+00 +0.0000000000000000E+00
+0.1562386956628333E+02 +0.5957601448572306E+00 +0.0000000000000000E+00
+0.1563974287353500E+02 +0.5822168149773203E+00 +0.0000000000000000E+00
+0.1565561618078667E+02 +0.5676698661250863E+00 +0.0000000000000000E+00
+0.1567148948803833E+02 +0.5523385295370188E+00 +0.0000000000000000E+00
+0.1568736279529000E+02 +0.5364682445952340E+00 +0.0000000000000000E+00
+0.1570323610254167E+02 +0.5203239946301015E+00 +0.0000000000000000E+00
+0.1571910940979333E+02 +0.5041746892800520E+00 +0.0000000000000000E+00
+0.1573498271704500E+02 +0.4882730439987899E+00 +0.0000000000000000E+00
+0.1575085602429667E+02 +0.4728367459198737E+00 +0.0000000000000000E+00
+0.1576672933154834E+02 +0.4580360166093018E+00 +0.0000000000000000E+00
+0.1578260263880000E+02 +0.4439903246521617E+00 +0.0000000000000000E+00
+0.1579847594605167E+02 +0.4307739167416059E+00 +0.0000000000000000E+00
+0.1581434925330333E+02 +0.4184272128368588E+00 +0.0000000000000000E+00
+0.1583022256055500E+02 +0.4069698070829124E+00 +0.0000000000000000E+00
+0.1584609586780667E+02 +0.3964110549614169E+00 +0.0000000000000000E+00
+0.1586196917505833E+02 +0.3867557320196972E+00 +0.0000000000000000E+00
+0.1587784248231000E+02 +0.3780044608075499E+00 +0.0000000000000000E+00
+0.1589371578956167E+02 +0.3701507145428232E+00 +0.0000000000000000E+00
+0.1590958909681333E+02 +0.3631773177960679E+00 +0.0000000000000000E+00
+0.1592546240406500E+02 +0.3570549740586618E+00 +0.0000000000000000E+00
+0.1594133571131667E+02 +0.3517437734302989E+00 +0.0000000000000000E+00
+0.1595720901856833E+02 +0.3471968425271870E+00 +0.0000000000000000E+00
+0.1597308232582000E+02 +0.3433642987845906E+00 +0.0000000000000000E+00
+0.1598895563307167E+02 +0.3401959296713966E+00 +0.0000000000000000E+00
+0.1600482894032333E+02 +0.3376422333956507E+00 +0.0000000000000000E+00
+0.1602070224757500E+02 +0.3356547328280614E+00 +0.0000000000000000E+00
+0.1603657555482667E+02 +0.3341868764257065E+00 +0.0000000000000000E+00
+0.1605244886207833E+02 +0.3331960995852308E+00 +0.0000000000000000E+00
+0.1606832216933000E+02 +0.3326463697013862E+00 +0.0000000000000000E+00
+0.1608419547658167E+02 +0.3325097805358299E+00 +0.0000000000000000E+00
+0.1610006878383333E+02 +0.3327660371294021E+00 +0.0000000000000000E+00
+0.1611594209108500E+02 +0.3333997165193769E+00 +0.0000000000000000E+00
+0.1613181539833667E+02 +0.3343962738405872E+00 +0.0000000000000000E+00
+0.1614768870558834E+02 +0.3357382489288507E+00 +0.0000000000000000E+00
+0.1616356201284000E+02 +0.3374027981835602E+00 +0.0000000000000000E+00
+0.1617943532009167E+02 +0.3393608266653628E+00 +0.0000000000000000E+00
+0.1619530862734333E+02 +0.3415772956359892E+00 +0.0000000000000000E+00
+0.1621118193459500E+02 +0.3440122949425348E+00 +0.0000000000000000E+00
+0.1622705524184667E+02 +0.3466230741260149E+00 +0.0000000000000000E+00
+0.1624292854909833E+02 +0.3493675697229062E+00 +0.0000000000000000E+00
+0.1625880185635000E+02 +0.3522092560038446E+00 +0.0000000000000000E+00
+0.1627467516360167E+02 +0.3551216010529170E+00 +0.0000000000000000E+00
+0.1629054847085333E+02 +0.3580893443408266E+00 +0.0000000000000000E+00
+0.1630642177810500E+02 +0.3611045662132955E+00 +0.0000000000000000E+00
+0.1632229508535666E+02 +0.3641581340411262E+00 +0.0000000000000000E+00
+0.1633816839260833E+02 +0.3672300475103813E+00 +0.0000000000000000E+00
+0.1635404169986000E+02 +0.3702834910277533E+00 +0.0000000000000000E+00
+0.1636991500711167E+02 +0.3732661105893668E+00 +0.0000000000000000E+00
+0.1638578831436333E+02 +0.3761188123505944E+00 +0.0000000000000000E+00
+0.1640166162161500E+02 +0.3787888375920824E+00 +0.0000000000000000E+00
+0.1641753492886667E+02 +0.3812416532751385E+00 +0.0000000000000000E+00
+0.1643340823611834E+02 +0.3834663382316035E+00 +0.0000000000000000E+00
+0.1644928154337000E+02 +0.3854716497531141E+00 +0.0000000000000000E+00
+0.1646515485062167E+02 +0.3872737437845610E+00 +0.0000000000000000E+00
+0.1648102815787333E+02 +0.3888798945306240E+00 +0.0000000000000000E+00
+0.1649690146512500E+02 +0.3902740305872720E+00 +0.0000000000000000E+00
+0.1651277477237667E+02 +0.3914089356247676E+00 +0.0000000000000000E+00
+0.1652864807962833E+02 +0.3922072460975672E+00 +0.0000000000000000E+00
+0.1654452138688000E+02 +0.3925704909338629E+00 +0.0000000000000000E+00
+0.1656039469413167E+02 +0.3923938111514546E+00 +0.0000000000000000E+00
+0.1657626800138333E+02 +0.3915839052970026E+00 +0.0000000000000000E+00
+0.1659214130863500E+02 +0.3900780372179313E+00 +0.0000000000000000E+00
+0.1660801461588667E+02 +0.3878613555029661E+00 +0.0000000000000000E+00
+0.1662388792313833E+02 +0.3849784735149941E+00 +0.0000000000000000E+00
+0.1663976123039000E+02 +0.3815349454069158E+00 +0.0000000000000000E+00
+0.1665563453764167E+02 +0.3776864532971415E+00 +0.0000000000000000E+00
+0.1667150784489333E+02 +0.3736176782032951E+00 +0.0000000000000000E+00
+0.1668738115214500E+02 +0.3695165685248915E+00 +0.0000000000000000E+00
+0.1670325445939666E+02 +0.3655508276818102E+00 +0.0000000000000000E+00
+0.1671912776664833E+02 +0.3618516601151331E+00 +0.0000000000000000E+00
+0.1673500107390000E+02 +0.3585066762392105E+00 +0.0000000000000000E+00
+0.1675087438115167E+02 +0.3555611750135869E+00 +0.0000000000000000E+00
+0.1676674768840333E+02 +0.3530257235150699E+00 +0.0000000000000000E+00
+0.1678262099565500E+02 +0.3508879387271167E+00 +0.0000000000000000E+00
+0.1679849430290666E+02 +0.3491269303485867E+00 +0.0000000000000000E+00
+0.1681436761015834E+02 +0.3477291169592730E+00 +0.0000000000000000E+00
+0.1683024091741000E+02 +0.3467035742646062E+00 +0.0000000000000000E+00
+0.1684611422466167E+02 +0.3460940115983522E+00 +0.0000000000000000E+00
+0.1686198753191333E+02 +0.3459839543174208E+00 +0.0000000000000000E+00
+0.1687786083916500E+02 +0.3464927594323705E+00 +0.0000000000000000E+00
+0.1689373414641667E+02 +0.3477626995986743E+00 +0.0000000000000000E+00
+0.1690960745366833E+02 +0.3499402456185235E+00 +0.0000000000000000E+00
+0.1692548076092000E+02 +0.3531562674050086E+00 +0.0000000000000000E+00
+0.1694135406817167E+02 +0.3575094745658036E+00 +0.0000000000000000E+00
+0.1695722737542333E+02 +0.3630555961636431E+00 +0.0000000000000000E+00
+0.1697310068267500E+02 +0.3698026972194241E+00 +0.0000000000000000E+00
+0.1698897398992667E+02 +0.3777115254345538E+00 +0.0000000000000000E+00
+0.1700484729717833E+02 +0.3866991397602403E+00 +0.0000000000000000E+00
+0.1702072060443000E+02 +0.3966440675249793E+00 +0.0000000000000000E+00
+0.1703659391168167E+02 +0.4073914892009394E+00 +0.0000000000000000E+00
+0.1705246721893333E+02 +0.4187572903836954E+00 +0.0000000000000000E+00
+0.1706834052618500E+02 +0.4305304584129752E+00 +0.0000000000000000E+00
+0.1708421383343666E+02 +0.4424745436984408E+00 +0.0000000000000000E+00
+0.1710008714068833E+02 +0.4543305479590732E+00 +0.0000000000000000E+00
+0.1711596044794000E+02 +0.4658245983130631E+00 +0.0000000000000000E+00
+0.1713183375519167E+02 +0.4766827724398330E+00 +0.0000000000000000E+00
+0.1714770706244333E+02 +0.4866520878358135E+00 +0.0000000000000000E+00
+0.1716358036969500E+02 +0.4955225458883962E+00 +0.0000000000000000E+00
+0.1717945367694667E+02 +0.5031431482383820E+00 +0.0000000000000000E+00
+0.1719532698419833E+02 +0.5094268831171213E+00 +0.0000000000000000E+00
+0.1721120029145000E+02 +0.5143446470425045E+00 +0.0000000000000000E+00
+0.1722707359870166E+02 +0.5179123866888784E+00 +0.0000000000000000E+00
+0.1724294690595333E+02 +0.5201766886865641E+00 +0.0000000000000000E+00
+0.1725882021320500E+02 +0.5212020426201071E+00 +0.0000000000000000E+00
+0.1727469352045667E+02 +0.5210607011306753E+00 +0.0000000000000000E+00
+0.1729056682770833E+02 +0.5198253971406579E+00 +0.0000000000000000E+00
+0.1730644013496000E+02 +0.5175657206907910E+00 +0.0000000000000000E+00
+0.1732231344221167E+02 +0.5143489328813615E+00 +0.0000000000000000E+00
+0.1733818674946333E+02 +0.5102445036557679E+00 +0.0000000000000000E+00
+0.1735406005671500E+02 +0.5053297167420490E+00 +0.0000000000000000E+00
+0.1736993336396667E+02 +0.4996931617467191E+00 +0.0000000000000000E+00
+0.1738580667121833E+02 +0.4934346017132030E+00 +0.0000000000000000E+00
+0.1740167997847000E+02 +0.4866623580131887E+00 +0.0000000000000000E+00
+0.1741755328572167E+02 +0.4794908870481607E+00 +0.0000000000000000E+00
+0.1743342659297333E+02 +0.4720405222339389E+00 +0.0000000000000000E+00
+0.1744929990022500E+02 +0.4644390976308407E+00 +0.0000000000000000E+00
+0.1746517320747667E+02 +0.4568229879888784E+00 +0.0000000000000000E+00
+0.1748104651472833E+02 +0.4493342940023011E+00 +0.0000000000000000E+00
+0.1749691982198000E+02 +0.4421118540263544E+00 +0.0000000000000000E+00
+0.1751279312923167E+02 +0.4352760438512469E+00 +0.0000000000000000E+00
+0.1752866643648333E+02 +0.4289100166725359E+00 +0.0000000000000000E+00
+0.1754453974373500E+02 +0.4230421112197806E+00 +0.0000000000000000E+00
+0.1756041305098667E+02 +0.4176348468653723E+00 +0.0000000000000000E+00
+0.1757628635823833E+02 +0.4125848950157192E+00 +0.0000000000000000E+00
+0.1759215966549000E+02 +0.4077357634085456E+00 +0.0000000000000000E+00
+0.1760803297274166E+02 +0.4029012218929194E+00 +0.0000000000000000E+00
+0.1762390627999333E+02 +0.3978939203448019E+00 +0.0000000000000000E+00
+0.1763977958724500E+02 +0.3925518613042865E+00 +0.0000000000000000E+00
+0.1765565289449667E+02 +0.3867566167705596E+00 +0.0000000000000000E+00
+0.1767152620174833E+02 +0.3804409669625277E+00 +0.0000000000000000E+00
+0.1768739950900000E+02 +0.3735877154247227E+00 +0.0000000000000000E+00
+0.1770327281625167E+02 +0.3662233915219259E+00 +0.0000000000000000E+00
+0.1771914612350334E+02 +0.3584098830063797E+00 +0.0000000000000000E+00
+0.1773501943075500E+02 +0.3502353192326558E+00 +0.0000000000000000E+00
+0.1775089273800667E+02 +0.3418045977731062E+00 +0.0000000000000000E+00
+0.1776676604525833E+02 +0.3332302683164639E+00 +0.0000000000000000E+00
+0.1778263935251000E+02 +0.3246251461953291E+00 +0.0000000000000000E+00
+0.1779851265976167E+02 +0.3160979377820057E+00 +0.0000000000000000E+00
+0.1781438596701333E+02 +0.3077520404793662E+00 +0.0000000000000000E+00
+0.1783025927426500E+02 +0.2996861850102446E+00 +0.0000000000000000E+00
+0.1784613258151667E+02 +0.2919947527485941E+00 +0.0000000000000000E+00
+0.1786200588876833E+02 +0.2847660525039495E+00 +0.0000000000000000E+00
+0.1787787919602000E+02 +0.2780783166447997E+00 +0.0000000000000000E+00
+0.1789375250327167E+02 +0.2719947402135172E+00 +0.0000000000000000E+00
+0.1790962581052333E+02 +0.2665596355265868E+00 +0.0000000000000000E+00
+0.1792549911777500E+02 +0.2617973858998700E+00 +0.0000000000000000E+00
+0.1794137242502667E+02 +0.2577146459319525E+00 +0.0000000000000000E+00
+0.1795724573227833E+02 +0.2543047760822268E+00 +0.0000000000000000E+00
+0.1797311903953000E+02 +0.2515524931891988E+00 +0.0000000000000000E+00
+0.1798899234678166E+02 +0.2494366610497729E+00 +0.0000000000000000E+00
+0.1800486565403333E+02 +0.2479301136324891E+00 +0.0000000000000000E+00
+0.1802073896128500E+02 +0.2469969517119075E+00 +0.0000000000000000E+00
+0.1803661226853666E+02 +0.2465891131932614E+00 +0.0000000000000000E+00
+0.1805248557578833E+02 +0.2466445316391068E+00 +0.0000000000000000E+00
+0.1806835888304000E+02 +0.2470886711563869E+00 +0.0000000000000000E+00
+0.1808423219029167E+02 +0.2478399540993816E+00 +0.0000000000000000E+00
+0.1810010549754334E+02 +0.2488181392419968E+00 +0.0000000000000000E+00
+0.1811597880479500E+02 +0.2499536239460103E+00 +0.0000000000000000E+00
+0.1813185211204667E+02 +0.2511953266878986E+00 +0.0000000000000000E+00
+0.1814772541929833E+02 +0.2525153502262724E+00 +0.0000000000000000E+00
+0.1816359872655000E+02 +0.2539097477510082E+00 +0.0000000000000000E+00
+0.1817947203380167E+02 +0.2553958675996497E+00 +0.0000000000000000E+00
+0.1819534534105333E+02 +0.2570074488475914E+00 +0.0000000000000000E+00
+0.1821121864830500E+02 +0.2587887249324530E+00 +0.0000000000000000E+00
+0.1822709195555667E+02 +0.2607884462611000E+00 +0.0000000000000000E+00
+0.1824296526280833E+02 +0.2630542901565016E+00 +0.0000000000000000E+00
+0.1825883857006000E+02 +0.2656278722528360E+00 +0.0000000000000000E+00
+0.1827471187731167E+02 +0.2685405756342530E+00 +0.0000000000000000E+00
+0.1829058518456333E+02 +0.2718104872201904E+00 +0.0000000000000000E+00
+0.1830645849181500E+02 +0.2754406275086835E+00 +0.0000000000000000E+00
+0.1832233179906667E+02 +0.2794183444291073E+00 +0.0000000000000000E+00
+0.1833820510631833E+02 +0.2837154497431586E+00 +0.0000000000000000E+00
+0.1835407841357000E+02 +0.2882886827423835E+00 +0.0000000000000000E+00
+0.1836995172082166E+02 +0.2930804305205413E+00 +0.0000000000000000E+00
+0.1838582502807333E+02 +0.2980200632629845E+00 +0.0000000000000000E+00
+0.1840169833532500E+02 +0.3030264079577598E+00 +0.0000000000000000E+00
+0.1841757164257667E+02 +0.3080116102751465E+00 +0.0000000000000000E+00
+0.1843344494982833E+02 +0.3128860565982444E+00 +0.0000000000000000E+00
+0.1844931825708000E+02 +0.3175634991636834E+00 +0.0000000000000000E+00
+0.1846519156433167E+02 +0.3219653411375001E+00 +0.0000000000000000E+00
+0.1848106487158334E+02 +0.3260231766384037E+00 +0.0000000000000000E+00
+0.1849693817883500E+02 +0.3296788936142822E+00 +0.0000000000000000E+00
+0.1851281148608667E+02 +0.3328818716325150E+00 +0.0000000000000000E+00
+0.1852868479333833E+02 +0.3355833828071090E+00 +0.0000000000000000E+00
+0.1854455810059000E+02 +0.3377295473154098E+00 +0.0000000000000000E+00
+0.1856043140784167E+02 +0.3392557114538470E+00 +0.0000000000000000E+00
+0.1857630471509333E+02 +0.3400857652471848E+00 +0.0000000000000000E+00
+0.1859217802234500E+02 +0.3401386971449353E+00 +0.0000000000000000E+00
+0.1860805132959667E+02 +0.3393417838509502E+00 +0.0000000000000000E+00
+0.1862392463684833E+02 +0.3376467778065202E+00 +0.0000000000000000E+00
+0.1863979794410000E+02 +0.3350441456381900E+00 +0.0000000000000000E+00
+0.1865567125135166E+02 +0.3315715405444306E+00 +0.0000000000000000E+00
+0.1867154455860333E+02 +0.3273152320542955E+00 +0.0000000000000000E+00
+0.1868741786585500E+02 +0.3224053441102945E+00 +0.0000000000000000E+00
+0.1870329117310667E+02 +0.3170064778629110E+00 +0.0000000000000000E+00
+0.1871916448035833E+02 +0.3113051066288859E+00 +0.0000000000000000E+00
+0.1873503778761000E+02 +0.3054950539869501E+00 +0.0000000000000000E+00
+0.1875091109486167E+02 +0.2997627046415260E+00 +0.0000000000000000E+00
+0.1876678440211333E+02 +0.2942738117990954E+00 +0.0000000000000000E+00
+0.1878265770936500E+02 +0.2891633600782046E+00 +0.0000000000000000E+00
+0.1879853101661667E+02 +0.2845291030327570E+00 +0.0000000000000000E+00
+0.1881440432386833E+02 +0.2804287277739263E+00 +0.0000000000000000E+00
+0.1883027763112000E+02 +0.2768804767064704E+00 +0.0000000000000000E+00
+0.1884615093837167E+02 +0.2738672458349883E+00 +0.0000000000000000E+00
+0.1886202424562333E+02 +0.2713440532460906E+00 +0.0000000000000000E+00
+0.1887789755287500E+02 +0.2692479123813014E+00 +0.0000000000000000E+00
+0.1889377086012666E+02 +0.2675078707093497E+00 +0.0000000000000000E+00
+0.1890964416737833E+02 +0.2660522837985521E+00 +0.0000000000000000E+00
+0.1892551747463000E+02 +0.2648112248206430E+00 +0.0000000000000000E+00
+0.1894139078188167E+02 +0.2637142636760719E+00 +0.0000000000000000E+00
+0.1895726408913333E+02 +0.2626864887012232E+00 +0.0000000000000000E+00
+0.1897313739638500E+02 +0.2616469511590241E+00 +0.0000000000000000E+00
+0.1898901070363667E+02 +0.2605127606764703E+00 +0.0000000000000000E+00
+0.1900488401088834E+02 +0.2592092621589961E+00 +0.0000000000000000E+00
+0.1902075731814000E+02 +0.2576835630036524E+00 +0.0000000000000000E+00
+0.1903663062539167E+02 +0.2559168076323829E+00 +0.0000000000000000E+00
+0.1905250393264333E+02 +0.2539308892311886E+00 +0.0000000000000000E+00
+0.1906837723989500E+02 +0.2517873784714060E+00 +0.0000000000000000E+00
+0.1908425054714667E+02 +0.2495790573397819E+00 +0.0000000000000000E+00
+0.1910012385439833E+02 +0.2474162866288832E+00 +0.0000000000000000E+00
+0.1911599716165000E+02 +0.2454110009668571E+00 +0.0000000000000000E+00
+0.1913187046890167E+02 +0.2436607935147962E+00 +0.0000000000000000E+00
+0.1914774377615333E+02 +0.2422350508569336E+00 +0.0000000000000000E+00
+0.1916361708340500E+02 +0.2411648538034274E+00 +0.0000000000000000E+00
+0.1917949039065666E+02 +0.2404382461800369E+00 +0.0000000000000000E+00
