# Loss function L(Q,w) and dynamical structure factor S(Q,w)
#
# L(Q,w)= -Im(1/eps_m(Q,w) [1]
# S(Q,w)= L(Q,w)*|Q|^2*/(4 pi^2 n_val) [Energy^-1]
#
# Momentum transfer Q=G+q in lattice coordinates
# G:   0   0   0
# q:   0.0000000   0.0000000   0.0000000
# Momentum transfer Q=G+q in Cartesian coordinates
# G:   0.0000000   0.0000000   0.0000000
# q:   0.0000000   0.0000000   0.0000000
# Norm2(G+q)   0.0000000
#
#   Frequency/(eV/hbar)                  L(Q,w)             S(Q,w)*1000
+0.3839780235562027E+03 +0.4639072608303908E-02 +0.0000000000000000E+00
+0.3840342604161800E+03 +0.4490128113270433E-02 +0.0000000000000000E+00
+0.3840904972761574E+03 +0.4332985694809399E-02 +0.0000000000000000E+00
+0.3841467341361347E+03 +0.4168273935378831E-02 +0.0000000000000000E+00
+0.3842029709961121E+03 +0.3999725502345502E-02 +0.0000000000000000E+00
+0.3842592078560893E+03 +0.3833161950603479E-02 +0.0000000000000000E+00
+0.3843154447160667E+03 +0.3674910041587740E-02 +0.0000000000000000E+00
+0.3843716815760441E+03 +0.3530437924871926E-02 +0.0000000000000000E+00
+0.3844279184360213E+03 +0.3403641890426212E-02 +0.0000000000000000E+00
+0.3844841552959987E+03 +0.3296769756870253E-02 +0.0000000000000000E+00
+0.3845403921559761E+03 +0.3210730425656587E-02 +0.0000000000000000E+00
+0.3845966290159533E+03 +0.3145531288140950E-02 +0.0000000000000000E+00
+0.3846528658759307E+03 +0.3100682802430354E-02 +0.0000000000000000E+00
+0.3847091027359080E+03 +0.3075507391298096E-02 +0.0000000000000000E+00
+0.3847653395958853E+03 +0.3069349189304930E-02 +0.0000000000000000E+00
+0.3848215764558627E+03 +0.3081705554805054E-02 +0.0000000000000000E+00
+0.3848778133158400E+03 +0.3112305528683957E-02 +0.0000000000000000E+00
+0.3849340501758173E+03 +0.3161156458542635E-02 +0.0000000000000000E+00
+0.3849902870357947E+03 +0.3228574232632432E-02 +0.0000000000000000E+00
+0.3850465238957720E+03 +0.3315207556868222E-02 +0.0000000000000000E+00
+0.3851027607557494E+03 +0.3422063084956932E-02 +0.0000000000000000E+00
+0.3851589976157267E+03 +0.3550535828599531E-02 +0.0000000000000000E+00
+0.3852152344757040E+03 +0.3702447770373686E-02 +0.0000000000000000E+00
+0.3852714713356814E+03 +0.3880096603610010E-02 +0.0000000000000000E+00
+0.3853277081956587E+03 +0.4086315683016467E-02 +0.0000000000000000E+00
+0.3853839450556360E+03 +0.4324545225566945E-02 +0.0000000000000000E+00
+0.3854401819156134E+03 +0.4598913104596634E-02 +0.0000000000000000E+00
+0.3854964187755907E+03 +0.4914320591272423E-02 +0.0000000000000000E+00
+0.3855526556355680E+03 +0.5276523149151458E-02 +0.0000000000000000E+00
+0.3856088924955454E+03 +0.5692187423261695E-02 +0.0000000000000000E+00
+0.3856651293555227E+03 +0.6168890808849204E-02 +0.0000000000000000E+00
+0.3857213662155000E+03 +0.6715006820370946E-02 +0.0000000000000000E+00
+0.3857776030754774E+03 +0.7339385520678606E-02 +0.0000000000000000E+00
+0.3858338399354546E+03 +0.8050693869642068E-02 +0.0000000000000000E+00
+0.3858900767954320E+03 +0.8856235315821324E-02 +0.0000000000000000E+00
+0.3859463136554094E+03 +0.9760051895759344E-02 +0.0000000000000000E+00
+0.3860025505153867E+03 +0.1076019568258918E-01 +0.0000000000000000E+00
+0.3860587873753640E+03 +0.1184535982002090E-01 +0.0000000000000000E+00
+0.3861150242353414E+03 +0.1299170836089296E-01 +0.0000000000000000E+00
+0.3861712610953187E+03 +0.1416168540785821E-01 +0.0000000000000000E+00
+0.3862274979552960E+03 +0.1530724195312396E-01 +0.0000000000000000E+00
+0.3862837348152734E+03 +0.1637904942212919E-01 +0.0000000000000000E+00
+0.3863399716752507E+03 +0.1733987112510082E-01 +0.0000000000000000E+00
+0.3863962085352280E+03 +0.1817568441778850E-01 +0.0000000000000000E+00
+0.3864524453952054E+03 +0.1889668507653462E-01 +0.0000000000000000E+00
+0.3865086822551827E+03 +0.1952510805829303E-01 +0.0000000000000000E+00
+0.3865649191151600E+03 +0.2007495116070249E-01 +0.0000000000000000E+00
+0.3866211559751374E+03 +0.2053372142801992E-01 +0.0000000000000000E+00
+0.3866773928351147E+03 +0.2085545744683016E-01 +0.0000000000000000E+00
+0.3867336296950921E+03 +0.2096954639696605E-01 +0.0000000000000000E+00
+0.3867898665550694E+03 +0.2080348122989391E-01 +0.0000000000000000E+00
+0.3868461034150467E+03 +0.2031091629059155E-01 +0.0000000000000000E+00
+0.3869023402750240E+03 +0.1949223809186822E-01 +0.0000000000000000E+00
+0.3869585771350013E+03 +0.1839764195286885E-01 +0.0000000000000000E+00
+0.3870148139949787E+03 +0.1711226601919162E-01 +0.0000000000000000E+00
+0.3870710508549560E+03 +0.1573248121973242E-01 +0.0000000000000000E+00
+0.3871272877149333E+03 +0.1434484422403356E-01 +0.0000000000000000E+00
+0.3871835245749107E+03 +0.1301435416993540E-01 +0.0000000000000000E+00
+0.3872397614348880E+03 +0.1178210721570068E-01 +0.0000000000000000E+00
+0.3872959982948653E+03 +0.1066882074154872E-01 +0.0000000000000000E+00
+0.3873522351548427E+03 +0.9680470150684111E-02 +0.0000000000000000E+00
+0.3874084720148200E+03 +0.8813649854208070E-02 +0.0000000000000000E+00
+0.3874647088747973E+03 +0.8059675984619152E-02 +0.0000000000000000E+00
+0.3875209457347747E+03 +0.7407318417772776E-02 +0.0000000000000000E+00
+0.3875771825947520E+03 +0.6844431685615900E-02 +0.0000000000000000E+00
+0.3876334194547294E+03 +0.6358860385982022E-02 +0.0000000000000000E+00
+0.3876896563147067E+03 +0.5938981664471793E-02 +0.0000000000000000E+00
+0.3877458931746840E+03 +0.5574170057208220E-02 +0.0000000000000000E+00
+0.3878021300346614E+03 +0.5255318144363225E-02 +0.0000000000000000E+00
+0.3878583668946387E+03 +0.4975335261435785E-02 +0.0000000000000000E+00
+0.3879146037546160E+03 +0.4729393915095922E-02 +0.0000000000000000E+00
+0.3879708406145934E+03 +0.4514747982660764E-02 +0.0000000000000000E+00
+0.3880270774745707E+03 +0.4330185688398413E-02 +0.0000000000000000E+00
+0.3880833143345480E+03 +0.4175380447154948E-02 +0.0000000000000000E+00
+0.3881395511945254E+03 +0.4050394338542660E-02 +0.0000000000000000E+00
+0.3881957880545027E+03 +0.3955432467738757E-02 +0.0000000000000000E+00
+0.3882520249144800E+03 +0.3890802752506973E-02 +0.0000000000000000E+00
+0.3883082617744574E+03 +0.3856982081959950E-02 +0.0000000000000000E+00
+0.3883644986344347E+03 +0.3854702598552863E-02 +0.0000000000000000E+00
+0.3884207354944120E+03 +0.3885001893200436E-02 +0.0000000000000000E+00
+0.3884769723543894E+03 +0.3949200031426129E-02 +0.0000000000000000E+00
+0.3885332092143667E+03 +0.4048769024076073E-02 +0.0000000000000000E+00
+0.3885894460743440E+03 +0.4185052317565093E-02 +0.0000000000000000E+00
+0.3886456829343213E+03 +0.4358784283836157E-02 +0.0000000000000000E+00
+0.3887019197942987E+03 +0.4569370339887338E-02 +0.0000000000000000E+00
+0.3887581566542760E+03 +0.4813943240317426E-02 +0.0000000000000000E+00
+0.3888143935142534E+03 +0.5086334529285417E-02 +0.0000000000000000E+00
+0.3888706303742307E+03 +0.5376278085360896E-02 +0.0000000000000000E+00
+0.3889268672342080E+03 +0.5669287830476980E-02 +0.0000000000000000E+00
+0.3889831040941854E+03 +0.5947533698516800E-02 +0.0000000000000000E+00
+0.3890393409541627E+03 +0.6191608370982469E-02 +0.0000000000000000E+00
+0.3890955778141400E+03 +0.6382656899487068E-02 +0.0000000000000000E+00
+0.3891518146741174E+03 +0.6504447378678062E-02 +0.0000000000000000E+00
+0.3892080515340947E+03 +0.6545490942194420E-02 +0.0000000000000000E+00
+0.3892642883940720E+03 +0.6501390113482966E-02 +0.0000000000000000E+00
+0.3893205252540494E+03 +0.6376800810453791E-02 +0.0000000000000000E+00
+0.3893767621140267E+03 +0.6185664940107419E-02 +0.0000000000000000E+00
+0.3894329989740040E+03 +0.5948827744198430E-02 +0.0000000000000000E+00
+0.3894892358339814E+03 +0.5689590435407283E-02 +0.0000000000000000E+00
+0.3895454726939587E+03 +0.5428869002779869E-02 +0.0000000000000000E+00
+0.3896017095539360E+03 +0.5181566695381149E-02 +0.0000000000000000E+00
+0.3896579464139134E+03 +0.4954882672735764E-02 +0.0000000000000000E+00
+0.3897141832738907E+03 +0.4748483736071078E-02 +0.0000000000000000E+00
+0.3897704201338680E+03 +0.4556195763834374E-02 +0.0000000000000000E+00
+0.3898266569938453E+03 +0.4368861632535853E-02 +0.0000000000000000E+00
+0.3898828938538227E+03 +0.4177801656869528E-02 +0.0000000000000000E+00
+0.3899391307138000E+03 +0.3977864762574721E-02 +0.0000000000000000E+00
+0.3899953675737773E+03 +0.3768917814221686E-02 +0.0000000000000000E+00
+0.3900516044337547E+03 +0.3555275575592287E-02 +0.0000000000000000E+00
+0.3901078412937320E+03 +0.3343672158640164E-02 +0.0000000000000000E+00
+0.3901640781537094E+03 +0.3140993598959937E-02 +0.0000000000000000E+00
+0.3902203150136867E+03 +0.2952724996375238E-02 +0.0000000000000000E+00
+0.3902765518736640E+03 +0.2782368861538605E-02 +0.0000000000000000E+00
+0.3903327887336414E+03 +0.2631579862047566E-02 +0.0000000000000000E+00
+0.3903890255936187E+03 +0.2500630149072120E-02 +0.0000000000000000E+00
+0.3904452624535960E+03 +0.2388921270642606E-02 +0.0000000000000000E+00
+0.3905014993135734E+03 +0.2295405813240026E-02 +0.0000000000000000E+00
+0.3905577361735507E+03 +0.2218884914024743E-02 +0.0000000000000000E+00
+0.3906139730335281E+03 +0.2158197004283192E-02 +0.0000000000000000E+00
+0.3906702098935054E+03 +0.2112327513597537E-02 +0.0000000000000000E+00
+0.3907264467534827E+03 +0.2080467514150861E-02 +0.0000000000000000E+00
+0.3907826836134601E+03 +0.2062042562515090E-02 +0.0000000000000000E+00
+0.3908389204734373E+03 +0.2056726258697799E-02 +0.0000000000000000E+00
+0.3908951573334147E+03 +0.2064447847226044E-02 +0.0000000000000000E+00
+0.3909513941933920E+03 +0.2085399634305863E-02 +0.0000000000000000E+00
+0.3910076310533693E+03 +0.2120047722816805E-02 +0.0000000000000000E+00
+0.3910638679133467E+03 +0.2169148142574592E-02 +0.0000000000000000E+00
+0.3911201047733240E+03 +0.2233769499915264E-02 +0.0000000000000000E+00
+0.3911763416333013E+03 +0.2315322464114841E-02 +0.0000000000000000E+00
+0.3912325784932787E+03 +0.2415595430655247E-02 +0.0000000000000000E+00
+0.3912888153532560E+03 +0.2536794173228719E-02 +0.0000000000000000E+00
+0.3913450522132334E+03 +0.2681580689477546E-02 +0.0000000000000000E+00
+0.3914012890732107E+03 +0.2853101976565993E-02 +0.0000000000000000E+00
+0.3914575259331880E+03 +0.3054991988362337E-02 +0.0000000000000000E+00
+0.3915137627931654E+03 +0.3291317936041462E-02 +0.0000000000000000E+00
+0.3915699996531427E+03 +0.3566423527889556E-02 +0.0000000000000000E+00
+0.3916262365131200E+03 +0.3884595363759661E-02 +0.0000000000000000E+00
+0.3916824733730974E+03 +0.4249446075488658E-02 +0.0000000000000000E+00
+0.3917387102330747E+03 +0.4662878879486894E-02 +0.0000000000000000E+00
+0.3917949470930520E+03 +0.5123501326075528E-02 +0.0000000000000000E+00
+0.3918511839530294E+03 +0.5624450498855032E-02 +0.0000000000000000E+00
+0.3919074208130067E+03 +0.6150868103879777E-02 +0.0000000000000000E+00
+0.3919636576729840E+03 +0.6677789623929642E-02 +0.0000000000000000E+00
+0.3920198945329614E+03 +0.7169870220525790E-02 +0.0000000000000000E+00
+0.3920761313929387E+03 +0.7584635500358834E-02 +0.0000000000000000E+00
+0.3921323682529160E+03 +0.7879958030179863E-02 +0.0000000000000000E+00
+0.3921886051128934E+03 +0.8023939900859966E-02 +0.0000000000000000E+00
+0.3922448419728707E+03 +0.8002902624256954E-02 +0.0000000000000000E+00
+0.3923010788328480E+03 +0.7823517959306227E-02 +0.0000000000000000E+00
+0.3923573156928254E+03 +0.7508769341123195E-02 +0.0000000000000000E+00
+0.3924135525528027E+03 +0.7091012244031334E-02 +0.0000000000000000E+00
+0.3924697894127800E+03 +0.6605596522659247E-02 +0.0000000000000000E+00
+0.3925260262727573E+03 +0.6086282090660125E-02 +0.0000000000000000E+00
+0.3925822631327347E+03 +0.5562125252438556E-02 +0.0000000000000000E+00
+0.3926384999927120E+03 +0.5055560289872581E-02 +0.0000000000000000E+00
+0.3926947368526894E+03 +0.4581773071181013E-02 +0.0000000000000000E+00
+0.3927509737126667E+03 +0.4149303405786312E-02 +0.0000000000000000E+00
+0.3928072105726440E+03 +0.3761437102318983E-02 +0.0000000000000000E+00
+0.3928634474326214E+03 +0.3417825660989275E-02 +0.0000000000000000E+00
+0.3929196842925987E+03 +0.3115927217528883E-02 +0.0000000000000000E+00
+0.3929759211525760E+03 +0.2852094655410314E-02 +0.0000000000000000E+00
+0.3930321580125534E+03 +0.2622304450886142E-02 +0.0000000000000000E+00
+0.3930883948725307E+03 +0.2422596809012458E-02 +0.0000000000000000E+00
+0.3931446317325081E+03 +0.2249313045766577E-02 +0.0000000000000000E+00
+0.3932008685924853E+03 +0.2099203415056090E-02 +0.0000000000000000E+00
+0.3932571054524627E+03 +0.1969458547895588E-02 +0.0000000000000000E+00
+0.3933133423124401E+03 +0.1857699618714059E-02 +0.0000000000000000E+00
+0.3933695791724173E+03 +0.1761948882288101E-02 +0.0000000000000000E+00
+0.3934258160323947E+03 +0.1680593085447389E-02 +0.0000000000000000E+00
+0.3934820528923721E+03 +0.1612346355212609E-02 +0.0000000000000000E+00
+0.3935382897523493E+03 +0.1556215377670421E-02 +0.0000000000000000E+00
+0.3935945266123267E+03 +0.1511467097761256E-02 +0.0000000000000000E+00
+0.3936507634723040E+03 +0.1477597094654390E-02 +0.0000000000000000E+00
+0.3937070003322813E+03 +0.1454294698667466E-02 +0.0000000000000000E+00
+0.3937632371922587E+03 +0.1441398464522396E-02 +0.0000000000000000E+00
+0.3938194740522360E+03 +0.1438832756826457E-02 +0.0000000000000000E+00
+0.3938757109122134E+03 +0.1446513570086453E-02 +0.0000000000000000E+00
+0.3939319477721907E+03 +0.1464211312596661E-02 +0.0000000000000000E+00
+0.3939881846321680E+03 +0.1491364354912108E-02 +0.0000000000000000E+00
+0.3940444214921454E+03 +0.1526855901078755E-02 +0.0000000000000000E+00
+0.3941006583521227E+03 +0.1568802362150704E-02 +0.0000000000000000E+00
+0.3941568952121000E+03 +0.1614445349729985E-02 +0.0000000000000000E+00
+0.3942131320720774E+03 +0.1660258333009136E-02 +0.0000000000000000E+00
+0.3942693689320547E+03 +0.1702324620501830E-02 +0.0000000000000000E+00
+0.3943256057920320E+03 +0.1736906498527044E-02 +0.0000000000000000E+00
+0.3943818426520094E+03 +0.1760992345913758E-02 +0.0000000000000000E+00
+0.3944380795119867E+03 +0.1772613061644638E-02 +0.0000000000000000E+00
+0.3944943163719640E+03 +0.1770889588250051E-02 +0.0000000000000000E+00
+0.3945505532319414E+03 +0.1755957135199208E-02 +0.0000000000000000E+00
+0.3946067900919187E+03 +0.1728907436225407E-02 +0.0000000000000000E+00
+0.3946630269518960E+03 +0.1691691856362133E-02 +0.0000000000000000E+00
+0.3947192638118734E+03 +0.1646797143735666E-02 +0.0000000000000000E+00
+0.3947755006718507E+03 +0.1596663666386697E-02 +0.0000000000000000E+00
+0.3948317375318280E+03 +0.1543108801176846E-02 +0.0000000000000000E+00
+0.3948879743918054E+03 +0.1487096083536622E-02 +0.0000000000000000E+00
+0.3949442112517827E+03 +0.1428954797968799E-02 +0.0000000000000000E+00
+0.3950004481117600E+03 +0.1368838962371048E-02 +0.0000000000000000E+00
+0.3950566849717374E+03 +0.1307104402132921E-02 +0.0000000000000000E+00
+0.3951129218317147E+03 +0.1244439367974654E-02 +0.0000000000000000E+00
+0.3951691586916920E+03 +0.1181807238581673E-02 +0.0000000000000000E+00
+0.3952253955516694E+03 +0.1120329520853577E-02 +0.0000000000000000E+00
+0.3952816324116467E+03 +0.1061163673611502E-02 +0.0000000000000000E+00
+0.3953378692716240E+03 +0.1005372046460692E-02 +0.0000000000000000E+00
+0.3953941061316013E+03 +0.9537966484314115E-03 +0.0000000000000000E+00
+0.3954503429915787E+03 +0.9069808908349999E-03 +0.0000000000000000E+00
+0.3955065798515560E+03 +0.8651625106762861E-03 +0.0000000000000000E+00
+0.3955628167115333E+03 +0.8283251670139620E-03 +0.0000000000000000E+00
+0.3956190535715107E+03 +0.7962767973717604E-03 +0.0000000000000000E+00
+0.3956752904314881E+03 +0.7687266606021673E-03 +0.0000000000000000E+00
+0.3957315272914653E+03 +0.7453464208819228E-03 +0.0000000000000000E+00
+0.3957877641514427E+03 +0.7258120748286180E-03 +0.0000000000000000E+00
+0.3958440010114201E+03 +0.7098295492199199E-03 +0.0000000000000000E+00
+0.3959002378713973E+03 +0.6971485971296843E-03 +0.0000000000000000E+00
+0.3959564747313747E+03 +0.6875692728484338E-03 +0.0000000000000000E+00
+0.3960127115913521E+03 +0.6809442167369155E-03 +0.0000000000000000E+00
+0.3960689484513293E+03 +0.6771789271580486E-03 +0.0000000000000000E+00
+0.3961251853113067E+03 +0.6762313660480754E-03 +0.0000000000000000E+00
+0.3961814221712840E+03 +0.6781116473144857E-03 +0.0000000000000000E+00
+0.3962376590312613E+03 +0.6828821244736129E-03 +0.0000000000000000E+00
+0.3962938958912387E+03 +0.6906578374044781E-03 +0.0000000000000000E+00
+0.3963501327512160E+03 +0.7016069052432395E-03 +0.0000000000000000E+00
+0.3964063696111934E+03 +0.7159499639595162E-03 +0.0000000000000000E+00
+0.3964626064711707E+03 +0.7339570316863620E-03 +0.0000000000000000E+00
+0.3965188433311480E+03 +0.7559391264774198E-03 +0.0000000000000000E+00
+0.3965750801911254E+03 +0.7822304870406434E-03 +0.0000000000000000E+00
+0.3966313170511027E+03 +0.8131554697745641E-03 +0.0000000000000000E+00
+0.3966875539110800E+03 +0.8489727388901010E-03 +0.0000000000000000E+00
+0.3967437907710574E+03 +0.8897899559912464E-03 +0.0000000000000000E+00
+0.3968000276310347E+03 +0.9354483530033284E-03 +0.0000000000000000E+00
+0.3968562644910120E+03 +0.9853935977283421E-03 +0.0000000000000000E+00
+0.3969125013509894E+03 +0.1038580783485441E-02 +0.0000000000000000E+00
+0.3969687382109667E+03 +0.1093499031852798E-02 +0.0000000000000000E+00
+0.3970249750709440E+03 +0.1148411815392458E-02 +0.0000000000000000E+00
+0.3970812119309214E+03 +0.1201840097745992E-02 +0.0000000000000000E+00
+0.3971374487908986E+03 +0.1253152324714212E-02 +0.0000000000000000E+00
+0.3971936856508760E+03 +0.1302969991864677E-02 +0.0000000000000000E+00
+0.3972499225108534E+03 +0.1353125462879492E-02 +0.0000000000000000E+00
+0.3973061593708307E+03 +0.1406157923161511E-02 +0.0000000000000000E+00
+0.3973623962308080E+03 +0.1464599994897879E-02 +0.0000000000000000E+00
+0.3974186330907854E+03 +0.1530370262556394E-02 +0.0000000000000000E+00
+0.3974748699507627E+03 +0.1604453110905748E-02 +0.0000000000000000E+00
+0.3975311068107400E+03 +0.1686878051801449E-02 +0.0000000000000000E+00
+0.3975873436707174E+03 +0.1776908615038880E-02 +0.0000000000000000E+00
+0.3976435805306947E+03 +0.1873304455215029E-02 +0.0000000000000000E+00
+0.3976998173906720E+03 +0.1974495055903699E-02 +0.0000000000000000E+00
+0.3977560542506494E+03 +0.2078533257445133E-02 +0.0000000000000000E+00
+0.3978122911106267E+03 +0.2182853626693931E-02 +0.0000000000000000E+00
+0.3978685279706040E+03 +0.2284089649419118E-02 +0.0000000000000000E+00
+0.3979247648305814E+03 +0.2378269399811213E-02 +0.0000000000000000E+00
+0.3979810016905587E+03 +0.2461449942413605E-02 +0.0000000000000000E+00
+0.3980372385505360E+03 +0.2530448719271930E-02 +0.0000000000000000E+00
+0.3980934754105133E+03 +0.2583174968507348E-02 +0.0000000000000000E+00
+0.3981497122704907E+03 +0.2618330388093057E-02 +0.0000000000000000E+00
+0.3982059491304681E+03 +0.2634738558673243E-02 +0.0000000000000000E+00
+0.3982621859904453E+03 +0.2630933381129529E-02 +0.0000000000000000E+00
+0.3983184228504227E+03 +0.2605584915378056E-02 +0.0000000000000000E+00
+0.3983746597104000E+03 +0.2558745182971194E-02 +0.0000000000000000E+00
+0.3984308965703773E+03 +0.2493112861059990E-02 +0.0000000000000000E+00
+0.3984871334303547E+03 +0.2414294841383297E-02 +0.0000000000000000E+00
+0.3985433702903320E+03 +0.2329711910915478E-02 +0.0000000000000000E+00
+0.3985996071503093E+03 +0.2246731715061149E-02 +0.0000000000000000E+00
+0.3986558440102867E+03 +0.2170960194881456E-02 +0.0000000000000000E+00
+0.3987120808702640E+03 +0.2105280210502573E-02 +0.0000000000000000E+00
+0.3987683177302413E+03 +0.2049719729182710E-02 +0.0000000000000000E+00
+0.3988245545902187E+03 +0.2001957876006168E-02 +0.0000000000000000E+00
+0.3988807914501960E+03 +0.1958223925139953E-02 +0.0000000000000000E+00
+0.3989370283101734E+03 +0.1914353143689952E-02 +0.0000000000000000E+00
+0.3989932651701507E+03 +0.1866777157781470E-02 +0.0000000000000000E+00
+0.3990495020301280E+03 +0.1813276958128351E-02 +0.0000000000000000E+00
+0.3991057388901054E+03 +0.1753404369850257E-02 +0.0000000000000000E+00
+0.3991619757500827E+03 +0.1688526935331729E-02 +0.0000000000000000E+00
+0.3992182126100600E+03 +0.1621484295549890E-02 +0.0000000000000000E+00
+0.3992744494700374E+03 +0.1555933785658758E-02 +0.0000000000000000E+00
+0.3993306863300147E+03 +0.1495589494463226E-02 +0.0000000000000000E+00
+0.3993869231899920E+03 +0.1443597802811350E-02 +0.0000000000000000E+00
+0.3994431600499694E+03 +0.1402187786789536E-02 +0.0000000000000000E+00
+0.3994993969099467E+03 +0.1372577132650295E-02 +0.0000000000000000E+00
+0.3995556337699240E+03 +0.1355020372611263E-02 +0.0000000000000000E+00
+0.3996118706299014E+03 +0.1348888953131740E-02 +0.0000000000000000E+00
+0.3996681074898787E+03 +0.1352736849602519E-02 +0.0000000000000000E+00
+0.3997243443498560E+03 +0.1364386797997391E-02 +0.0000000000000000E+00
+0.3997805812098334E+03 +0.1381129230595421E-02 +0.0000000000000000E+00
+0.3998368180698107E+03 +0.1400105949105548E-02 +0.0000000000000000E+00
+0.3998930549297880E+03 +0.1418821017494902E-02 +0.0000000000000000E+00
+0.3999492917897654E+03 +0.1435555837196769E-02 +0.0000000000000000E+00
+0.4000055286497427E+03 +0.1449448468472070E-02 +0.0000000000000000E+00
+0.4000617655097200E+03 +0.1460224599718041E-02 +0.0000000000000000E+00
+0.4001180023696973E+03 +0.1467847853459465E-02 +0.0000000000000000E+00
+0.4001742392296747E+03 +0.1472377592082121E-02 +0.0000000000000000E+00
+0.4002304760896520E+03 +0.1474038457659177E-02 +0.0000000000000000E+00
+0.4002867129496294E+03 +0.1473226437243636E-02 +0.0000000000000000E+00
+0.4003429498096067E+03 +0.1470218460557682E-02 +0.0000000000000000E+00
+0.4003991866695840E+03 +0.1464680545687975E-02 +0.0000000000000000E+00
+0.4004554235295614E+03 +0.1455344605349714E-02 +0.0000000000000000E+00
+0.4005116603895387E+03 +0.1440185507047301E-02 +0.0000000000000000E+00
+0.4005678972495160E+03 +0.1417121106192407E-02 +0.0000000000000000E+00
+0.4006241341094934E+03 +0.1384918755307438E-02 +0.0000000000000000E+00
+0.4006803709694707E+03 +0.1343851406475194E-02 +0.0000000000000000E+00
+0.4007366078294480E+03 +0.1295779039116363E-02 +0.0000000000000000E+00
+0.4007928446894254E+03 +0.1243630456437226E-02 +0.0000000000000000E+00
+0.4008490815494027E+03 +0.1190539472635703E-02 +0.0000000000000000E+00
+0.4009053184093800E+03 +0.1139001292568835E-02 +0.0000000000000000E+00
+0.4009615552693573E+03 +0.1090334425110942E-02 +0.0000000000000000E+00
+0.4010177921293347E+03 +0.1044565269699993E-02 +0.0000000000000000E+00
+0.4010740289893120E+03 +0.1000715184022249E-02 +0.0000000000000000E+00
+0.4011302658492893E+03 +0.9573793554565759E-03 +0.0000000000000000E+00
+0.4011865027092667E+03 +0.9133978280022935E-03 +0.0000000000000000E+00
+0.4012427395692440E+03 +0.8683548537821795E-03 +0.0000000000000000E+00
+0.4012989764292213E+03 +0.8227043088619880E-03 +0.0000000000000000E+00
+0.4013552132891987E+03 +0.7775240007954150E-03 +0.0000000000000000E+00
+0.4014114501491760E+03 +0.7340979519867963E-03 +0.0000000000000000E+00
+0.4014676870091534E+03 +0.6935569319758260E-03 +0.0000000000000000E+00
+0.4015239238691307E+03 +0.6566932466048641E-03 +0.0000000000000000E+00
+0.4015801607291080E+03 +0.6239381453022173E-03 +0.0000000000000000E+00
+0.4016363975890854E+03 +0.5954321518684068E-03 +0.0000000000000000E+00
+0.4016926344490627E+03 +0.5711232530273020E-03 +0.0000000000000000E+00
+0.4017488713090400E+03 +0.5508554425790100E-03 +0.0000000000000000E+00
+0.4018051081690174E+03 +0.5344340329412383E-03 +0.0000000000000000E+00
+0.4018613450289947E+03 +0.5216672226728468E-03 +0.0000000000000000E+00
+0.4019175818889721E+03 +0.5123879572598525E-03 +0.0000000000000000E+00
+0.4019738187489494E+03 +0.5064600702761381E-03 +0.0000000000000000E+00
+0.4020300556089267E+03 +0.5037707899609367E-03 +0.0000000000000000E+00
+0.4020862924689040E+03 +0.5042094450621736E-03 +0.0000000000000000E+00
+0.4021425293288814E+03 +0.5076306082691833E-03 +0.0000000000000000E+00
+0.4021987661888587E+03 +0.5138002883141868E-03 +0.0000000000000000E+00
+0.4022550030488360E+03 +0.5223282971519287E-03 +0.0000000000000000E+00
+0.4023112399088134E+03 +0.5326012167233156E-03 +0.0000000000000000E+00
+0.4023674767687907E+03 +0.5437487069542603E-03 +0.0000000000000000E+00
+0.4024237136287680E+03 +0.5546927019419629E-03 +0.0000000000000000E+00
+0.4024799504887453E+03 +0.5643219855212252E-03 +0.0000000000000000E+00
+0.4025361873487227E+03 +0.5717794205752215E-03 +0.0000000000000000E+00
+0.4025924242087000E+03 +0.5767581112864567E-03 +0.0000000000000000E+00
+0.4026486610686773E+03 +0.5796504673337906E-03 +0.0000000000000000E+00
+0.4027048979286547E+03 +0.5814558338221518E-03 +0.0000000000000000E+00
+0.4027611347886320E+03 +0.5834949711781378E-03 +0.0000000000000000E+00
+0.4028173716486094E+03 +0.5870755435561643E-03 +0.0000000000000000E+00
+0.4028736085085867E+03 +0.5932300061544717E-03 +0.0000000000000000E+00
+0.4029298453685640E+03 +0.6025589321521238E-03 +0.0000000000000000E+00
+0.4029860822285414E+03 +0.6151478679932426E-03 +0.0000000000000000E+00
+0.4030423190885187E+03 +0.6305200822353691E-03 +0.0000000000000000E+00
+0.4030985559484960E+03 +0.6476260322133581E-03 +0.0000000000000000E+00
+0.4031547928084734E+03 +0.6649209547685800E-03 +0.0000000000000000E+00
+0.4032110296684507E+03 +0.6806051209600002E-03 +0.0000000000000000E+00
+0.4032672665284280E+03 +0.6930526866097161E-03 +0.0000000000000000E+00
+0.4033235033884054E+03 +0.7013254002086652E-03 +0.0000000000000000E+00
+0.4033797402483827E+03 +0.7055415016615721E-03 +0.0000000000000000E+00
+0.4034359771083600E+03 +0.7068907585621894E-03 +0.0000000000000000E+00
+0.4034922139683374E+03 +0.7072831619537150E-03 +0.0000000000000000E+00
+0.4035484508283147E+03 +0.7088244664864889E-03 +0.0000000000000000E+00
+0.4036046876882920E+03 +0.7133483559925648E-03 +0.0000000000000000E+00
+0.4036609245482693E+03 +0.7221151145644008E-03 +0.0000000000000000E+00
