# Loss function L(Q,w) and dynamical structure factor S(Q,w)
#
# L(Q,w)= -Im(1/eps_m(Q,w) [1]
# S(Q,w)= L(Q,w)*|Q|^2*/(4 pi^2 n_val) [Energy^-1]
#
# Momentum transfer Q=G+q in lattice coordinates
# G:   0   0   0
# q:   0.0000000   0.0000000   0.0000000
# Momentum transfer Q=G+q in Cartesian coordinates
# G:   0.0000000   0.0000000   0.0000000
# q:   0.0000000   0.0000000   0.0000000
# Norm2(G+q)   0.0000000
#
#   Frequency/(eV/hbar)                  L(Q,w)             S(Q,w)*1000
+0.1248095473045333E+02 +0.2999086126166009E+00 +0.0000000000000000E+00
+0.1251723657560000E+02 +0.3026150148024212E+00 +0.0000000000000000E+00
+0.1255351842074667E+02 +0.3020067826185284E+00 +0.0000000000000000E+00
+0.1258980026589333E+02 +0.2989860795004214E+00 +0.0000000000000000E+00
+0.1262608211104000E+02 +0.2983189017049589E+00 +0.0000000000000000E+00
+0.1266236395618667E+02 +0.3026940589993118E+00 +0.0000000000000000E+00
+0.1269864580133333E+02 +0.3093531039191618E+00 +0.0000000000000000E+00
+0.1273492764648000E+02 +0.3140196426985650E+00 +0.0000000000000000E+00
+0.1277120949162667E+02 +0.3153457331612595E+00 +0.0000000000000000E+00
+0.1280749133677334E+02 +0.3137128226876472E+00 +0.0000000000000000E+00
+0.1284377318192000E+02 +0.3105720499494866E+00 +0.0000000000000000E+00
+0.1288005502706667E+02 +0.3084542409153394E+00 +0.0000000000000000E+00
+0.1291633687221333E+02 +0.3084174409041418E+00 +0.0000000000000000E+00
+0.1295261871736000E+02 +0.3107101348873128E+00 +0.0000000000000000E+00
+0.1298890056250667E+02 +0.3152417058275312E+00 +0.0000000000000000E+00
+0.1302518240765333E+02 +0.3202149213131192E+00 +0.0000000000000000E+00
+0.1306146425280000E+02 +0.3233602780928395E+00 +0.0000000000000000E+00
+0.1309774609794667E+02 +0.3242756730296870E+00 +0.0000000000000000E+00
+0.1313402794309333E+02 +0.3246024344773087E+00 +0.0000000000000000E+00
+0.1317030978824000E+02 +0.3251241164636263E+00 +0.0000000000000000E+00
+0.1320659163338667E+02 +0.3258595749642894E+00 +0.0000000000000000E+00
+0.1324287347853333E+02 +0.3269270569827366E+00 +0.0000000000000000E+00
+0.1327915532368000E+02 +0.3284554282384927E+00 +0.0000000000000000E+00
+0.1331543716882667E+02 +0.3322034547853261E+00 +0.0000000000000000E+00
+0.1335171901397333E+02 +0.3390301214255325E+00 +0.0000000000000000E+00
+0.1338800085912000E+02 +0.3466424075187005E+00 +0.0000000000000000E+00
+0.1342428270426667E+02 +0.3544971725258852E+00 +0.0000000000000000E+00
+0.1346056454941333E+02 +0.3641996278702653E+00 +0.0000000000000000E+00
+0.1349684639456000E+02 +0.3734414344385062E+00 +0.0000000000000000E+00
+0.1353312823970667E+02 +0.3771236721429947E+00 +0.0000000000000000E+00
+0.1356941008485333E+02 +0.3745031481614197E+00 +0.0000000000000000E+00
+0.1360569193000000E+02 +0.3703304489752561E+00 +0.0000000000000000E+00
+0.1364197377514667E+02 +0.3689004921232079E+00 +0.0000000000000000E+00
+0.1367825562029333E+02 +0.3694953354451304E+00 +0.0000000000000000E+00
+0.1371453746544000E+02 +0.3686329428739863E+00 +0.0000000000000000E+00
+0.1375081931058667E+02 +0.3660176418416959E+00 +0.0000000000000000E+00
+0.1378710115573333E+02 +0.3644005564939776E+00 +0.0000000000000000E+00
+0.1382338300088000E+02 +0.3651243091649482E+00 +0.0000000000000000E+00
+0.1385966484602667E+02 +0.3676244165089619E+00 +0.0000000000000000E+00
+0.1389594669117333E+02 +0.3714814233668094E+00 +0.0000000000000000E+00
+0.1393222853632000E+02 +0.3762757222699633E+00 +0.0000000000000000E+00
+0.1396851038146667E+02 +0.3802639848668298E+00 +0.0000000000000000E+00
+0.1400479222661333E+02 +0.3827281846232333E+00 +0.0000000000000000E+00
+0.1404107407176000E+02 +0.3856534833004303E+00 +0.0000000000000000E+00
+0.1407735591690667E+02 +0.3918286559384653E+00 +0.0000000000000000E+00
+0.1411363776205333E+02 +0.4009502623290987E+00 +0.0000000000000000E+00
+0.1414991960720000E+02 +0.4096787679079170E+00 +0.0000000000000000E+00
+0.1418620145234667E+02 +0.4167163586336199E+00 +0.0000000000000000E+00
+0.1422248329749333E+02 +0.4209262808293283E+00 +0.0000000000000000E+00
+0.1425876514264000E+02 +0.4205586373260059E+00 +0.0000000000000000E+00
+0.1429504698778667E+02 +0.4186107568748900E+00 +0.0000000000000000E+00
+0.1433132883293333E+02 +0.4199814859292967E+00 +0.0000000000000000E+00
+0.1436761067808000E+02 +0.4259583781664497E+00 +0.0000000000000000E+00
+0.1440389252322667E+02 +0.4341518068037880E+00 +0.0000000000000000E+00
+0.1444017436837333E+02 +0.4419721450555521E+00 +0.0000000000000000E+00
+0.1447645621352000E+02 +0.4490752449650963E+00 +0.0000000000000000E+00
+0.1451273805866667E+02 +0.4564557145793841E+00 +0.0000000000000000E+00
+0.1454901990381333E+02 +0.4627453275185198E+00 +0.0000000000000000E+00
+0.1458530174896000E+02 +0.4656977714369289E+00 +0.0000000000000000E+00
+0.1462158359410667E+02 +0.4664387319575574E+00 +0.0000000000000000E+00
+0.1465786543925333E+02 +0.4676895705664765E+00 +0.0000000000000000E+00
+0.1469414728440000E+02 +0.4697073129791598E+00 +0.0000000000000000E+00
+0.1473042912954667E+02 +0.4703400311195223E+00 +0.0000000000000000E+00
+0.1476671097469333E+02 +0.4696327710302025E+00 +0.0000000000000000E+00
+0.1480299281984000E+02 +0.4692542952663079E+00 +0.0000000000000000E+00
+0.1483927466498667E+02 +0.4706868044714220E+00 +0.0000000000000000E+00
+0.1487555651013333E+02 +0.4732872742253336E+00 +0.0000000000000000E+00
+0.1491183835528000E+02 +0.4730363535586123E+00 +0.0000000000000000E+00
+0.1494812020042667E+02 +0.4670737922628452E+00 +0.0000000000000000E+00
+0.1498440204557333E+02 +0.4585991879936879E+00 +0.0000000000000000E+00
+0.1502068389072000E+02 +0.4527068148315282E+00 +0.0000000000000000E+00
+0.1505696573586667E+02 +0.4518291650807226E+00 +0.0000000000000000E+00
+0.1509324758101333E+02 +0.4544930969543405E+00 +0.0000000000000000E+00
+0.1512952942616000E+02 +0.4561657631815521E+00 +0.0000000000000000E+00
+0.1516581127130667E+02 +0.4548570438374347E+00 +0.0000000000000000E+00
+0.1520209311645333E+02 +0.4541011311228124E+00 +0.0000000000000000E+00
+0.1523837496160000E+02 +0.4558507080582561E+00 +0.0000000000000000E+00
+0.1527465680674667E+02 +0.4585647205070709E+00 +0.0000000000000000E+00
+0.1531093865189333E+02 +0.4623074552489532E+00 +0.0000000000000000E+00
+0.1534722049704000E+02 +0.4675335225610427E+00 +0.0000000000000000E+00
+0.1538350234218667E+02 +0.4736427076893275E+00 +0.0000000000000000E+00
+0.1541978418733333E+02 +0.4791926022534331E+00 +0.0000000000000000E+00
+0.1545606603248000E+02 +0.4837452076215159E+00 +0.0000000000000000E+00
+0.1549234787762667E+02 +0.4879118214809613E+00 +0.0000000000000000E+00
+0.1552862972277333E+02 +0.4908030439703108E+00 +0.0000000000000000E+00
+0.1556491156792000E+02 +0.4913779336000213E+00 +0.0000000000000000E+00
+0.1560119341306667E+02 +0.4909290253756819E+00 +0.0000000000000000E+00
+0.1563747525821333E+02 +0.4900187374145425E+00 +0.0000000000000000E+00
+0.1567375710336000E+02 +0.4879643325624944E+00 +0.0000000000000000E+00
+0.1571003894850667E+02 +0.4867910826954913E+00 +0.0000000000000000E+00
+0.1574632079365333E+02 +0.4898326826835387E+00 +0.0000000000000000E+00
+0.1578260263880000E+02 +0.4967511378676068E+00 +0.0000000000000000E+00
+0.1581888448394667E+02 +0.5022404969725136E+00 +0.0000000000000000E+00
+0.1585516632909333E+02 +0.5034452824884121E+00 +0.0000000000000000E+00
+0.1589144817424000E+02 +0.5040460392273440E+00 +0.0000000000000000E+00
+0.1592773001938667E+02 +0.5065638146968733E+00 +0.0000000000000000E+00
+0.1596401186453333E+02 +0.5100940178697428E+00 +0.0000000000000000E+00
+0.1600029370968000E+02 +0.5149848180020324E+00 +0.0000000000000000E+00
+0.1603657555482667E+02 +0.5212550513399410E+00 +0.0000000000000000E+00
+0.1607285739997333E+02 +0.5256956817809213E+00 +0.0000000000000000E+00
+0.1610913924512000E+02 +0.5263848013728610E+00 +0.0000000000000000E+00
+0.1614542109026667E+02 +0.5232629587385386E+00 +0.0000000000000000E+00
+0.1618170293541333E+02 +0.5168964831743801E+00 +0.0000000000000000E+00
+0.1621798478056000E+02 +0.5099528752362726E+00 +0.0000000000000000E+00
+0.1625426662570667E+02 +0.5059394404825446E+00 +0.0000000000000000E+00
+0.1629054847085333E+02 +0.5065440293405128E+00 +0.0000000000000000E+00
+0.1632683031600000E+02 +0.5110010136454379E+00 +0.0000000000000000E+00
+0.1636311216114667E+02 +0.5168986036050762E+00 +0.0000000000000000E+00
+0.1639939400629333E+02 +0.5192923702223012E+00 +0.0000000000000000E+00
+0.1643567585144000E+02 +0.5140441752061288E+00 +0.0000000000000000E+00
+0.1647195769658667E+02 +0.5035512079646046E+00 +0.0000000000000000E+00
+0.1650823954173334E+02 +0.4944280775125441E+00 +0.0000000000000000E+00
+0.1654452138688000E+02 +0.4886996009579128E+00 +0.0000000000000000E+00
+0.1658080323202667E+02 +0.4815152718266799E+00 +0.0000000000000000E+00
+0.1661708507717334E+02 +0.4706340939039731E+00 +0.0000000000000000E+00
+0.1665336692232000E+02 +0.4611253798905816E+00 +0.0000000000000000E+00
+0.1668964876746667E+02 +0.4575184734378910E+00 +0.0000000000000000E+00
+0.1672593061261334E+02 +0.4594353708993576E+00 +0.0000000000000000E+00
+0.1676221245776000E+02 +0.4652045993505143E+00 +0.0000000000000000E+00
+0.1679849430290666E+02 +0.4733475369255088E+00 +0.0000000000000000E+00
+0.1683477614805334E+02 +0.4826912170392604E+00 +0.0000000000000000E+00
+0.1687105799320000E+02 +0.4930443207184514E+00 +0.0000000000000000E+00
+0.1690733983834667E+02 +0.5041789561218054E+00 +0.0000000000000000E+00
+0.1694362168349333E+02 +0.5141824961260922E+00 +0.0000000000000000E+00
+0.1697990352864000E+02 +0.5191966913570344E+00 +0.0000000000000000E+00
+0.1701618537378667E+02 +0.5166272666353483E+00 +0.0000000000000000E+00
+0.1705246721893333E+02 +0.5110724202969781E+00 +0.0000000000000000E+00
+0.1708874906408000E+02 +0.5082828817175821E+00 +0.0000000000000000E+00
+0.1712503090922667E+02 +0.5071771912862610E+00 +0.0000000000000000E+00
+0.1716131275437333E+02 +0.5046387535676349E+00 +0.0000000000000000E+00
+0.1719759459952000E+02 +0.5018764800203630E+00 +0.0000000000000000E+00
+0.1723387644466667E+02 +0.5013038153590845E+00 +0.0000000000000000E+00
+0.1727015828981333E+02 +0.5017758956576758E+00 +0.0000000000000000E+00
+0.1730644013496000E+02 +0.4997792911972764E+00 +0.0000000000000000E+00
+0.1734272198010667E+02 +0.4949747569591115E+00 +0.0000000000000000E+00
+0.1737900382525333E+02 +0.4928625509200242E+00 +0.0000000000000000E+00
+0.1741528567040000E+02 +0.4982919312422115E+00 +0.0000000000000000E+00
+0.1745156751554667E+02 +0.5085547639431891E+00 +0.0000000000000000E+00
+0.1748784936069333E+02 +0.5160863936952128E+00 +0.0000000000000000E+00
+0.1752413120584000E+02 +0.5158905218709735E+00 +0.0000000000000000E+00
+0.1756041305098667E+02 +0.5109401553349826E+00 +0.0000000000000000E+00
+0.1759669489613333E+02 +0.5068025857501515E+00 +0.0000000000000000E+00
+0.1763297674128000E+02 +0.5036578443498058E+00 +0.0000000000000000E+00
+0.1766925858642667E+02 +0.5000354173969204E+00 +0.0000000000000000E+00
+0.1770554043157333E+02 +0.4963290184516238E+00 +0.0000000000000000E+00
+0.1774182227672000E+02 +0.4952834254967620E+00 +0.0000000000000000E+00
+0.1777810412186667E+02 +0.4975991695683937E+00 +0.0000000000000000E+00
+0.1781438596701333E+02 +0.5008014459320970E+00 +0.0000000000000000E+00
+0.1785066781216000E+02 +0.5033277345352962E+00 +0.0000000000000000E+00
+0.1788694965730667E+02 +0.5041417686806071E+00 +0.0000000000000000E+00
+0.1792323150245333E+02 +0.5021515858434688E+00 +0.0000000000000000E+00
+0.1795951334760000E+02 +0.4974528520463714E+00 +0.0000000000000000E+00
+0.1799579519274667E+02 +0.4916512703012772E+00 +0.0000000000000000E+00
+0.1803207703789333E+02 +0.4850644595641867E+00 +0.0000000000000000E+00
+0.1806835888304000E+02 +0.4794414102428667E+00 +0.0000000000000000E+00
+0.1810464072818667E+02 +0.4780082846729220E+00 +0.0000000000000000E+00
+0.1814092257333333E+02 +0.4839806982766398E+00 +0.0000000000000000E+00
+0.1817720441848000E+02 +0.4962999513442728E+00 +0.0000000000000000E+00
+0.1821348626362667E+02 +0.5078512193419455E+00 +0.0000000000000000E+00
+0.1824976810877333E+02 +0.5114043622633080E+00 +0.0000000000000000E+00
+0.1828604995392000E+02 +0.5094898993659702E+00 +0.0000000000000000E+00
+0.1832233179906667E+02 +0.5091773487010249E+00 +0.0000000000000000E+00
+0.1835861364421334E+02 +0.5082592647762578E+00 +0.0000000000000000E+00
+0.1839489548936000E+02 +0.5013282974499251E+00 +0.0000000000000000E+00
+0.1843117733450667E+02 +0.4900799284583482E+00 +0.0000000000000000E+00
+0.1846745917965333E+02 +0.4796074232111695E+00 +0.0000000000000000E+00
+0.1850374102480000E+02 +0.4717916340078395E+00 +0.0000000000000000E+00
+0.1854002286994667E+02 +0.4626466611085048E+00 +0.0000000000000000E+00
+0.1857630471509333E+02 +0.4483985504623313E+00 +0.0000000000000000E+00
+0.1861258656024000E+02 +0.4327101006748871E+00 +0.0000000000000000E+00
+0.1864886840538667E+02 +0.4212298078879988E+00 +0.0000000000000000E+00
+0.1868515025053333E+02 +0.4162488220172216E+00 +0.0000000000000000E+00
+0.1872143209568000E+02 +0.4171276160619397E+00 +0.0000000000000000E+00
+0.1875771394082667E+02 +0.4219752598026223E+00 +0.0000000000000000E+00
+0.1879399578597333E+02 +0.4289355264510372E+00 +0.0000000000000000E+00
+0.1883027763112000E+02 +0.4357827183990461E+00 +0.0000000000000000E+00
+0.1886655947626667E+02 +0.4390660209987579E+00 +0.0000000000000000E+00
+0.1890284132141333E+02 +0.4358141852720361E+00 +0.0000000000000000E+00
+0.1893912316656000E+02 +0.4286674546850393E+00 +0.0000000000000000E+00
+0.1897540501170667E+02 +0.4214494481528262E+00 +0.0000000000000000E+00
+0.1901168685685333E+02 +0.4139204500070774E+00 +0.0000000000000000E+00
+0.1904796870200000E+02 +0.4052877844378103E+00 +0.0000000000000000E+00
+0.1908425054714667E+02 +0.3952110399083454E+00 +0.0000000000000000E+00
+0.1912053239229333E+02 +0.3832304153468979E+00 +0.0000000000000000E+00
+0.1915681423744000E+02 +0.3705073293863167E+00 +0.0000000000000000E+00
+0.1919309608258667E+02 +0.3592985882857185E+00 +0.0000000000000000E+00
+0.1922937792773333E+02 +0.3521470604458595E+00 +0.0000000000000000E+00
+0.1926565977288000E+02 +0.3516828018877017E+00 +0.0000000000000000E+00
+0.1930194161802667E+02 +0.3570302292439548E+00 +0.0000000000000000E+00
+0.1933822346317334E+02 +0.3629905654545754E+00 +0.0000000000000000E+00
+0.1937450530832000E+02 +0.3653836821935895E+00 +0.0000000000000000E+00
+0.1941078715346666E+02 +0.3630125727318848E+00 +0.0000000000000000E+00
+0.1944706899861334E+02 +0.3566075298645313E+00 +0.0000000000000000E+00
+0.1948335084376000E+02 +0.3492814305368024E+00 +0.0000000000000000E+00
+0.1951963268890666E+02 +0.3446466087226446E+00 +0.0000000000000000E+00
+0.1955591453405334E+02 +0.3428174105440581E+00 +0.0000000000000000E+00
+0.1959219637920000E+02 +0.3429892461395648E+00 +0.0000000000000000E+00
+0.1962847822434667E+02 +0.3443464079500243E+00 +0.0000000000000000E+00
+0.1966476006949333E+02 +0.3447715333322852E+00 +0.0000000000000000E+00
+0.1970104191464000E+02 +0.3429816250898596E+00 +0.0000000000000000E+00
+0.1973732375978667E+02 +0.3407276066872461E+00 +0.0000000000000000E+00
+0.1977360560493333E+02 +0.3405496213538309E+00 +0.0000000000000000E+00
+0.1980988745008000E+02 +0.3419745475016598E+00 +0.0000000000000000E+00
+0.1984616929522667E+02 +0.3440940419613200E+00 +0.0000000000000000E+00
+0.1988245114037333E+02 +0.3476314745633987E+00 +0.0000000000000000E+00
+0.1991873298552000E+02 +0.3544548827642315E+00 +0.0000000000000000E+00
+0.1995501483066667E+02 +0.3663651028081882E+00 +0.0000000000000000E+00
+0.1999129667581333E+02 +0.3816723241773782E+00 +0.0000000000000000E+00
+0.2002757852096000E+02 +0.3947521097712915E+00 +0.0000000000000000E+00
+0.2006386036610667E+02 +0.4009368877630805E+00 +0.0000000000000000E+00
+0.2010014221125333E+02 +0.3993772659143258E+00 +0.0000000000000000E+00
+0.2013642405640000E+02 +0.3928962954358416E+00 +0.0000000000000000E+00
+0.2017270590154667E+02 +0.3855287366142984E+00 +0.0000000000000000E+00
+0.2020898774669334E+02 +0.3791593066676527E+00 +0.0000000000000000E+00
+0.2024526959184000E+02 +0.3743397978766457E+00 +0.0000000000000000E+00
+0.2028155143698667E+02 +0.3708698824617099E+00 +0.0000000000000000E+00
+0.2031783328213333E+02 +0.3690526654671609E+00 +0.0000000000000000E+00
+0.2035411512728000E+02 +0.3690611017216588E+00 +0.0000000000000000E+00
+0.2039039697242667E+02 +0.3709759595447233E+00 +0.0000000000000000E+00
+0.2042667881757333E+02 +0.3749000687773806E+00 +0.0000000000000000E+00
+0.2046296066272000E+02 +0.3803171067801688E+00 +0.0000000000000000E+00
+0.2049924250786667E+02 +0.3858850753946891E+00 +0.0000000000000000E+00
+0.2053552435301333E+02 +0.3911355503784478E+00 +0.0000000000000000E+00
+0.2057180619816000E+02 +0.3976731392643265E+00 +0.0000000000000000E+00
+0.2060808804330667E+02 +0.4061088530754729E+00 +0.0000000000000000E+00
+0.2064436988845333E+02 +0.4158180532054322E+00 +0.0000000000000000E+00
+0.2068065173360000E+02 +0.4266328498212153E+00 +0.0000000000000000E+00
+0.2071693357874667E+02 +0.4377367620670661E+00 +0.0000000000000000E+00
+0.2075321542389333E+02 +0.4486736889363055E+00 +0.0000000000000000E+00
+0.2078949726904000E+02 +0.4587884212221455E+00 +0.0000000000000000E+00
+0.2082577911418667E+02 +0.4681559370651425E+00 +0.0000000000000000E+00
+0.2086206095933333E+02 +0.4807888525293180E+00 +0.0000000000000000E+00
+0.2089834280448000E+02 +0.4980461862592921E+00 +0.0000000000000000E+00
+0.2093462464962667E+02 +0.5139681697864935E+00 +0.0000000000000000E+00
+0.2097090649477333E+02 +0.5241002384175318E+00 +0.0000000000000000E+00
+0.2100718833992000E+02 +0.5303726131394199E+00 +0.0000000000000000E+00
+0.2104347018506667E+02 +0.5350320335824374E+00 +0.0000000000000000E+00
+0.2107975203021333E+02 +0.5392135603877302E+00 +0.0000000000000000E+00
+0.2111603387536000E+02 +0.5432558620990663E+00 +0.0000000000000000E+00
+0.2115231572050667E+02 +0.5467136267026491E+00 +0.0000000000000000E+00
+0.2118859756565333E+02 +0.5505986423702836E+00 +0.0000000000000000E+00
+0.2122487941080000E+02 +0.5552993452054354E+00 +0.0000000000000000E+00
+0.2126116125594667E+02 +0.5615000361746695E+00 +0.0000000000000000E+00
+0.2129744310109333E+02 +0.5701916586921781E+00 +0.0000000000000000E+00
+0.2133372494624000E+02 +0.5805373204898810E+00 +0.0000000000000000E+00
+0.2137000679138667E+02 +0.5893855800002999E+00 +0.0000000000000000E+00
+0.2140628863653333E+02 +0.5951935897376345E+00 +0.0000000000000000E+00
+0.2144257048168000E+02 +0.6019826480263873E+00 +0.0000000000000000E+00
+0.2147885232682667E+02 +0.6140841219877273E+00 +0.0000000000000000E+00
+0.2151513417197333E+02 +0.6310217129609215E+00 +0.0000000000000000E+00
+0.2155141601712000E+02 +0.6462669575169782E+00 +0.0000000000000000E+00
+0.2158769786226667E+02 +0.6524804173616819E+00 +0.0000000000000000E+00
+0.2162397970741333E+02 +0.6509101156184931E+00 +0.0000000000000000E+00
+0.2166026155256000E+02 +0.6507133943375316E+00 +0.0000000000000000E+00
+0.2169654339770667E+02 +0.6555909210760820E+00 +0.0000000000000000E+00
+0.2173282524285333E+02 +0.6615547268136077E+00 +0.0000000000000000E+00
+0.2176910708800000E+02 +0.6650702678785808E+00 +0.0000000000000000E+00
+0.2180538893314667E+02 +0.6669495122682100E+00 +0.0000000000000000E+00
+0.2184167077829333E+02 +0.6686519808438910E+00 +0.0000000000000000E+00
+0.2187795262344000E+02 +0.6726982888313308E+00 +0.0000000000000000E+00
+0.2191423446858667E+02 +0.6814484295692016E+00 +0.0000000000000000E+00
+0.2195051631373333E+02 +0.6937965474558099E+00 +0.0000000000000000E+00
+0.2198679815888000E+02 +0.7053840180898239E+00 +0.0000000000000000E+00
+0.2202308000402667E+02 +0.7093473267365789E+00 +0.0000000000000000E+00
+0.2205936184917334E+02 +0.7035628301632075E+00 +0.0000000000000000E+00
+0.2209564369432000E+02 +0.6935008988661364E+00 +0.0000000000000000E+00
+0.2213192553946667E+02 +0.6874146068052011E+00 +0.0000000000000000E+00
+0.2216820738461334E+02 +0.6883918396209294E+00 +0.0000000000000000E+00
+0.2220448922976000E+02 +0.6892193082768145E+00 +0.0000000000000000E+00
+0.2224077107490667E+02 +0.6870781557527745E+00 +0.0000000000000000E+00
+0.2227705292005333E+02 +0.6894947174731527E+00 +0.0000000000000000E+00
+0.2231333476520000E+02 +0.6982323201633763E+00 +0.0000000000000000E+00
+0.2234961661034667E+02 +0.7089164189732780E+00 +0.0000000000000000E+00
+0.2238589845549333E+02 +0.7161991662417073E+00 +0.0000000000000000E+00
+0.2242218030064000E+02 +0.7131574755730575E+00 +0.0000000000000000E+00
+0.2245846214578667E+02 +0.7028831697406801E+00 +0.0000000000000000E+00
+0.2249474399093333E+02 +0.6973455875894148E+00 +0.0000000000000000E+00
+0.2253102583608000E+02 +0.6985051520396296E+00 +0.0000000000000000E+00
+0.2256730768122667E+02 +0.7007655590443045E+00 +0.0000000000000000E+00
+0.2260358952637333E+02 +0.7036629941036987E+00 +0.0000000000000000E+00
+0.2263987137152000E+02 +0.7085548754841581E+00 +0.0000000000000000E+00
+0.2267615321666667E+02 +0.7143538028468132E+00 +0.0000000000000000E+00
+0.2271243506181333E+02 +0.7195358707342403E+00 +0.0000000000000000E+00
+0.2274871690696000E+02 +0.7216301428088492E+00 +0.0000000000000000E+00
+0.2278499875210667E+02 +0.7191201717245854E+00 +0.0000000000000000E+00
+0.2282128059725333E+02 +0.7141244912271616E+00 +0.0000000000000000E+00
+0.2285756244240000E+02 +0.7095817411518346E+00 +0.0000000000000000E+00
+0.2289384428754667E+02 +0.7076799596533340E+00 +0.0000000000000000E+00
+0.2293012613269333E+02 +0.7112849633091629E+00 +0.0000000000000000E+00
+0.2296640797784000E+02 +0.7242178477226877E+00 +0.0000000000000000E+00
+0.2300268982298667E+02 +0.7422166085599363E+00 +0.0000000000000000E+00
+0.2303897166813334E+02 +0.7567080376192965E+00 +0.0000000000000000E+00
+0.2307525351328000E+02 +0.7665773062013858E+00 +0.0000000000000000E+00
+0.2311153535842667E+02 +0.7757075032059940E+00 +0.0000000000000000E+00
+0.2314781720357334E+02 +0.7863292125772224E+00 +0.0000000000000000E+00
+0.2318409904872000E+02 +0.7980475518991896E+00 +0.0000000000000000E+00
+0.2322038089386666E+02 +0.8110833717343275E+00 +0.0000000000000000E+00
+0.2325666273901334E+02 +0.8243414193069685E+00 +0.0000000000000000E+00
+0.2329294458416000E+02 +0.8353131114570056E+00 +0.0000000000000000E+00
+0.2332922642930667E+02 +0.8422399434280965E+00 +0.0000000000000000E+00
+0.2336550827445334E+02 +0.8475691046863991E+00 +0.0000000000000000E+00
+0.2340179011960000E+02 +0.8559032530234638E+00 +0.0000000000000000E+00
+0.2343807196474667E+02 +0.8668053917386511E+00 +0.0000000000000000E+00
+0.2347435380989334E+02 +0.8778570533418721E+00 +0.0000000000000000E+00
+0.2351063565504000E+02 +0.8890204208088054E+00 +0.0000000000000000E+00
+0.2354691750018667E+02 +0.9017354236680827E+00 +0.0000000000000000E+00
+0.2358319934533333E+02 +0.9183147308778784E+00 +0.0000000000000000E+00
+0.2361948119048000E+02 +0.9349851060821366E+00 +0.0000000000000000E+00
+0.2365576303562667E+02 +0.9449684469965730E+00 +0.0000000000000000E+00
+0.2369204488077333E+02 +0.9506854680656843E+00 +0.0000000000000000E+00
+0.2372832672592000E+02 +0.9583689094890233E+00 +0.0000000000000000E+00
+0.2376460857106667E+02 +0.9703275151238537E+00 +0.0000000000000000E+00
+0.2380089041621333E+02 +0.9843691814787348E+00 +0.0000000000000000E+00
+0.2383717226136000E+02 +0.9940139814726898E+00 +0.0000000000000000E+00
+0.2387345410650667E+02 +0.9977154710355240E+00 +0.0000000000000000E+00
+0.2390973595165333E+02 +0.9948536370025998E+00 +0.0000000000000000E+00
+0.2394601779680000E+02 +0.9811982646301292E+00 +0.0000000000000000E+00
+0.2398229964194667E+02 +0.9592115002747343E+00 +0.0000000000000000E+00
+0.2401858148709333E+02 +0.9409841791699938E+00 +0.0000000000000000E+00
+0.2405486333224000E+02 +0.9424153451461983E+00 +0.0000000000000000E+00
+0.2409114517738667E+02 +0.9700090002140804E+00 +0.0000000000000000E+00
+0.2412742702253333E+02 +0.1011839158798067E+01 +0.0000000000000000E+00
+0.2416370886768000E+02 +0.1047467759178068E+01 +0.0000000000000000E+00
+0.2419999071282667E+02 +0.1070659956715839E+01 +0.0000000000000000E+00
+0.2423627255797333E+02 +0.1085881186445963E+01 +0.0000000000000000E+00
+0.2427255440312000E+02 +0.1090246985675142E+01 +0.0000000000000000E+00
+0.2430883624826667E+02 +0.1080562087356175E+01 +0.0000000000000000E+00
+0.2434511809341333E+02 +0.1065380990382376E+01 +0.0000000000000000E+00
+0.2438139993856000E+02 +0.1052550029747324E+01 +0.0000000000000000E+00
+0.2441768178370667E+02 +0.1039329245320173E+01 +0.0000000000000000E+00
+0.2445396362885333E+02 +0.1025217437153168E+01 +0.0000000000000000E+00
+0.2449024547400000E+02 +0.1014184568889734E+01 +0.0000000000000000E+00
+0.2452652731914667E+02 +0.1010395644790197E+01 +0.0000000000000000E+00
+0.2456280916429333E+02 +0.1014251500996303E+01 +0.0000000000000000E+00
+0.2459909100944000E+02 +0.1018480880183643E+01 +0.0000000000000000E+00
+0.2463537285458667E+02 +0.1014314148998982E+01 +0.0000000000000000E+00
+0.2467165469973333E+02 +0.1003594759369895E+01 +0.0000000000000000E+00
+0.2470793654488000E+02 +0.9934559568113578E+00 +0.0000000000000000E+00
+0.2474421839002667E+02 +0.9801141938784907E+00 +0.0000000000000000E+00
+0.2478050023517333E+02 +0.9597624373093950E+00 +0.0000000000000000E+00
+0.2481678208032000E+02 +0.9352817484262209E+00 +0.0000000000000000E+00
+0.2485306392546667E+02 +0.9091055847497660E+00 +0.0000000000000000E+00
+0.2488934577061334E+02 +0.8794420725517057E+00 +0.0000000000000000E+00
+0.2492562761576000E+02 +0.8480359723932936E+00 +0.0000000000000000E+00
+0.2496190946090667E+02 +0.8208113310148116E+00 +0.0000000000000000E+00
+0.2499819130605333E+02 +0.7993218254726435E+00 +0.0000000000000000E+00
+0.2503447315120000E+02 +0.7788344363883660E+00 +0.0000000000000000E+00
+0.2507075499634667E+02 +0.7546648570321766E+00 +0.0000000000000000E+00
+0.2510703684149333E+02 +0.7273807745864724E+00 +0.0000000000000000E+00
+0.2514331868664000E+02 +0.7004340855436930E+00 +0.0000000000000000E+00
+0.2517960053178667E+02 +0.6795758102726253E+00 +0.0000000000000000E+00
