# Loss function L(Q,w) and dynamical structure factor S(Q,w)
#
# L(Q,w)= -Im(1/eps_m(Q,w) [1]
# S(Q,w)= L(Q,w)*|Q|^2*/(4 pi^2 n_val) [Energy^-1]
#
# Momentum transfer Q=G+q in lattice coordinates
# G:   0   0   0
# q:   0.0000000   0.0000000   0.0000000
# Momentum transfer Q=G+q in Cartesian coordinates
# G:   0.0000000   0.0000000   0.0000000
# q:   0.0000000   0.0000000   0.0000000
# Norm2(G+q)   0.0000000
#
#   Frequency/(eV/hbar)                  L(Q,w)             S(Q,w)*1000
+0.6519121935953067E+03 +0.5085139700004003E-02 +0.0000000000000000E+00
+0.6519167288259500E+03 +0.5141772218538702E-02 +0.0000000000000000E+00
+0.6519212640565934E+03 +0.5199444940441099E-02 +0.0000000000000000E+00
+0.6519257992872367E+03 +0.5258192833972365E-02 +0.0000000000000000E+00
+0.6519303345178799E+03 +0.5318047735291057E-02 +0.0000000000000000E+00
+0.6519348697485234E+03 +0.5379038137636778E-02 +0.0000000000000000E+00
+0.6519394049791666E+03 +0.5441189008929538E-02 +0.0000000000000000E+00
+0.6519439402098101E+03 +0.5504521640140810E-02 +0.0000000000000000E+00
+0.6519484754404533E+03 +0.5569053525802226E-02 +0.0000000000000000E+00
+0.6519530106710966E+03 +0.5634798277091997E-02 +0.0000000000000000E+00
+0.6519575459017400E+03 +0.5701765566831926E-02 +0.0000000000000000E+00
+0.6519620811323833E+03 +0.5769961104795388E-02 +0.0000000000000000E+00
+0.6519666163630267E+03 +0.5839386640877452E-02 +0.0000000000000000E+00
+0.6519711515936700E+03 +0.5910039992971535E-02 +0.0000000000000000E+00
+0.6519756868243134E+03 +0.5981915096069238E-02 +0.0000000000000000E+00
+0.6519802220549567E+03 +0.6055002068884027E-02 +0.0000000000000000E+00
+0.6519847572856000E+03 +0.6129287294571741E-02 +0.0000000000000000E+00
+0.6519892925162434E+03 +0.6204753512499925E-02 +0.0000000000000000E+00
+0.6519938277468866E+03 +0.6281379918864126E-02 +0.0000000000000000E+00
+0.6519983629775301E+03 +0.6359142274842813E-02 +0.0000000000000000E+00
+0.6520028982081733E+03 +0.6438013022188046E-02 +0.0000000000000000E+00
+0.6520074334388167E+03 +0.6517961407400326E-02 +0.0000000000000000E+00
+0.6520119686694600E+03 +0.6598953616842046E-02 +0.0000000000000000E+00
+0.6520165039001034E+03 +0.6680952926432202E-02 +0.0000000000000000E+00
+0.6520210391307467E+03 +0.6763919870494555E-02 +0.0000000000000000E+00
+0.6520255743613901E+03 +0.6847812435235587E-02 +0.0000000000000000E+00
+0.6520301095920333E+03 +0.6932586282694971E-02 +0.0000000000000000E+00
+0.6520346448226767E+03 +0.7018195011215585E-02 +0.0000000000000000E+00
+0.6520391800533200E+03 +0.7104590458040022E-02 +0.0000000000000000E+00
+0.6520437152839634E+03 +0.7191723048890533E-02 +0.0000000000000000E+00
+0.6520482505146067E+03 +0.7279542198092195E-02 +0.0000000000000000E+00
+0.6520527857452500E+03 +0.7367996760955059E-02 +0.0000000000000000E+00
+0.6520573209758934E+03 +0.7457035538007280E-02 +0.0000000000000000E+00
+0.6520618562065367E+03 +0.7546607827938132E-02 +0.0000000000000000E+00
+0.6520663914371801E+03 +0.7636664023314884E-02 +0.0000000000000000E+00
+0.6520709266678233E+03 +0.7727156239923500E-02 +0.0000000000000000E+00
+0.6520754618984666E+03 +0.7818038967577989E-02 +0.0000000000000000E+00
+0.6520799971291100E+03 +0.7909269727151176E-02 +0.0000000000000000E+00
+0.6520845323597533E+03 +0.8000809715986913E-02 +0.0000000000000000E+00
+0.6520890675903967E+03 +0.8092624421709538E-02 +0.0000000000000000E+00
+0.6520936028210400E+03 +0.8184684182930342E-02 +0.0000000000000000E+00
+0.6520981380516833E+03 +0.8276964674865467E-02 +0.0000000000000000E+00
+0.6521026732823267E+03 +0.8369447298136226E-02 +0.0000000000000000E+00
+0.6521072085129700E+03 +0.8462119450570030E-02 +0.0000000000000000E+00
+0.6521117437436134E+03 +0.8554974664165476E-02 +0.0000000000000000E+00
+0.6521162789742566E+03 +0.8648012592972362E-02 +0.0000000000000000E+00
+0.6521208142049001E+03 +0.8741238841855906E-02 +0.0000000000000000E+00
+0.6521253494355433E+03 +0.8834664631193347E-02 +0.0000000000000000E+00
+0.6521298846661867E+03 +0.8928306298006398E-02 +0.0000000000000000E+00
+0.6521344198968300E+03 +0.9022184639594685E-02 +0.0000000000000000E+00
+0.6521389551274734E+03 +0.9116324111370890E-02 +0.0000000000000000E+00
+0.6521434903581167E+03 +0.9210751895610440E-02 +0.0000000000000000E+00
+0.6521480255887601E+03 +0.9305496862454743E-02 +0.0000000000000000E+00
+0.6521525608194033E+03 +0.9400588448028997E-02 +0.0000000000000000E+00
+0.6521570960500467E+03 +0.9496055477307683E-02 +0.0000000000000000E+00
+0.6521616312806900E+03 +0.9591924960803511E-02 +0.0000000000000000E+00
+0.6521661665113334E+03 +0.9688220894667119E-02 +0.0000000000000000E+00
+0.6521707017419767E+03 +0.9784963093157843E-02 +0.0000000000000000E+00
+0.6521752369726200E+03 +0.9882166080777407E-02 +0.0000000000000000E+00
+0.6521797722032634E+03 +0.9979838069051322E-02 +0.0000000000000000E+00
+0.6521843074339067E+03 +0.1007798003974066E-01 +0.0000000000000000E+00
+0.6521888426645501E+03 +0.1017658495286172E-01 +0.0000000000000000E+00
+0.6521933778951934E+03 +0.1027563709394014E-01 +0.0000000000000000E+00
+0.6521979131258366E+03 +0.1037511157112583E-01 +0.0000000000000000E+00
+0.6522024483564801E+03 +0.1047497396877287E-01 +0.0000000000000000E+00
+0.6522069835871233E+03 +0.1057518016039260E-01 +0.0000000000000000E+00
+0.6522115188177667E+03 +0.1067567628032463E-01 +0.0000000000000000E+00
+0.6522160540484100E+03 +0.1077639885008478E-01 +0.0000000000000000E+00
+0.6522205892790533E+03 +0.1087727505241995E-01 +0.0000000000000000E+00
+0.6522251245096967E+03 +0.1097822314318848E-01 +0.0000000000000000E+00
+0.6522296597403400E+03 +0.1107915298880726E-01 +0.0000000000000000E+00
+0.6522341949709834E+03 +0.1117996671462605E-01 +0.0000000000000000E+00
+0.6522387302016266E+03 +0.1128055944776333E-01 +0.0000000000000000E+00
+0.6522432654322701E+03 +0.1138082013617806E-01 +0.0000000000000000E+00
+0.6522478006629133E+03 +0.1148063242456053E-01 +0.0000000000000000E+00
+0.6522523358935567E+03 +0.1157987556680369E-01 +0.0000000000000000E+00
+0.6522568711242000E+03 +0.1167842535444318E-01 +0.0000000000000000E+00
+0.6522614063548434E+03 +0.1177615504087052E-01 +0.0000000000000000E+00
+0.6522659415854866E+03 +0.1187293624194420E-01 +0.0000000000000000E+00
+0.6522704768161301E+03 +0.1196863979539550E-01 +0.0000000000000000E+00
+0.6522750120467733E+03 +0.1206313656360365E-01 +0.0000000000000000E+00
+0.6522795472774167E+03 +0.1215629816737547E-01 +0.0000000000000000E+00
+0.6522840825080600E+03 +0.1224799764168629E-01 +0.0000000000000000E+00
+0.6522886177387034E+03 +0.1233811000820773E-01 +0.0000000000000000E+00
+0.6522931529693467E+03 +0.1242651276340496E-01 +0.0000000000000000E+00
+0.6522976881999900E+03 +0.1251308628482661E-01 +0.0000000000000000E+00
+0.6523022234306334E+03 +0.1259771416195029E-01 +0.0000000000000000E+00
+0.6523067586612767E+03 +0.1268028346096528E-01 +0.0000000000000000E+00
+0.6523112938919201E+03 +0.1276068493545587E-01 +0.0000000000000000E+00
+0.6523158291225634E+03 +0.1283881319647084E-01 +0.0000000000000000E+00
+0.6523203643532066E+03 +0.1291456685631269E-01 +0.0000000000000000E+00
+0.6523248995838501E+03 +0.1298784866008650E-01 +0.0000000000000000E+00
+0.6523294348144933E+03 +0.1305856561803404E-01 +0.0000000000000000E+00
+0.6523339700451368E+03 +0.1312662914982043E-01 +0.0000000000000000E+00
+0.6523385052757800E+03 +0.1319195524941622E-01 +0.0000000000000000E+00
+0.6523430405064234E+03 +0.1325446467641093E-01 +0.0000000000000000E+00
+0.6523475757370667E+03 +0.1331408317641229E-01 +0.0000000000000000E+00
+0.6523521109677100E+03 +0.1337074173021209E-01 +0.0000000000000000E+00
+0.6523566461983534E+03 +0.1342437682848945E-01 +0.0000000000000000E+00
+0.6523611814289967E+03 +0.1347493076650188E-01 +0.0000000000000000E+00
+0.6523657166596400E+03 +0.1352235195130292E-01 +0.0000000000000000E+00
+0.6523702518902834E+03 +0.1356659521288126E-01 +0.0000000000000000E+00
+0.6523747871209267E+03 +0.1360762211010418E-01 +0.0000000000000000E+00
+0.6523793223515700E+03 +0.1364540122247001E-01 +0.0000000000000000E+00
+0.6523838575822134E+03 +0.1367990841946656E-01 +0.0000000000000000E+00
+0.6523883928128566E+03 +0.1371112710048421E-01 +0.0000000000000000E+00
+0.6523929280435001E+03 +0.1373904839981406E-01 +0.0000000000000000E+00
+0.6523974632741433E+03 +0.1376367135289479E-01 +0.0000000000000000E+00
+0.6524019985047867E+03 +0.1378500302168519E-01 +0.0000000000000000E+00
+0.6524065337354300E+03 +0.1380305857849557E-01 +0.0000000000000000E+00
+0.6524110689660733E+03 +0.1381786134882323E-01 +0.0000000000000000E+00
+0.6524156041967167E+03 +0.1382944281450805E-01 +0.0000000000000000E+00
+0.6524201394273600E+03 +0.1383784257882371E-01 +0.0000000000000000E+00
+0.6524246746580034E+03 +0.1384310829496593E-01 +0.0000000000000000E+00
+0.6524292098886467E+03 +0.1384529555876132E-01 +0.0000000000000000E+00
+0.6524337451192899E+03 +0.1384446776544480E-01 +0.0000000000000000E+00
+0.6524382803499334E+03 +0.1384069592909993E-01 +0.0000000000000000E+00
+0.6524428155805766E+03 +0.1383405846201199E-01 +0.0000000000000000E+00
+0.6524473508112201E+03 +0.1382464090988322E-01 +0.0000000000000000E+00
+0.6524518860418633E+03 +0.1381253563779641E-01 +0.0000000000000000E+00
+0.6524564212725068E+03 +0.1379784146112284E-01 +0.0000000000000000E+00
+0.6524609565031500E+03 +0.1378066321542725E-01 +0.0000000000000000E+00
+0.6524654917337934E+03 +0.1376111125988541E-01 +0.0000000000000000E+00
+0.6524700269644367E+03 +0.1373930090991681E-01 +0.0000000000000000E+00
+0.6524745621950800E+03 +0.1371535179658445E-01 +0.0000000000000000E+00
+0.6524790974257234E+03 +0.1368938715285245E-01 +0.0000000000000000E+00
+0.6524836326563667E+03 +0.1366153302984277E-01 +0.0000000000000000E+00
+0.6524881678870100E+03 +0.1363191744967657E-01 +0.0000000000000000E+00
+0.6524927031176534E+03 +0.1360066950514077E-01 +0.0000000000000000E+00
+0.6524972383482967E+03 +0.1356791841997306E-01 +0.0000000000000000E+00
+0.6525017735789401E+03 +0.1353379258689809E-01 +0.0000000000000000E+00
+0.6525063088095834E+03 +0.1349841860327734E-01 +0.0000000000000000E+00
+0.6525108440402267E+03 +0.1346192032631193E-01 +0.0000000000000000E+00
+0.6525153792708700E+03 +0.1342441797081329E-01 +0.0000000000000000E+00
+0.6525199145015134E+03 +0.1338602727268993E-01 +0.0000000000000000E+00
+0.6525244497321567E+03 +0.1334685874028804E-01 +0.0000000000000000E+00
+0.6525289849628000E+03 +0.1330701701368307E-01 +0.0000000000000000E+00
+0.6525335201934433E+03 +0.1326660034904888E-01 +0.0000000000000000E+00
+0.6525380554240867E+03 +0.1322570024138152E-01 +0.0000000000000000E+00
+0.6525425906547300E+03 +0.1318440119451158E-01 +0.0000000000000000E+00
+0.6525471258853734E+03 +0.1314278064253998E-01 +0.0000000000000000E+00
+0.6525516611160167E+03 +0.1310090902205338E-01 +0.0000000000000000E+00
+0.6525561963466599E+03 +0.1305884998975350E-01 +0.0000000000000000E+00
+0.6525607315773034E+03 +0.1301666077591100E-01 +0.0000000000000000E+00
+0.6525652668079466E+03 +0.1297439266033599E-01 +0.0000000000000000E+00
+0.6525698020385901E+03 +0.1293209155458256E-01 +0.0000000000000000E+00
+0.6525743372692333E+03 +0.1288979867195386E-01 +0.0000000000000000E+00
+0.6525788724998768E+03 +0.1284755126543368E-01 +0.0000000000000000E+00
+0.6525834077305200E+03 +0.1280538341309047E-01 +0.0000000000000000E+00
+0.6525879429611634E+03 +0.1276332683045350E-01 +0.0000000000000000E+00
+0.6525924781918067E+03 +0.1272141168995721E-01 +0.0000000000000000E+00
+0.6525970134224500E+03 +0.1267966742840676E-01 +0.0000000000000000E+00
+0.6526015486530933E+03 +0.1263812352461728E-01 +0.0000000000000000E+00
+0.6526060838837367E+03 +0.1259681023060104E-01 +0.0000000000000000E+00
+0.6526106191143800E+03 +0.1255575924093969E-01 +0.0000000000000000E+00
+0.6526151543450234E+03 +0.1251500428622509E-01 +0.0000000000000000E+00
+0.6526196895756667E+03 +0.1247458163755578E-01 +0.0000000000000000E+00
+0.6526242248063101E+03 +0.1243453051025744E-01 +0.0000000000000000E+00
+0.6526287600369534E+03 +0.1239489335610139E-01 +0.0000000000000000E+00
+0.6526332952675967E+03 +0.1235571603464483E-01 +0.0000000000000000E+00
+0.6526378304982400E+03 +0.1231704785579182E-01 +0.0000000000000000E+00
+0.6526423657288834E+03 +0.1227894148758579E-01 +0.0000000000000000E+00
+0.6526469009595266E+03 +0.1224145272549284E-01 +0.0000000000000000E+00
+0.6526514361901701E+03 +0.1220464012216874E-01 +0.0000000000000000E+00
+0.6526559714208133E+03 +0.1216856447991703E-01 +0.0000000000000000E+00
+0.6526605066514568E+03 +0.1213328821158408E-01 +0.0000000000000000E+00
+0.6526650418821000E+03 +0.1209887457956049E-01 +0.0000000000000000E+00
+0.6526695771127434E+03 +0.1206538682652272E-01 +0.0000000000000000E+00
+0.6526741123433867E+03 +0.1203288721556264E-01 +0.0000000000000000E+00
+0.6526786475740300E+03 +0.1200143600102268E-01 +0.0000000000000000E+00
+0.6526831828046734E+03 +0.1197109035465281E-01 +0.0000000000000000E+00
+0.6526877180353167E+03 +0.1194190327429201E-01 +0.0000000000000000E+00
+0.6526922532659601E+03 +0.1191392250408717E-01 +0.0000000000000000E+00
+0.6526967884966033E+03 +0.1188718949617524E-01 +0.0000000000000000E+00
+0.6527013237272467E+03 +0.1186173844363445E-01 +0.0000000000000000E+00
+0.6527058589578900E+03 +0.1183759541347797E-01 +0.0000000000000000E+00
+0.6527103941885334E+03 +0.1181477760641992E-01 +0.0000000000000000E+00
+0.6527149294191767E+03 +0.1179329276732247E-01 +0.0000000000000000E+00
+0.6527194646498200E+03 +0.1177313876662252E-01 +0.0000000000000000E+00
+0.6527239998804633E+03 +0.1175430336890810E-01 +0.0000000000000000E+00
+0.6527285351111067E+03 +0.1173676420022316E-01 +0.0000000000000000E+00
+0.6527330703417500E+03 +0.1172048892083720E-01 +0.0000000000000000E+00
+0.6527376055723934E+03 +0.1170543560526508E-01 +0.0000000000000000E+00
+0.6527421408030367E+03 +0.1169155332633773E-01 +0.0000000000000000E+00
+0.6527466760336800E+03 +0.1167878293529384E-01 +0.0000000000000000E+00
+0.6527512112643234E+03 +0.1166705802518550E-01 +0.0000000000000000E+00
+0.6527557464949667E+03 +0.1165630606052632E-01 +0.0000000000000000E+00
+0.6527602817256100E+03 +0.1164644965204029E-01 +0.0000000000000000E+00
+0.6527648169562534E+03 +0.1163740795172611E-01 +0.0000000000000000E+00
+0.6527693521868966E+03 +0.1162909814023483E-01 +0.0000000000000000E+00
+0.6527738874175401E+03 +0.1162143697586911E-01 +0.0000000000000000E+00
+0.6527784226481833E+03 +0.1161434237241532E-01 +0.0000000000000000E+00
+0.6527829578788268E+03 +0.1160773497157032E-01 +0.0000000000000000E+00
+0.6527874931094700E+03 +0.1160153967503832E-01 +0.0000000000000000E+00
+0.6527920283401135E+03 +0.1159568710148125E-01 +0.0000000000000000E+00
+0.6527965635707567E+03 +0.1159011493451003E-01 +0.0000000000000000E+00
+0.6528010988014000E+03 +0.1158476912980759E-01 +0.0000000000000000E+00
+0.6528056340320434E+03 +0.1157960495232313E-01 +0.0000000000000000E+00
+0.6528101692626867E+03 +0.1157458781822057E-01 +0.0000000000000000E+00
+0.6528147044933301E+03 +0.1156969392085783E-01 +0.0000000000000000E+00
+0.6528192397239734E+03 +0.1156491062541266E-01 +0.0000000000000000E+00
+0.6528237749546167E+03 +0.1156023662270048E-01 +0.0000000000000000E+00
+0.6528283101852601E+03 +0.1155568183909726E-01 +0.0000000000000000E+00
+0.6528328454159034E+03 +0.1155126710605176E-01 +0.0000000000000000E+00
+0.6528373806465466E+03 +0.1154702359925315E-01 +0.0000000000000000E+00
+0.6528419158771900E+03 +0.1154299206384820E-01 +0.0000000000000000E+00
+0.6528464511078333E+03 +0.1153922184797463E-01 +0.0000000000000000E+00
+0.6528509863384767E+03 +0.1153576977204927E-01 +0.0000000000000000E+00
+0.6528555215691200E+03 +0.1153269886554296E-01 +0.0000000000000000E+00
+0.6528600567997634E+03 +0.1153007700621968E-01 +0.0000000000000000E+00
+0.6528645920304067E+03 +0.1152797549888515E-01 +0.0000000000000000E+00
+0.6528691272610500E+03 +0.1152646763151856E-01 +0.0000000000000000E+00
+0.6528736624916933E+03 +0.1152562724620600E-01 +0.0000000000000000E+00
+0.6528781977223367E+03 +0.1152552736059967E-01 +0.0000000000000000E+00
+0.6528827329529799E+03 +0.1152623887275542E-01 +0.0000000000000000E+00
+0.6528872681836234E+03 +0.1152782937829078E-01 +0.0000000000000000E+00
+0.6528918034142666E+03 +0.1153036212401726E-01 +0.0000000000000000E+00
+0.6528963386449101E+03 +0.1153389511674255E-01 +0.0000000000000000E+00
+0.6529008738755533E+03 +0.1153848040003457E-01 +0.0000000000000000E+00
+0.6529054091061968E+03 +0.1154416350563785E-01 +0.0000000000000000E+00
+0.6529099443368400E+03 +0.1155098308017044E-01 +0.0000000000000000E+00
+0.6529144795674833E+03 +0.1155897068195419E-01 +0.0000000000000000E+00
+0.6529190147981267E+03 +0.1156815073754377E-01 +0.0000000000000000E+00
+0.6529235500287700E+03 +0.1157854064292226E-01 +0.0000000000000000E+00
+0.6529280852594134E+03 +0.1159015099056806E-01 +0.0000000000000000E+00
+0.6529326204900567E+03 +0.1160298590076522E-01 +0.0000000000000000E+00
+0.6529371557207000E+03 +0.1161704343372220E-01 +0.0000000000000000E+00
+0.6529416909513434E+03 +0.1163231605824878E-01 +0.0000000000000000E+00
+0.6529462261819867E+03 +0.1164879115294903E-01 +0.0000000000000000E+00
+0.6529507614126301E+03 +0.1166645151698195E-01 +0.0000000000000000E+00
+0.6529552966432733E+03 +0.1168527586938771E-01 +0.0000000000000000E+00
+0.6529598318739168E+03 +0.1170523931856399E-01 +0.0000000000000000E+00
+0.6529643671045600E+03 +0.1172631378661641E-01 +0.0000000000000000E+00
+0.6529689023352034E+03 +0.1174846837678787E-01 +0.0000000000000000E+00
+0.6529734375658467E+03 +0.1177166967581358E-01 +0.0000000000000000E+00
+0.6529779727964901E+03 +0.1179588198673908E-01 +0.0000000000000000E+00
+0.6529825080271333E+03 +0.1182106749122555E-01 +0.0000000000000000E+00
+0.6529870432577767E+03 +0.1184718634362632E-01 +0.0000000000000000E+00
+0.6529915784884200E+03 +0.1187419670191484E-01 +0.0000000000000000E+00
+0.6529961137190634E+03 +0.1190205470292221E-01 +0.0000000000000000E+00
+0.6530006489497067E+03 +0.1193071439112591E-01 +0.0000000000000000E+00
+0.6530051841803501E+03 +0.1196012761151085E-01 +0.0000000000000000E+00
+0.6530097194109934E+03 +0.1199024387775238E-01 +0.0000000000000000E+00
+0.6530142546416366E+03 +0.1202101022718299E-01 +0.0000000000000000E+00
+0.6530187898722801E+03 +0.1205237107384493E-01 +0.0000000000000000E+00
+0.6530233251029233E+03 +0.1208426807035291E-01 +0.0000000000000000E+00
+0.6530278603335668E+03 +0.1211663998853643E-01 +0.0000000000000000E+00
+0.6530323955642100E+03 +0.1214942262782645E-01 +0.0000000000000000E+00
+0.6530369307948533E+03 +0.1218254875934391E-01 +0.0000000000000000E+00
+0.6530414660254967E+03 +0.1221594811253885E-01 +0.0000000000000000E+00
+0.6530460012561400E+03 +0.1224954741020779E-01 +0.0000000000000000E+00
+0.6530505364867834E+03 +0.1228327045672141E-01 +0.0000000000000000E+00
+0.6530550717174267E+03 +0.1231703828332482E-01 +0.0000000000000000E+00
+0.6530596069480700E+03 +0.1235076935350373E-01 +0.0000000000000000E+00
+0.6530641421787134E+03 +0.1238437983045899E-01 +0.0000000000000000E+00
+0.6530686774093567E+03 +0.1241778390784362E-01 +0.0000000000000000E+00
+0.6530732126400001E+03 +0.1245089420386654E-01 +0.0000000000000000E+00
+0.6530777478706433E+03 +0.1248362221781906E-01 +0.0000000000000000E+00
+0.6530822831012867E+03 +0.1251587884684203E-01 +0.0000000000000000E+00
+0.6530868183319300E+03 +0.1254757495948524E-01 +0.0000000000000000E+00
+0.6530913535625734E+03 +0.1257862202125466E-01 +0.0000000000000000E+00
+0.6530958887932167E+03 +0.1260893276594668E-01 +0.0000000000000000E+00
+0.6531004240238601E+03 +0.1263842190528161E-01 +0.0000000000000000E+00
+0.6531049592545033E+03 +0.1266700686809542E-01 +0.0000000000000000E+00
+0.6531094944851468E+03 +0.1269460855936349E-01 +0.0000000000000000E+00
+0.6531140297157900E+03 +0.1272115212849988E-01 +0.0000000000000000E+00
+0.6531185649464334E+03 +0.1274656773590328E-01 +0.0000000000000000E+00
+0.6531231001770767E+03 +0.1277079130646629E-01 +0.0000000000000000E+00
+0.6531276354077200E+03 +0.1279376525884598E-01 +0.0000000000000000E+00
+0.6531321706383634E+03 +0.1281543919959753E-01 +0.0000000000000000E+00
+0.6531367058690067E+03 +0.1283577057174983E-01 +0.0000000000000000E+00
+0.6531412410996501E+03 +0.1285472524805194E-01 +0.0000000000000000E+00
+0.6531457763302934E+03 +0.1287227805976839E-01 +0.0000000000000000E+00
+0.6531503115609368E+03 +0.1288841325261457E-01 +0.0000000000000000E+00
+0.6531548467915800E+03 +0.1290312486204690E-01 +0.0000000000000000E+00
+0.6531593820222233E+03 +0.1291641700075213E-01 +0.0000000000000000E+00
+0.6531639172528667E+03 +0.1292830405173881E-01 +0.0000000000000000E+00
+0.6531684524835100E+03 +0.1293881076104538E-01 +0.0000000000000000E+00
+0.6531729877141534E+03 +0.1294797222476125E-01 +0.0000000000000000E+00
+0.6531775229447967E+03 +0.1295583376590146E-01 +0.0000000000000000E+00
+0.6531820581754400E+03 +0.1296245069778478E-01 +0.0000000000000000E+00
+0.6531865934060834E+03 +0.1296788797196221E-01 +0.0000000000000000E+00
+0.6531911286367267E+03 +0.1297221971051548E-01 +0.0000000000000000E+00
+0.6531956638673701E+03 +0.1297552862465339E-01 +0.0000000000000000E+00
+0.6532001990980133E+03 +0.1297790532397845E-01 +0.0000000000000000E+00
+0.6532047343286567E+03 +0.1297944752346456E-01 +0.0000000000000000E+00
+0.6532092695593000E+03 +0.1298025915798644E-01 +0.0000000000000000E+00
+0.6532138047899434E+03 +0.1298044941700822E-01 +0.0000000000000000E+00
+0.6532183400205867E+03 +0.1298013171462115E-01 +0.0000000000000000E+00
+0.6532228752512301E+03 +0.1297942261235280E-01 +0.0000000000000000E+00
+0.6532274104818733E+03 +0.1297844071390504E-01 +0.0000000000000000E+00
+0.6532319457125168E+03 +0.1297730555209915E-01 +0.0000000000000000E+00
+0.6532364809431600E+03 +0.1297613648873219E-01 +0.0000000000000000E+00
+0.6532410161738034E+03 +0.1297505164774526E-01 +0.0000000000000000E+00
+0.6532455514044467E+03 +0.1297416690108502E-01 +0.0000000000000000E+00
+0.6532500866350900E+03 +0.1297359492495724E-01 +0.0000000000000000E+00
+0.6532546218657334E+03 +0.1297344434192317E-01 +0.0000000000000000E+00
+0.6532591570963767E+03 +0.1297381896159313E-01 +0.0000000000000000E+00
+0.6532636923270201E+03 +0.1297481712966891E-01 +0.0000000000000000E+00
+0.6532682275576634E+03 +0.1297653119192208E-01 +0.0000000000000000E+00
+0.6532727627883067E+03 +0.1297904707651133E-01 +0.0000000000000000E+00
+0.6532772980189501E+03 +0.1298244399497035E-01 +0.0000000000000000E+00
+0.6532818332495933E+03 +0.1298679425935069E-01 +0.0000000000000000E+00
+0.6532863684802368E+03 +0.1299216321046983E-01 +0.0000000000000000E+00
+0.6532909037108800E+03 +0.1299860925005905E-01 +0.0000000000000000E+00
+0.6532954389415233E+03 +0.1300618396787075E-01 +0.0000000000000000E+00
+0.6532999741721667E+03 +0.1301493235349221E-01 +0.0000000000000000E+00
+0.6533045094028100E+03 +0.1302489308173658E-01 +0.0000000000000000E+00
+0.6533090446334534E+03 +0.1303609885998397E-01 +0.0000000000000000E+00
+0.6533135798640967E+03 +0.1304857682571949E-01 +0.0000000000000000E+00
+0.6533181150947401E+03 +0.1306234898266300E-01 +0.0000000000000000E+00
+0.6533226503253834E+03 +0.1307743266429685E-01 +0.0000000000000000E+00
+0.6533271855560267E+03 +0.1309384101415354E-01 +0.0000000000000000E+00
+0.6533317207866700E+03 +0.1311158347291571E-01 +0.0000000000000000E+00
+0.6533362560173134E+03 +0.1313066626312221E-01 +0.0000000000000000E+00
+0.6533407912479566E+03 +0.1315109286301388E-01 +0.0000000000000000E+00
+0.6533453264786001E+03 +0.1317286446181075E-01 +0.0000000000000000E+00
+0.6533498617092433E+03 +0.1319598038939237E-01 +0.0000000000000000E+00
+0.6533543969398867E+03 +0.1322043851405373E-01 +0.0000000000000000E+00
+0.6533589321705300E+03 +0.1324623560264314E-01 +0.0000000000000000E+00
+0.6533634674011734E+03 +0.1327336763807213E-01 +0.0000000000000000E+00
+0.6533680026318167E+03 +0.1330183008990848E-01 +0.0000000000000000E+00
+0.6533725378624600E+03 +0.1333161813454465E-01 +0.0000000000000000E+00
+0.6533770730931034E+03 +0.1336272682239396E-01 +0.0000000000000000E+00
+0.6533816083237467E+03 +0.1339515119060768E-01 +0.0000000000000000E+00
+0.6533861435543901E+03 +0.1342888632109139E-01 +0.0000000000000000E+00
+0.6533906787850334E+03 +0.1346392734496863E-01 +0.0000000000000000E+00
+0.6533952140156766E+03 +0.1350026939623388E-01 +0.0000000000000000E+00
+0.6533997492463201E+03 +0.1353790751894679E-01 +0.0000000000000000E+00
+0.6534042844769633E+03 +0.1357683653402068E-01 +0.0000000000000000E+00
+0.6534088197076068E+03 +0.1361705087328558E-01 +0.0000000000000000E+00
+0.6534133549382500E+03 +0.1365854438994967E-01 +0.0000000000000000E+00
+0.6534178901688935E+03 +0.1370131015585079E-01 +0.0000000000000000E+00
+0.6534224253995367E+03 +0.1374534025670731E-01 +0.0000000000000000E+00
+0.6534269606301801E+03 +0.1379062559706623E-01 +0.0000000000000000E+00
+0.6534314958608234E+03 +0.1383715572651846E-01 +0.0000000000000000E+00
+0.6534360310914667E+03 +0.1388491869819887E-01 +0.0000000000000000E+00
+0.6534405663221100E+03 +0.1393390096938151E-01 +0.0000000000000000E+00
+0.6534451015527534E+03 +0.1398408735235004E-01 +0.0000000000000000E+00
+0.6534496367833967E+03 +0.1403546102162479E-01 +0.0000000000000000E+00
+0.6534541720140401E+03 +0.1408800358115796E-01 +0.0000000000000000E+00
+0.6534587072446834E+03 +0.1414169519253560E-01 +0.0000000000000000E+00
+0.6534632424753268E+03 +0.1419651476247390E-01 +0.0000000000000000E+00
+0.6534677777059701E+03 +0.1425244018538762E-01 +0.0000000000000000E+00
+0.6534723129366133E+03 +0.1430944863440985E-01 +0.0000000000000000E+00
+0.6534768481672567E+03 +0.1436751689236984E-01 +0.0000000000000000E+00
+0.6534813833979000E+03 +0.1442662171271063E-01 +0.0000000000000000E+00
+0.6534859186285433E+03 +0.1448674019946428E-01 +0.0000000000000000E+00
+0.6534904538591867E+03 +0.1454785019508057E-01 +0.0000000000000000E+00
+0.6534949890898300E+03 +0.1460993066511143E-01 +0.0000000000000000E+00
+0.6534995243204734E+03 +0.1467296206960379E-01 +0.0000000000000000E+00
