# Loss function L(Q,w) and dynamical structure factor S(Q,w)
#
# L(Q,w)= -Im(1/eps_m(Q,w) [1]
# S(Q,w)= L(Q,w)*|Q|^2*/(4 pi^2 n_val) [Energy^-1]
#
# Momentum transfer Q=G+q in lattice coordinates
# G:   0   0   0
# q:   0.0000000   0.0000000   0.0000000
# Momentum transfer Q=G+q in Cartesian coordinates
# G:   0.0000000   0.0000000   0.0000000
# q:   0.0000000   0.0000000   0.0000000
# Norm2(G+q)   0.0000000
#
#   Frequency/(eV/hbar)                  L(Q,w)             S(Q,w)*1000
+0.6842755994661334E+03 +0.3024794516204016E-05 +0.0000000000000000E+00
+0.6843663040790000E+03 +0.2992938032798310E-05 +0.0000000000000000E+00
+0.6844570086918667E+03 +0.2961604865307962E-05 +0.0000000000000000E+00
+0.6845477133047334E+03 +0.2930783060605660E-05 +0.0000000000000000E+00
+0.6846384179176000E+03 +0.2900461021522908E-05 +0.0000000000000000E+00
+0.6847291225304667E+03 +0.2870627493610909E-05 +0.0000000000000000E+00
+0.6848198271433334E+03 +0.2841271552497166E-05 +0.0000000000000000E+00
+0.6849105317562000E+03 +0.2812382591806097E-05 +0.0000000000000000E+00
+0.6850012363690666E+03 +0.2783950311614124E-05 +0.0000000000000000E+00
+0.6850919409819334E+03 +0.2755964707411021E-05 +0.0000000000000000E+00
+0.6851826455948001E+03 +0.2728416059541982E-05 +0.0000000000000000E+00
+0.6852733502076667E+03 +0.2701294923104957E-05 +0.0000000000000000E+00
+0.6853640548205334E+03 +0.2674592118280671E-05 +0.0000000000000000E+00
+0.6854547594334001E+03 +0.2648298721073345E-05 +0.0000000000000000E+00
+0.6855454640462667E+03 +0.2622406054441494E-05 +0.0000000000000000E+00
+0.6856361686591333E+03 +0.2596905679799595E-05 +0.0000000000000000E+00
+0.6857268732720000E+03 +0.2571789388872160E-05 +0.0000000000000000E+00
+0.6858175778848668E+03 +0.2547049195883423E-05 +0.0000000000000000E+00
+0.6859082824977334E+03 +0.2522677330065836E-05 +0.0000000000000000E+00
+0.6859989871106001E+03 +0.2498666228472515E-05 +0.0000000000000000E+00
+0.6860896917234668E+03 +0.2475008529078910E-05 +0.0000000000000000E+00
+0.6861803963363334E+03 +0.2451697064160094E-05 +0.0000000000000000E+00
+0.6862711009492000E+03 +0.2428724853930728E-05 +0.0000000000000000E+00
+0.6863618055620667E+03 +0.2406085100435361E-05 +0.0000000000000000E+00
+0.6864525101749334E+03 +0.2383771181677758E-05 +0.0000000000000000E+00
+0.6865432147878000E+03 +0.2361776645977921E-05 +0.0000000000000000E+00
+0.6866339194006667E+03 +0.2340095206546699E-05 +0.0000000000000000E+00
+0.6867246240135335E+03 +0.2318720736268012E-05 +0.0000000000000000E+00
+0.6868153286263999E+03 +0.2297647262679460E-05 +0.0000000000000000E+00
+0.6869060332392667E+03 +0.2276868963142265E-05 +0.0000000000000000E+00
+0.6869967378521334E+03 +0.2256380160192571E-05 +0.0000000000000000E+00
+0.6870874424650001E+03 +0.2236175317065598E-05 +0.0000000000000000E+00
+0.6871781470778667E+03 +0.2216249033385539E-05 +0.0000000000000000E+00
+0.6872688516907334E+03 +0.2196596041013756E-05 +0.0000000000000000E+00
+0.6873595563036001E+03 +0.2177211200048605E-05 +0.0000000000000000E+00
+0.6874502609164666E+03 +0.2158089494970330E-05 +0.0000000000000000E+00
+0.6875409655293333E+03 +0.2139226030924790E-05 +0.0000000000000000E+00
+0.6876316701422001E+03 +0.2120616030140435E-05 +0.0000000000000000E+00
+0.6877223747550667E+03 +0.2102254828472561E-05 +0.0000000000000000E+00
+0.6878130793679334E+03 +0.2084137872069843E-05 +0.0000000000000000E+00
+0.6879037839808001E+03 +0.2066260714157938E-05 +0.0000000000000000E+00
+0.6879944885936668E+03 +0.2048619011935405E-05 +0.0000000000000000E+00
+0.6880851932065333E+03 +0.2031208523577333E-05 +0.0000000000000000E+00
+0.6881758978194000E+03 +0.2014025105342232E-05 +0.0000000000000000E+00
+0.6882666024322667E+03 +0.1997064708778263E-05 +0.0000000000000000E+00
+0.6883573070451333E+03 +0.1980323378024463E-05 +0.0000000000000000E+00
+0.6884480116580000E+03 +0.1963797247203492E-05 +0.0000000000000000E+00
+0.6885387162708668E+03 +0.1947482537902119E-05 +0.0000000000000000E+00
+0.6886294208837334E+03 +0.1931375556736043E-05 +0.0000000000000000E+00
+0.6887201254966000E+03 +0.1915472692995690E-05 +0.0000000000000000E+00
+0.6888108301094667E+03 +0.1899770416370021E-05 +0.0000000000000000E+00
+0.6889015347223334E+03 +0.1884265274745055E-05 +0.0000000000000000E+00
+0.6889922393352000E+03 +0.1868953892074465E-05 +0.0000000000000000E+00
+0.6890829439480667E+03 +0.1853832966319396E-05 +0.0000000000000000E+00
+0.6891736485609334E+03 +0.1838899267454901E-05 +0.0000000000000000E+00
+0.6892643531738000E+03 +0.1824149635540480E-05 +0.0000000000000000E+00
+0.6893550577866666E+03 +0.1809580978852242E-05 +0.0000000000000000E+00
+0.6894457623995334E+03 +0.1795190272074602E-05 +0.0000000000000000E+00
+0.6895364670124001E+03 +0.1780974554549032E-05 +0.0000000000000000E+00
+0.6896271716252667E+03 +0.1766930928577931E-05 +0.0000000000000000E+00
+0.6897178762381334E+03 +0.1753056557781566E-05 +0.0000000000000000E+00
+0.6898085808510001E+03 +0.1739348665506110E-05 +0.0000000000000000E+00
+0.6898992854638667E+03 +0.1725804533280979E-05 +0.0000000000000000E+00
+0.6899899900767333E+03 +0.1712421499323570E-05 +0.0000000000000000E+00
+0.6900806946896000E+03 +0.1699196957089932E-05 +0.0000000000000000E+00
+0.6901713993024667E+03 +0.1686128353869436E-05 +0.0000000000000000E+00
+0.6902621039153333E+03 +0.1673213189422108E-05 +0.0000000000000000E+00
+0.6903528085282001E+03 +0.1660449014657026E-05 +0.0000000000000000E+00
+0.6904435131410668E+03 +0.1647833430350331E-05 +0.0000000000000000E+00
+0.6905342177539334E+03 +0.1635364085901534E-05 +0.0000000000000000E+00
+0.6906249223668000E+03 +0.1623038678126658E-05 +0.0000000000000000E+00
+0.6907156269796667E+03 +0.1610854950087151E-05 +0.0000000000000000E+00
+0.6908063315925334E+03 +0.1598810689953112E-05 +0.0000000000000000E+00
+0.6908970362054000E+03 +0.1586903729899787E-05 +0.0000000000000000E+00
+0.6909877408182667E+03 +0.1575131945036203E-05 +0.0000000000000000E+00
+0.6910784454311334E+03 +0.1563493252364783E-05 +0.0000000000000000E+00
+0.6911691500440000E+03 +0.1551985609770977E-05 +0.0000000000000000E+00
+0.6912598546568667E+03 +0.1540607015041800E-05 +0.0000000000000000E+00
+0.6913505592697334E+03 +0.1529355504912483E-05 +0.0000000000000000E+00
+0.6914412638826001E+03 +0.1518229154140087E-05 +0.0000000000000000E+00
+0.6915319684954667E+03 +0.1507226074603363E-05 +0.0000000000000000E+00
+0.6916226731083334E+03 +0.1496344414427917E-05 +0.0000000000000000E+00
+0.6917133777212001E+03 +0.1485582357135852E-05 +0.0000000000000000E+00
+0.6918040823340667E+03 +0.1474938120819140E-05 +0.0000000000000000E+00
+0.6918947869469333E+03 +0.1464409957335851E-05 +0.0000000000000000E+00
+0.6919854915598000E+03 +0.1453996151528681E-05 +0.0000000000000000E+00
+0.6920761961726668E+03 +0.1443695020464860E-05 +0.0000000000000000E+00
+0.6921669007855334E+03 +0.1433504912696878E-05 +0.0000000000000000E+00
+0.6922576053984001E+03 +0.1423424207543354E-05 +0.0000000000000000E+00
+0.6923483100112668E+03 +0.1413451314389391E-05 +0.0000000000000000E+00
+0.6924390146241334E+03 +0.1403584672005810E-05 +0.0000000000000000E+00
+0.6925297192370000E+03 +0.1393822747886637E-05 +0.0000000000000000E+00
+0.6926204238498667E+03 +0.1384164037604395E-05 +0.0000000000000000E+00
+0.6927111284627334E+03 +0.1374607064182458E-05 +0.0000000000000000E+00
+0.6928018330756000E+03 +0.1365150377484117E-05 +0.0000000000000000E+00
+0.6928925376884667E+03 +0.1355792553617722E-05 +0.0000000000000000E+00
+0.6929832423013335E+03 +0.1346532194357479E-05 +0.0000000000000000E+00
+0.6930739469142001E+03 +0.1337367926579409E-05 +0.0000000000000000E+00
+0.6931646515270667E+03 +0.1328298401711942E-05 +0.0000000000000000E+00
+0.6932553561399334E+03 +0.1319322295200857E-05 +0.0000000000000000E+00
+0.6933460607528001E+03 +0.1310438305987955E-05 +0.0000000000000000E+00
+0.6934367653656667E+03 +0.1301645156003175E-05 +0.0000000000000000E+00
+0.6935274699785334E+03 +0.1292941589669712E-05 +0.0000000000000000E+00
+0.6936181745914000E+03 +0.1284326373421768E-05 +0.0000000000000000E+00
+0.6937088792042666E+03 +0.1275798295234493E-05 +0.0000000000000000E+00
+0.6937995838171333E+03 +0.1267356164165907E-05 +0.0000000000000000E+00
+0.6938902884300001E+03 +0.1258998809910283E-05 +0.0000000000000000E+00
+0.6939809930428668E+03 +0.1250725082362742E-05 +0.0000000000000000E+00
+0.6940716976557334E+03 +0.1242533851194749E-05 +0.0000000000000000E+00
+0.6941624022686001E+03 +0.1234424005440152E-05 +0.0000000000000000E+00
+0.6942531068814667E+03 +0.1226394453091479E-05 +0.0000000000000000E+00
+0.6943438114943333E+03 +0.1218444120706174E-05 +0.0000000000000000E+00
+0.6944345161072000E+03 +0.1210571953022567E-05 +0.0000000000000000E+00
+0.6945252207200667E+03 +0.1202776912585184E-05 +0.0000000000000000E+00
+0.6946159253329334E+03 +0.1195057979379220E-05 +0.0000000000000000E+00
+0.6947066299458000E+03 +0.1187414150473879E-05 +0.0000000000000000E+00
+0.6947973345586668E+03 +0.1179844439674353E-05 +0.0000000000000000E+00
+0.6948880391715334E+03 +0.1172347877182175E-05 +0.0000000000000000E+00
+0.6949787437844000E+03 +0.1164923509263702E-05 +0.0000000000000000E+00
+0.6950694483972667E+03 +0.1157570397926581E-05 +0.0000000000000000E+00
+0.6951601530101334E+03 +0.1150287620603863E-05 +0.0000000000000000E+00
+0.6952508576230000E+03 +0.1143074269845633E-05 +0.0000000000000000E+00
+0.6953415622358667E+03 +0.1135929453017919E-05 +0.0000000000000000E+00
+0.6954322668487334E+03 +0.1128852292008704E-05 +0.0000000000000000E+00
+0.6955229714616000E+03 +0.1121841922940818E-05 +0.0000000000000000E+00
+0.6956136760744666E+03 +0.1114897495891518E-05 +0.0000000000000000E+00
+0.6957043806873334E+03 +0.1108018174618657E-05 +0.0000000000000000E+00
+0.6957950853002001E+03 +0.1101203136293134E-05 +0.0000000000000000E+00
+0.6958857899130667E+03 +0.1094451571237556E-05 +0.0000000000000000E+00
+0.6959764945259334E+03 +0.1087762682670919E-05 +0.0000000000000000E+00
+0.6960671991388000E+03 +0.1081135686459134E-05 +0.0000000000000000E+00
+0.6961579037516667E+03 +0.1074569810871227E-05 +0.0000000000000000E+00
+0.6962486083645333E+03 +0.1068064296341158E-05 +0.0000000000000000E+00
+0.6963393129774000E+03 +0.1061618395234965E-05 +0.0000000000000000E+00
+0.6964300175902667E+03 +0.1055231371623219E-05 +0.0000000000000000E+00
+0.6965207222031333E+03 +0.1048902501058573E-05 +0.0000000000000000E+00
+0.6966114268160001E+03 +0.1042631070358320E-05 +0.0000000000000000E+00
+0.6967021314288667E+03 +0.1036416377391811E-05 +0.0000000000000000E+00
+0.6967928360417334E+03 +0.1030257730872574E-05 +0.0000000000000000E+00
+0.6968835406546000E+03 +0.1024154450155114E-05 +0.0000000000000000E+00
+0.6969742452674667E+03 +0.1018105865036139E-05 +0.0000000000000000E+00
+0.6970649498803334E+03 +0.1012111315560202E-05 +0.0000000000000000E+00
+0.6971556544932000E+03 +0.1006170151829610E-05 +0.0000000000000000E+00
+0.6972463591060667E+03 +0.1000281733818470E-05 +0.0000000000000000E+00
+0.6973370637189333E+03 +0.9944454311908288E-06 +0.0000000000000000E+00
+0.6974277683318001E+03 +0.9886606231227096E-06 +0.0000000000000000E+00
+0.6975184729446667E+03 +0.9829266981280739E-06 +0.0000000000000000E+00
+0.6976091775575334E+03 +0.9772430538884748E-06 +0.0000000000000000E+00
+0.6976998821704001E+03 +0.9716090970864080E-06 +0.0000000000000000E+00
+0.6977905867832667E+03 +0.9660242432422308E-06 +0.0000000000000000E+00
+0.6978812913961334E+03 +0.9604879165545522E-06 +0.0000000000000000E+00
+0.6979719960090000E+03 +0.9549995497440449E-06 +0.0000000000000000E+00
+0.6980627006218667E+03 +0.9495585839005275E-06 +0.0000000000000000E+00
+0.6981534052347333E+03 +0.9441644683333488E-06 +0.0000000000000000E+00
+0.6982441098476000E+03 +0.9388166604248555E-06 +0.0000000000000000E+00
+0.6983348144604668E+03 +0.9335146254869828E-06 +0.0000000000000000E+00
+0.6984255190733334E+03 +0.9282578366208296E-06 +0.0000000000000000E+00
+0.6985162236862001E+03 +0.9230457745791659E-06 +0.0000000000000000E+00
+0.6986069282990667E+03 +0.9178779276318091E-06 +0.0000000000000000E+00
+0.6986976329119334E+03 +0.9127537914337607E-06 +0.0000000000000000E+00
+0.6987883375248000E+03 +0.9076728688961243E-06 +0.0000000000000000E+00
+0.6988790421376667E+03 +0.9026346700596271E-06 +0.0000000000000000E+00
+0.6989697467505334E+03 +0.8976387119707627E-06 +0.0000000000000000E+00
+0.6990604513634000E+03 +0.8926845185604640E-06 +0.0000000000000000E+00
+0.6991511559762668E+03 +0.8877716205252567E-06 +0.0000000000000000E+00
+0.6992418605891334E+03 +0.8828995552108221E-06 +0.0000000000000000E+00
+0.6993325652020001E+03 +0.8780678664979086E-06 +0.0000000000000000E+00
+0.6994232698148667E+03 +0.8732761046905861E-06 +0.0000000000000000E+00
+0.6995139744277334E+03 +0.8685238264067072E-06 +0.0000000000000000E+00
+0.6996046790406001E+03 +0.8638105944705922E-06 +0.0000000000000000E+00
+0.6996953836534667E+03 +0.8591359778078538E-06 +0.0000000000000000E+00
+0.6997860882663334E+03 +0.8544995513423243E-06 +0.0000000000000000E+00
+0.6998767928792000E+03 +0.8499008958950297E-06 +0.0000000000000000E+00
+0.6999674974920667E+03 +0.8453395980851557E-06 +0.0000000000000000E+00
+0.7000582021049333E+03 +0.8408152502330011E-06 +0.0000000000000000E+00
+0.7001489067178001E+03 +0.8363274502648130E-06 +0.0000000000000000E+00
+0.7002396113306668E+03 +0.8318758016195032E-06 +0.0000000000000000E+00
+0.7003303159435334E+03 +0.8274599131571956E-06 +0.0000000000000000E+00
+0.7004210205564001E+03 +0.8230793990695449E-06 +0.0000000000000000E+00
+0.7005117251692667E+03 +0.8187338787918237E-06 +0.0000000000000000E+00
+0.7006024297821334E+03 +0.8144229769166786E-06 +0.0000000000000000E+00
+0.7006931343950000E+03 +0.8101463231096066E-06 +0.0000000000000000E+00
+0.7007838390078667E+03 +0.8059035520260132E-06 +0.0000000000000000E+00
+0.7008745436207334E+03 +0.8016943032298903E-06 +0.0000000000000000E+00
+0.7009652482336001E+03 +0.7975182211140484E-06 +0.0000000000000000E+00
+0.7010559528464667E+03 +0.7933749548218770E-06 +0.0000000000000000E+00
+0.7011466574593334E+03 +0.7892641581705751E-06 +0.0000000000000000E+00
+0.7012373620722000E+03 +0.7851854895758817E-06 +0.0000000000000000E+00
+0.7013280666850667E+03 +0.7811386119781930E-06 +0.0000000000000000E+00
+0.7014187712979334E+03 +0.7771231927700925E-06 +0.0000000000000000E+00
+0.7015094759108001E+03 +0.7731389037252443E-06 +0.0000000000000000E+00
+0.7016001805236667E+03 +0.7691854209286241E-06 +0.0000000000000000E+00
+0.7016908851365333E+03 +0.7652624247080526E-06 +0.0000000000000000E+00
+0.7017815897494000E+03 +0.7613695995669964E-06 +0.0000000000000000E+00
+0.7018722943622666E+03 +0.7575066341186544E-06 +0.0000000000000000E+00
+0.7019629989751334E+03 +0.7536732210212275E-06 +0.0000000000000000E+00
+0.7020537035880001E+03 +0.7498690569144127E-06 +0.0000000000000000E+00
+0.7021444082008668E+03 +0.7460938423570564E-06 +0.0000000000000000E+00
+0.7022351128137334E+03 +0.7423472817659600E-06 +0.0000000000000000E+00
+0.7023258174266000E+03 +0.7386290833558156E-06 +0.0000000000000000E+00
+0.7024165220394667E+03 +0.7349389590802146E-06 +0.0000000000000000E+00
+0.7025072266523333E+03 +0.7312766245737721E-06 +0.0000000000000000E+00
+0.7025979312652000E+03 +0.7276417990952769E-06 +0.0000000000000000E+00
+0.7026886358780667E+03 +0.7240342054718760E-06 +0.0000000000000000E+00
+0.7027793404909335E+03 +0.7204535700442751E-06 +0.0000000000000000E+00
+0.7028700451038000E+03 +0.7168996226129327E-06 +0.0000000000000000E+00
+0.7029607497166667E+03 +0.7133720963851993E-06 +0.0000000000000000E+00
+0.7030514543295334E+03 +0.7098707279234397E-06 +0.0000000000000000E+00
+0.7031421589424000E+03 +0.7063952570940583E-06 +0.0000000000000000E+00
+0.7032328635552667E+03 +0.7029454270174406E-06 +0.0000000000000000E+00
+0.7033235681681334E+03 +0.6995209840187856E-06 +0.0000000000000000E+00
+0.7034142727810000E+03 +0.6961216775798137E-06 +0.0000000000000000E+00
+0.7035049773938666E+03 +0.6927472602913309E-06 +0.0000000000000000E+00
+0.7035956820067333E+03 +0.6893974878066138E-06 +0.0000000000000000E+00
+0.7036863866196001E+03 +0.6860721187956438E-06 +0.0000000000000000E+00
+0.7037770912324667E+03 +0.6827709149001214E-06 +0.0000000000000000E+00
+0.7038677958453334E+03 +0.6794936406892784E-06 +0.0000000000000000E+00
+0.7039585004582001E+03 +0.6762400636164544E-06 +0.0000000000000000E+00
+0.7040492050710667E+03 +0.6730099539764411E-06 +0.0000000000000000E+00
+0.7041399096839333E+03 +0.6698030848635599E-06 +0.0000000000000000E+00
+0.7042306142968000E+03 +0.6666192321304553E-06 +0.0000000000000000E+00
+0.7043213189096667E+03 +0.6634581743476308E-06 +0.0000000000000000E+00
+0.7044120235225333E+03 +0.6603196927636492E-06 +0.0000000000000000E+00
+0.7045027281354000E+03 +0.6572035712660352E-06 +0.0000000000000000E+00
+0.7045934327482668E+03 +0.6541095963428422E-06 +0.0000000000000000E+00
+0.7046841373611334E+03 +0.6510375570448787E-06 +0.0000000000000000E+00
+0.7047748419740000E+03 +0.6479872449485800E-06 +0.0000000000000000E+00
+0.7048655465868667E+03 +0.6449584541194982E-06 +0.0000000000000000E+00
+0.7049562511997334E+03 +0.6419509810764366E-06 +0.0000000000000000E+00
+0.7050469558126000E+03 +0.6389646247561695E-06 +0.0000000000000000E+00
+0.7051376604254667E+03 +0.6359991864787646E-06 +0.0000000000000000E+00
+0.7052283650383334E+03 +0.6330544699134899E-06 +0.0000000000000000E+00
+0.7053190696512000E+03 +0.6301302810452897E-06 +0.0000000000000000E+00
+0.7054097742640666E+03 +0.6272264281418336E-06 +0.0000000000000000E+00
+0.7055004788769334E+03 +0.6243427217210853E-06 +0.0000000000000000E+00
+0.7055911834898001E+03 +0.6214789745194598E-06 +0.0000000000000000E+00
+0.7056818881026667E+03 +0.6186350014604659E-06 +0.0000000000000000E+00
+0.7057725927155334E+03 +0.6158106196238906E-06 +0.0000000000000000E+00
+0.7058632973284001E+03 +0.6130056482154876E-06 +0.0000000000000000E+00
+0.7059540019412667E+03 +0.6102199085371657E-06 +0.0000000000000000E+00
+0.7060447065541333E+03 +0.6074532239576719E-06 +0.0000000000000000E+00
+0.7061354111670000E+03 +0.6047054198837402E-06 +0.0000000000000000E+00
+0.7062261157798667E+03 +0.6019763237317398E-06 +0.0000000000000000E+00
+0.7063168203927333E+03 +0.5992657648997610E-06 +0.0000000000000000E+00
+0.7064075250056001E+03 +0.5965735747401713E-06 +0.0000000000000000E+00
+0.7064982296184668E+03 +0.5938995865326032E-06 +0.0000000000000000E+00
+0.7065889342313334E+03 +0.5912436354573986E-06 +0.0000000000000000E+00
+0.7066796388442000E+03 +0.5886055585694666E-06 +0.0000000000000000E+00
+0.7067703434570667E+03 +0.5859851947725631E-06 +0.0000000000000000E+00
+0.7068610480699334E+03 +0.5833823847940024E-06 +0.0000000000000000E+00
+0.7069517526828000E+03 +0.5807969711597529E-06 +0.0000000000000000E+00
+0.7070424572956667E+03 +0.5782287981699454E-06 +0.0000000000000000E+00
+0.7071331619085335E+03 +0.5756777118747620E-06 +0.0000000000000000E+00
+0.7072238665214001E+03 +0.5731435600507213E-06 +0.0000000000000000E+00
+0.7073145711342667E+03 +0.5706261921773329E-06 +0.0000000000000000E+00
+0.7074052757471334E+03 +0.5681254594141140E-06 +0.0000000000000000E+00
+0.7074959803600001E+03 +0.5656412145779951E-06 +0.0000000000000000E+00
+0.7075866849728667E+03 +0.5631733121210553E-06 +0.0000000000000000E+00
+0.7076773895857334E+03 +0.5607216081086216E-06 +0.0000000000000000E+00
+0.7077680941986001E+03 +0.5582859601977101E-06 +0.0000000000000000E+00
+0.7078587988114667E+03 +0.5558662276158034E-06 +0.0000000000000000E+00
+0.7079495034243333E+03 +0.5534622711399632E-06 +0.0000000000000000E+00
+0.7080402080372000E+03 +0.5510739530762577E-06 +0.0000000000000000E+00
+0.7081309126500668E+03 +0.5487011372395324E-06 +0.0000000000000000E+00
+0.7082216172629334E+03 +0.5463436889334674E-06 +0.0000000000000000E+00
+0.7083123218758001E+03 +0.5440014749309623E-06 +0.0000000000000000E+00
+0.7084030264886668E+03 +0.5416743634548142E-06 +0.0000000000000000E+00
+0.7084937311015333E+03 +0.5393622241587052E-06 +0.0000000000000000E+00
+0.7085844357144000E+03 +0.5370649281084583E-06 +0.0000000000000000E+00
+0.7086751403272667E+03 +0.5347823477636150E-06 +0.0000000000000000E+00
+0.7087658449401334E+03 +0.5325143569592675E-06 +0.0000000000000000E+00
+0.7088565495530000E+03 +0.5302608308881793E-06 +0.0000000000000000E+00
+0.7089472541658668E+03 +0.5280216460831753E-06 +0.0000000000000000E+00
+0.7090379587787334E+03 +0.5257966803998041E-06 +0.0000000000000000E+00
+0.7091286633916000E+03 +0.5235858129992513E-06 +0.0000000000000000E+00
+0.7092193680044667E+03 +0.5213889243315334E-06 +0.0000000000000000E+00
+0.7093100726173334E+03 +0.5192058961189228E-06 +0.0000000000000000E+00
+0.7094007772302000E+03 +0.5170366113396333E-06 +0.0000000000000000E+00
+0.7094914818430667E+03 +0.5148809542117492E-06 +0.0000000000000000E+00
+0.7095821864559334E+03 +0.5127388101773977E-06 +0.0000000000000000E+00
+0.7096728910688000E+03 +0.5106100658871548E-06 +0.0000000000000000E+00
+0.7097635956816666E+03 +0.5084946091846766E-06 +0.0000000000000000E+00
+0.7098543002945333E+03 +0.5063923290915831E-06 +0.0000000000000000E+00
+0.7099450049074001E+03 +0.5043031157925405E-06 +0.0000000000000000E+00
+0.7100357095202667E+03 +0.5022268606205783E-06 +0.0000000000000000E+00
+0.7101264141331334E+03 +0.5001634560426198E-06 +0.0000000000000000E+00
+0.7102171187460001E+03 +0.4981127956452308E-06 +0.0000000000000000E+00
+0.7103078233588667E+03 +0.4960747741205717E-06 +0.0000000000000000E+00
+0.7103985279717333E+03 +0.4940492872525526E-06 +0.0000000000000000E+00
+0.7104892325846000E+03 +0.4920362319032123E-06 +0.0000000000000000E+00
+0.7105799371974667E+03 +0.4900355059992711E-06 +0.0000000000000000E+00
+0.7106706418103333E+03 +0.4880470085188946E-06 +0.0000000000000000E+00
+0.7107613464232001E+03 +0.4860706394786452E-06 +0.0000000000000000E+00
+0.7108520510360668E+03 +0.4841062999206243E-06 +0.0000000000000000E+00
+0.7109427556489334E+03 +0.4821538918998064E-06 +0.0000000000000000E+00
+0.7110334602618000E+03 +0.4802133184715391E-06 +0.0000000000000000E+00
+0.7111241648746667E+03 +0.4782844836792523E-06 +0.0000000000000000E+00
+0.7112148694875334E+03 +0.4763672925423162E-06 +0.0000000000000000E+00
+0.7113055741004000E+03 +0.4744616510440905E-06 +0.0000000000000000E+00
+0.7113962787132667E+03 +0.4725674661201399E-06 +0.0000000000000000E+00
+0.7114869833261334E+03 +0.4706846456466173E-06 +0.0000000000000000E+00
+0.7115776879390000E+03 +0.4688130984288187E-06 +0.0000000000000000E+00
+0.7116683925518666E+03 +0.4669527341898877E-06 +0.0000000000000000E+00
+0.7117590971647334E+03 +0.4651034635597020E-06 +0.0000000000000000E+00
+0.7118498017776001E+03 +0.4632651980638973E-06 +0.0000000000000000E+00
+0.7119405063904667E+03 +0.4614378501130593E-06 +0.0000000000000000E+00
+0.7120312110033334E+03 +0.4596213329920618E-06 +0.0000000000000000E+00
+0.7121219156162001E+03 +0.4578155608495581E-06 +0.0000000000000000E+00
+0.7122126202290667E+03 +0.4560204486876216E-06 +0.0000000000000000E+00
+0.7123033248419333E+03 +0.4542359123515246E-06 +0.0000000000000000E+00
+0.7123940294548000E+03 +0.4524618685196738E-06 +0.0000000000000000E+00
+0.7124847340676667E+03 +0.4506982346936742E-06 +0.0000000000000000E+00
+0.7125754386805334E+03 +0.4489449291885356E-06 +0.0000000000000000E+00
+0.7126661432934001E+03 +0.4472018711230185E-06 +0.0000000000000000E+00
+0.7127568479062668E+03 +0.4454689804101087E-06 +0.0000000000000000E+00
+0.7128475525191334E+03 +0.4437461777476321E-06 +0.0000000000000000E+00
+0.7129382571320000E+03 +0.4420333846089856E-06 +0.0000000000000000E+00
+0.7130289617448667E+03 +0.4403305232340140E-06 +0.0000000000000000E+00
+0.7131196663577334E+03 +0.4386375166200001E-06 +0.0000000000000000E+00
+0.7132103709706000E+03 +0.4369542885127802E-06 +0.0000000000000000E+00
+0.7133010755834667E+03 +0.4352807633979855E-06 +0.0000000000000000E+00
+0.7133917801963335E+03 +0.4336168664924023E-06 +0.0000000000000000E+00
+0.7134824848092001E+03 +0.4319625237354488E-06 +0.0000000000000000E+00
+0.7135731894220667E+03 +0.4303176617807627E-06 +0.0000000000000000E+00
+0.7136638940349334E+03 +0.4286822079879225E-06 +0.0000000000000000E+00
+0.7137545986478001E+03 +0.4270560904142581E-06 +0.0000000000000000E+00
+0.7138453032606667E+03 +0.4254392378067861E-06 +0.0000000000000000E+00
+0.7139360078735334E+03 +0.4238315795942510E-06 +0.0000000000000000E+00
+0.7140267124864001E+03 +0.4222330458792737E-06 +0.0000000000000000E+00
+0.7141174170992667E+03 +0.4206435674306066E-06 +0.0000000000000000E+00
+0.7142081217121333E+03 +0.4190630756754872E-06 +0.0000000000000000E+00
+0.7142988263250001E+03 +0.4174915026921082E-06 +0.0000000000000000E+00
+0.7143895309378668E+03 +0.4159287812021740E-06 +0.0000000000000000E+00
+0.7144802355507334E+03 +0.4143748445635623E-06 +0.0000000000000000E+00
+0.7145709401636001E+03 +0.4128296267630869E-06 +0.0000000000000000E+00
+0.7146616447764668E+03 +0.4112930624093503E-06 +0.0000000000000000E+00
+0.7147523493893334E+03 +0.4097650867256985E-06 +0.0000000000000000E+00
+0.7148430540022000E+03 +0.4082456355432599E-06 +0.0000000000000000E+00
+0.7149337586150667E+03 +0.4067346452940883E-06 +0.0000000000000000E+00
+0.7150244632279334E+03 +0.4052320530043869E-06 +0.0000000000000000E+00
+0.7151151678408000E+03 +0.4037377962878260E-06 +0.0000000000000000E+00
+0.7152058724536668E+03 +0.4022518133389470E-06 +0.0000000000000000E+00
+0.7152965770665334E+03 +0.4007740429266565E-06 +0.0000000000000000E+00
+0.7153872816794000E+03 +0.3993044243877944E-06 +0.0000000000000000E+00
+0.7154779862922667E+03 +0.3978428976208066E-06 +0.0000000000000000E+00
+0.7155686909051334E+03 +0.3963894030794810E-06 +0.0000000000000000E+00
+0.7156593955180001E+03 +0.3949438817667738E-06 +0.0000000000000000E+00
+0.7157501001308667E+03 +0.3935062752287151E-06 +0.0000000000000000E+00
+0.7158408047437333E+03 +0.3920765255483975E-06 +0.0000000000000000E+00
+0.7159315093566000E+03 +0.3906545753400272E-06 +0.0000000000000000E+00
+0.7160222139694666E+03 +0.3892403677430782E-06 +0.0000000000000000E+00
