# Loss function L(Q,w) and dynamical structure factor S(Q,w)
#
# L(Q,w)= -Im(1/eps_m(Q,w) [1]
# S(Q,w)= L(Q,w)*|Q|^2*/(4 pi^2 n_val) [Energy^-1]
#
# Momentum transfer Q=G+q in lattice coordinates
# G:   0   0   0
# q:   0.0000000   0.0000000   0.0000000
# Momentum transfer Q=G+q in Cartesian coordinates
# G:   0.0000000   0.0000000   0.0000000
# q:   0.0000000   0.0000000   0.0000000
# Norm2(G+q)   0.0000000
#
#   Frequency/(eV/hbar)                  L(Q,w)             S(Q,w)*1000
+0.6519121935953067E+03 +0.5085250904700297E-02 +0.0000000000000000E+00
+0.6519167288259500E+03 +0.5141885445242496E-02 +0.0000000000000000E+00
+0.6519212640565934E+03 +0.5199560261254581E-02 +0.0000000000000000E+00
+0.6519257992872367E+03 +0.5258310315031354E-02 +0.0000000000000000E+00
+0.6519303345178799E+03 +0.5318167436321934E-02 +0.0000000000000000E+00
+0.6519348697485234E+03 +0.5379160111566830E-02 +0.0000000000000000E+00
+0.6519394049791666E+03 +0.5441313301556045E-02 +0.0000000000000000E+00
+0.6519439402098101E+03 +0.5504648289862682E-02 +0.0000000000000000E+00
+0.6519484754404533E+03 +0.5569182563415941E-02 +0.0000000000000000E+00
+0.6519530106710966E+03 +0.5634929725651645E-02 +0.0000000000000000E+00
+0.6519575459017400E+03 +0.5701899441571012E-02 +0.0000000000000000E+00
+0.6519620811323833E+03 +0.5770097413106412E-02 +0.0000000000000000E+00
+0.6519666163630267E+03 +0.5839525382343676E-02 +0.0000000000000000E+00
+0.6519711515936700E+03 +0.5910181159444168E-02 +0.0000000000000000E+00
+0.6519756868243134E+03 +0.5982058671782991E-02 +0.0000000000000000E+00
+0.6519802220549567E+03 +0.6055148030603712E-02 +0.0000000000000000E+00
+0.6519847572856000E+03 +0.6129435611763635E-02 +0.0000000000000000E+00
+0.6519892925162434E+03 +0.6204904147522417E-02 +0.0000000000000000E+00
+0.6519938277468866E+03 +0.6281532827174295E-02 +0.0000000000000000E+00
+0.6519983629775301E+03 +0.6359297405217346E-02 +0.0000000000000000E+00
+0.6520028982081733E+03 +0.6438170316959643E-02 +0.0000000000000000E+00
+0.6520074334388167E+03 +0.6518120802712944E-02 +0.0000000000000000E+00
+0.6520119686694600E+03 +0.6599115042931054E-02 +0.0000000000000000E+00
+0.6520165039001034E+03 +0.6681116307937638E-02 +0.0000000000000000E+00
+0.6520210391307467E+03 +0.6764085126817395E-02 +0.0000000000000000E+00
+0.6520255743613901E+03 +0.6847979480948478E-02 +0.0000000000000000E+00
+0.6520301095920333E+03 +0.6932755028019252E-02 +0.0000000000000000E+00
+0.6520346448226767E+03 +0.7018365362576252E-02 +0.0000000000000000E+00
+0.6520391800533200E+03 +0.7104762318709223E-02 +0.0000000000000000E+00
+0.6520437152839634E+03 +0.7191896319727938E-02 +0.0000000000000000E+00
+0.6520482505146067E+03 +0.7279716778387827E-02 +0.0000000000000000E+00
+0.6520527857452500E+03 +0.7368172549375761E-02 +0.0000000000000000E+00
+0.6520573209758934E+03 +0.7457212433643638E-02 +0.0000000000000000E+00
+0.6520618562065367E+03 +0.7546785731442808E-02 +0.0000000000000000E+00
+0.6520663914371801E+03 +0.7636842838117632E-02 +0.0000000000000000E+00
+0.6520709266678233E+03 +0.7727335873501631E-02 +0.0000000000000000E+00
+0.6520754618984666E+03 +0.7818219332755207E-02 +0.0000000000000000E+00
+0.6520799971291100E+03 +0.7909450743391912E-02 +0.0000000000000000E+00
+0.6520845323597533E+03 +0.8000991310648544E-02 +0.0000000000000000E+00
+0.6520890675903967E+03 +0.8092806531211291E-02 +0.0000000000000000E+00
+0.6520936028210400E+03 +0.8184866753795466E-02 +0.0000000000000000E+00
+0.6520981380516833E+03 +0.8277147664593178E-02 +0.0000000000000000E+00
+0.6521026732823267E+03 +0.8369630675861717E-02 +0.0000000000000000E+00
+0.6521072085129700E+03 +0.8462303197474440E-02 +0.0000000000000000E+00
+0.6521117437436134E+03 +0.8555158773603959E-02 +0.0000000000000000E+00
+0.6521162789742566E+03 +0.8648197070295831E-02 +0.0000000000000000E+00
+0.6521208142049001E+03 +0.8741423703911639E-02 +0.0000000000000000E+00
+0.6521253494355433E+03 +0.8834849905499740E-02 +0.0000000000000000E+00
+0.6521298846661867E+03 +0.8928492021608385E-02 +0.0000000000000000E+00
+0.6521344198968300E+03 +0.9022370857617635E-02 +0.0000000000000000E+00
+0.6521389551274734E+03 +0.9116510875301024E-02 +0.0000000000000000E+00
+0.6521434903581167E+03 +0.9210939261339618E-02 +0.0000000000000000E+00
+0.6521480255887601E+03 +0.9305684888135862E-02 +0.0000000000000000E+00
+0.6521525608194033E+03 +0.9400777191793799E-02 +0.0000000000000000E+00
+0.6521570960500467E+03 +0.9496244994903834E-02 +0.0000000000000000E+00
+0.6521616312806900E+03 +0.9592115303209036E-02 +0.0000000000000000E+00
+0.6521661665113334E+03 +0.9688412105740399E-02 +0.0000000000000000E+00
+0.6521707017419767E+03 +0.9785155207379242E-02 +0.0000000000000000E+00
+0.6521752369726200E+03 +0.9882359121134287E-02 +0.0000000000000000E+00
+0.6521797722032634E+03 +0.9980032045112993E-02 +0.0000000000000000E+00
+0.6521843074339067E+03 +0.1007817494596298E-01 +0.0000000000000000E+00
+0.6521888426645501E+03 +0.1017678076715396E-01 +0.0000000000000000E+00
+0.6521933778951934E+03 +0.1027583377651877E-01 +0.0000000000000000E+00
+0.6521979131258366E+03 +0.1037530906367232E-01 +0.0000000000000000E+00
+0.6522024483564801E+03 +0.1047517219390503E-01 +0.0000000000000000E+00
+0.6522069835871233E+03 +0.1057537902145111E-01 +0.0000000000000000E+00
+0.6522115188177667E+03 +0.1067587566147072E-01 +0.0000000000000000E+00
+0.6522160540484100E+03 +0.1077659861669755E-01 +0.0000000000000000E+00
+0.6522205892790533E+03 +0.1087747505177691E-01 +0.0000000000000000E+00
+0.6522251245096967E+03 +0.1097842320540710E-01 +0.0000000000000000E+00
+0.6522296597403400E+03 +0.1107935292802125E-01 +0.0000000000000000E+00
+0.6522341949709834E+03 +0.1118016633036504E-01 +0.0000000000000000E+00
+0.6522387302016266E+03 +0.1128075852650194E-01 +0.0000000000000000E+00
+0.6522432654322701E+03 +0.1138101845301681E-01 +0.0000000000000000E+00
+0.6522478006629133E+03 +0.1148082974499936E-01 +0.0000000000000000E+00
+0.6522523358935567E+03 +0.1158007164856742E-01 +0.0000000000000000E+00
+0.6522568711242000E+03 +0.1167861994931851E-01 +0.0000000000000000E+00
+0.6522614063548434E+03 +0.1177634789651506E-01 +0.0000000000000000E+00
+0.6522659415854866E+03 +0.1187312710363111E-01 +0.0000000000000000E+00
+0.6522704768161301E+03 +0.1196882840766017E-01 +0.0000000000000000E+00
+0.6522750120467733E+03 +0.1206332267176578E-01 +0.0000000000000000E+00
+0.6522795472774167E+03 +0.1215648151891427E-01 +0.0000000000000000E+00
+0.6522840825080600E+03 +0.1224817798745540E-01 +0.0000000000000000E+00
+0.6522886177387034E+03 +0.1233828710348303E-01 +0.0000000000000000E+00
+0.6522931529693467E+03 +0.1242668636876694E-01 +0.0000000000000000E+00
+0.6522976881999900E+03 +0.1251325616688636E-01 +0.0000000000000000E+00
+0.6523022234306334E+03 +0.1259788009393462E-01 +0.0000000000000000E+00
+0.6523067586612767E+03 +0.1268044522318264E-01 +0.0000000000000000E+00
+0.6523112938919201E+03 +0.1276084231566809E-01 +0.0000000000000000E+00
+0.6523158291225634E+03 +0.1283896599019899E-01 +0.0000000000000000E+00
+0.6523203643532066E+03 +0.1291471486710487E-01 +0.0000000000000000E+00
+0.6523248995838501E+03 +0.1298799169977501E-01 +0.0000000000000000E+00
+0.6523294348144933E+03 +0.1305870350700574E-01 +0.0000000000000000E+00
+0.6523339700451368E+03 +0.1312676171732039E-01 +0.0000000000000000E+00
+0.6523385052757800E+03 +0.1319208233389855E-01 +0.0000000000000000E+00
+0.6523430405064234E+03 +0.1325458612594582E-01 +0.0000000000000000E+00
+0.6523475757370667E+03 +0.1331419884915101E-01 +0.0000000000000000E+00
+0.6523521109677100E+03 +0.1337085149490663E-01 +0.0000000000000000E+00
+0.6523566461983534E+03 +0.1342448056505791E-01 +0.0000000000000000E+00
+0.6523611814289967E+03 +0.1347502836662639E-01 +0.0000000000000000E+00
+0.6523657166596400E+03 +0.1352244331904425E-01 +0.0000000000000000E+00
+0.6523702518902834E+03 +0.1356668026529219E-01 +0.0000000000000000E+00
+0.6523747871209267E+03 +0.1360770077782363E-01 +0.0000000000000000E+00
+0.6523793223515700E+03 +0.1364547345028064E-01 +0.0000000000000000E+00
+0.6523838575822134E+03 +0.1367997416680089E-01 +0.0000000000000000E+00
+0.6523883928128566E+03 +0.1371118634186651E-01 +0.0000000000000000E+00
+0.6523929280435001E+03 +0.1373910112522893E-01 +0.0000000000000000E+00
+0.6523974632741433E+03 +0.1376371756807661E-01 +0.0000000000000000E+00
+0.6524019985047867E+03 +0.1378504274832571E-01 +0.0000000000000000E+00
+0.6524065337354300E+03 +0.1380309185436962E-01 +0.0000000000000000E+00
+0.6524110689660733E+03 +0.1381788822783449E-01 +0.0000000000000000E+00
+0.6524156041967167E+03 +0.1382946336665807E-01 +0.0000000000000000E+00
+0.6524201394273600E+03 +0.1383785689010713E-01 +0.0000000000000000E+00
+0.6524246746580034E+03 +0.1384311646719460E-01 +0.0000000000000000E+00
+0.6524292098886467E+03 +0.1384529770931782E-01 +0.0000000000000000E+00
+0.6524337451192899E+03 +0.1384446402696392E-01 +0.0000000000000000E+00
+0.6524382803499334E+03 +0.1384068644907417E-01 +0.0000000000000000E+00
+0.6524428155805766E+03 +0.1383404340231400E-01 +0.0000000000000000E+00
+0.6524473508112201E+03 +0.1382462044619642E-01 +0.0000000000000000E+00
+0.6524518860418633E+03 +0.1381250995894253E-01 +0.0000000000000000E+00
+0.6524564212725068E+03 +0.1379781076827463E-01 +0.0000000000000000E+00
+0.6524609565031500E+03 +0.1378062772119521E-01 +0.0000000000000000E+00
+0.6524654917337934E+03 +0.1376107118726784E-01 +0.0000000000000000E+00
+0.6524700269644367E+03 +0.1373925649110731E-01 +0.0000000000000000E+00
+0.6524745621950800E+03 +0.1371530327163354E-01 +0.0000000000000000E+00
+0.6524790974257234E+03 +0.1368933476818675E-01 +0.0000000000000000E+00
+0.6524836326563667E+03 +0.1366147703665108E-01 +0.0000000000000000E+00
+0.6524881678870100E+03 +0.1363185810217967E-01 +0.0000000000000000E+00
+0.6524927031176534E+03 +0.1360060705876840E-01 +0.0000000000000000E+00
+0.6524972383482967E+03 +0.1356785312947918E-01 +0.0000000000000000E+00
+0.6525017735789401E+03 +0.1353372470445073E-01 +0.0000000000000000E+00
+0.6525063088095834E+03 +0.1349834837656501E-01 +0.0000000000000000E+00
+0.6525108440402267E+03 +0.1346184799671092E-01 +0.0000000000000000E+00
+0.6525153792708700E+03 +0.1342434377166239E-01 +0.0000000000000000E+00
+0.6525199145015134E+03 +0.1338595142771696E-01 +0.0000000000000000E+00
+0.6525244497321567E+03 +0.1334678146223067E-01 +0.0000000000000000E+00
+0.6525289849628000E+03 +0.1330693850314107E-01 +0.0000000000000000E+00
+0.6525335201934433E+03 +0.1326652079359770E-01 +0.0000000000000000E+00
+0.6525380554240867E+03 +0.1322561981496958E-01 +0.0000000000000000E+00
+0.6525425906547300E+03 +0.1318432005715425E-01 +0.0000000000000000E+00
+0.6525471258853734E+03 +0.1314269894031353E-01 +0.0000000000000000E+00
+0.6525516611160167E+03 +0.1310082688738301E-01 +0.0000000000000000E+00
+0.6525561963466599E+03 +0.1305876754198038E-01 +0.0000000000000000E+00
+0.6525607315773034E+03 +0.1301657812211585E-01 +0.0000000000000000E+00
+0.6525652668079466E+03 +0.1297430989638908E-01 +0.0000000000000000E+00
+0.6525698020385901E+03 +0.1293200876638640E-01 +0.0000000000000000E+00
+0.6525743372692333E+03 +0.1288971593683966E-01 +0.0000000000000000E+00
+0.6525788724998768E+03 +0.1284746865367219E-01 +0.0000000000000000E+00
+0.6525834077305200E+03 +0.1280530098947625E-01 +0.0000000000000000E+00
+0.6525879429611634E+03 +0.1276324465592248E-01 +0.0000000000000000E+00
+0.6525924781918067E+03 +0.1272132982319923E-01 +0.0000000000000000E+00
+0.6525970134224500E+03 +0.1267958592743641E-01 +0.0000000000000000E+00
+0.6526015486530933E+03 +0.1263804244826915E-01 +0.0000000000000000E+00
+0.6526060838837367E+03 +0.1259672963991744E-01 +0.0000000000000000E+00
+0.6526106191143800E+03 +0.1255567920042227E-01 +0.0000000000000000E+00
+0.6526151543450234E+03 +0.1251492486492309E-01 +0.0000000000000000E+00
+0.6526196895756667E+03 +0.1247450290996670E-01 +0.0000000000000000E+00
+0.6526242248063101E+03 +0.1243445255701768E-01 +0.0000000000000000E+00
+0.6526287600369534E+03 +0.1239481626444687E-01 +0.0000000000000000E+00
+0.6526332952675967E+03 +0.1235563989862474E-01 +0.0000000000000000E+00
+0.6526378304982400E+03 +0.1231697277622115E-01 +0.0000000000000000E+00
+0.6526423657288834E+03 +0.1227886757172749E-01 +0.0000000000000000E+00
+0.6526469009595266E+03 +0.1224138008646419E-01 +0.0000000000000000E+00
+0.6526514361901701E+03 +0.1220456887807330E-01 +0.0000000000000000E+00
+0.6526559714208133E+03 +0.1216849475270986E-01 +0.0000000000000000E+00
+0.6526605066514568E+03 +0.1213322012568524E-01 +0.0000000000000000E+00
+0.6526650418821000E+03 +0.1209880826024008E-01 +0.0000000000000000E+00
+0.6526695771127434E+03 +0.1206532239808798E-01 +0.0000000000000000E+00
+0.6526741123433867E+03 +0.1203282479938610E-01 +0.0000000000000000E+00
+0.6526786475740300E+03 +0.1200137571345674E-01 +0.0000000000000000E+00
+0.6526831828046734E+03 +0.1197103230488211E-01 +0.0000000000000000E+00
+0.6526877180353167E+03 +0.1194184756217947E-01 +0.0000000000000000E+00
+0.6526922532659601E+03 +0.1191386921807217E-01 +0.0000000000000000E+00
+0.6526967884966033E+03 +0.1188713871128336E-01 +0.0000000000000000E+00
+0.6527013237272467E+03 +0.1186169021965675E-01 +0.0000000000000000E+00
+0.6527058589578900E+03 +0.1183754979337516E-01 +0.0000000000000000E+00
+0.6527103941885334E+03 +0.1181473461500145E-01 +0.0000000000000000E+00
+0.6527149294191767E+03 +0.1179325241024471E-01 +0.0000000000000000E+00
+0.6527194646498200E+03 +0.1177310102974183E-01 +0.0000000000000000E+00
+0.6527239998804633E+03 +0.1175426821801680E-01 +0.0000000000000000E+00
+0.6527285351111067E+03 +0.1173673158118616E-01 +0.0000000000000000E+00
+0.6527330703417500E+03 +0.1172045876013787E-01 +0.0000000000000000E+00
+0.6527376055723934E+03 +0.1170540781095911E-01 +0.0000000000000000E+00
+0.6527421408030367E+03 +0.1169152778940368E-01 +0.0000000000000000E+00
+0.6527466760336800E+03 +0.1167875953135977E-01 +0.0000000000000000E+00
+0.6527512112643234E+03 +0.1166703661660249E-01 +0.0000000000000000E+00
+0.6527557464949667E+03 +0.1165628649875077E-01 +0.0000000000000000E+00
+0.6527602817256100E+03 +0.1164643178027953E-01 +0.0000000000000000E+00
+0.6527648169562534E+03 +0.1163739160779521E-01 +0.0000000000000000E+00
+0.6527693521868966E+03 +0.1162908315956628E-01 +0.0000000000000000E+00
+0.6527738874175401E+03 +0.1162142319461263E-01 +0.0000000000000000E+00
+0.6527784226481833E+03 +0.1161432963056114E-01 +0.0000000000000000E+00
+0.6527829578788268E+03 +0.1160772311602769E-01 +0.0000000000000000E+00
+0.6527874931094700E+03 +0.1160152856259976E-01 +0.0000000000000000E+00
+0.6527920283401135E+03 +0.1159567660160464E-01 +0.0000000000000000E+00
+0.6527965635707567E+03 +0.1159010493185325E-01 +0.0000000000000000E+00
+0.6528010988014000E+03 +0.1158475952645516E-01 +0.0000000000000000E+00
+0.6528056340320434E+03 +0.1157959566965079E-01 +0.0000000000000000E+00
+0.6528101692626867E+03 +0.1157457879835223E-01 +0.0000000000000000E+00
+0.6528147044933301E+03 +0.1156968512767871E-01 +0.0000000000000000E+00
+0.6528192397239734E+03 +0.1156490204511401E-01 +0.0000000000000000E+00
+0.6528237749546167E+03 +0.1156022826384353E-01 +0.0000000000000000E+00
+0.6528283101852601E+03 +0.1155567373219638E-01 +0.0000000000000000E+00
+0.6528328454159034E+03 +0.1155125930269063E-01 +0.0000000000000000E+00
+0.6528373806465466E+03 +0.1154701617075983E-01 +0.0000000000000000E+00
+0.6528419158771900E+03 +0.1154298509956768E-01 +0.0000000000000000E+00
+0.6528464511078333E+03 +0.1153921545318814E-01 +0.0000000000000000E+00
+0.6528509863384767E+03 +0.1153576406559913E-01 +0.0000000000000000E+00
+0.6528555215691200E+03 +0.1153269397722912E-01 +0.0000000000000000E+00
+0.6528600567997634E+03 +0.1153007307403964E-01 +0.0000000000000000E+00
+0.6528645920304067E+03 +0.1152797266619158E-01 +0.0000000000000000E+00
+0.6528691272610500E+03 +0.1152646604416939E-01 +0.0000000000000000E+00
+0.6528736624916933E+03 +0.1152562704977983E-01 +0.0000000000000000E+00
+0.6528781977223367E+03 +0.1152552869774419E-01 +0.0000000000000000E+00
+0.6528827329529799E+03 +0.1152624188073076E-01 +0.0000000000000000E+00
+0.6528872681836234E+03 +0.1152783418675992E-01 +0.0000000000000000E+00
+0.6528918034142666E+03 +0.1153036885312649E-01 +0.0000000000000000E+00
+0.6528963386449101E+03 +0.1153390387552299E-01 +0.0000000000000000E+00
+0.6529008738755533E+03 +0.1153849128514385E-01 +0.0000000000000000E+00
+0.6529054091061968E+03 +0.1154417660044959E-01 +0.0000000000000000E+00
+0.6529099443368400E+03 +0.1155099845420638E-01 +0.0000000000000000E+00
+0.6529144795674833E+03 +0.1155898839064397E-01 +0.0000000000000000E+00
+0.6529190147981267E+03 +0.1156817082228644E-01 +0.0000000000000000E+00
+0.6529235500287700E+03 +0.1157856313141621E-01 +0.0000000000000000E+00
+0.6529280852594134E+03 +0.1159017589736884E-01 +0.0000000000000000E+00
+0.6529326204900567E+03 +0.1160301322802672E-01 +0.0000000000000000E+00
+0.6529371557207000E+03 +0.1161707317207349E-01 +0.0000000000000000E+00
+0.6529416909513434E+03 +0.1163234818775869E-01 +0.0000000000000000E+00
+0.6529462261819867E+03 +0.1164882564413189E-01 +0.0000000000000000E+00
+0.6529507614126301E+03 +0.1166648833180080E-01 +0.0000000000000000E+00
+0.6529552966432733E+03 +0.1168531496221574E-01 +0.0000000000000000E+00
+0.6529598318739168E+03 +0.1170528063707095E-01 +0.0000000000000000E+00
+0.6529643671045600E+03 +0.1172635727255316E-01 +0.0000000000000000E+00
+0.6529689023352034E+03 +0.1174851396664929E-01 +0.0000000000000000E+00
+0.6529734375658467E+03 +0.1177171730136742E-01 +0.0000000000000000E+00
+0.6529779727964901E+03 +0.1179593157541553E-01 +0.0000000000000000E+00
+0.6529825080271333E+03 +0.1182111896636892E-01 +0.0000000000000000E+00
+0.6529870432577767E+03 +0.1184723962461622E-01 +0.0000000000000000E+00
+0.6529915784884200E+03 +0.1187425170416934E-01 +0.0000000000000000E+00
+0.6529961137190634E+03 +0.1190211133779989E-01 +0.0000000000000000E+00
+0.6530006489497067E+03 +0.1193077256574625E-01 +0.0000000000000000E+00
+0.6530051841803501E+03 +0.1196018722851460E-01 +0.0000000000000000E+00
+0.6530097194109934E+03 +0.1199030483502486E-01 +0.0000000000000000E+00
+0.6530142546416366E+03 +0.1202107241756237E-01 +0.0000000000000000E+00
+0.6530187898722801E+03 +0.1205243438483777E-01 +0.0000000000000000E+00
+0.6530233251029233E+03 +0.1208433238387716E-01 +0.0000000000000000E+00
+0.6530278603335668E+03 +0.1211670518071082E-01 +0.0000000000000000E+00
+0.6530323955642100E+03 +0.1214948856882283E-01 +0.0000000000000000E+00
+0.6530369307948533E+03 +0.1218261531331717E-01 +0.0000000000000000E+00
+0.6530414660254967E+03 +0.1221601513764706E-01 +0.0000000000000000E+00
+0.6530460012561400E+03 +0.1224961475873279E-01 +0.0000000000000000E+00
+0.6530505364867834E+03 +0.1228333797529866E-01 +0.0000000000000000E+00
+0.6530550717174267E+03 +0.1231710581328921E-01 +0.0000000000000000E+00
+0.6530596069480700E+03 +0.1235083673135615E-01 +0.0000000000000000E+00
+0.6530641421787134E+03 +0.1238444688845711E-01 +0.0000000000000000E+00
+0.6530686774093567E+03 +0.1241785047471795E-01 +0.0000000000000000E+00
+0.6530732126400001E+03 +0.1245096010566111E-01 +0.0000000000000000E+00
+0.6530777478706433E+03 +0.1248368727885365E-01 +0.0000000000000000E+00
+0.6530822831012867E+03 +0.1251594289079028E-01 +0.0000000000000000E+00
+0.6530868183319300E+03 +0.1254763781056090E-01 +0.0000000000000000E+00
+0.6530913535625734E+03 +0.1257868350549461E-01 +0.0000000000000000E+00
+0.6530958887932167E+03 +0.1260899271257770E-01 +0.0000000000000000E+00
+0.6531004240238601E+03 +0.1263848014815448E-01 +0.0000000000000000E+00
+0.6531049592545033E+03 +0.1266706324716818E-01 +0.0000000000000000E+00
+0.6531094944851468E+03 +0.1269466292221379E-01 +0.0000000000000000E+00
+0.6531140297157900E+03 +0.1272120433184505E-01 +0.0000000000000000E+00
+0.6531185649464334E+03 +0.1274661764710584E-01 +0.0000000000000000E+00
+0.6531231001770767E+03 +0.1277083880500269E-01 +0.0000000000000000E+00
+0.6531276354077200E+03 +0.1279381023771679E-01 +0.0000000000000000E+00
+0.6531321706383634E+03 +0.1281548156665768E-01 +0.0000000000000000E+00
+0.6531367058690067E+03 +0.1283581025093928E-01 +0.0000000000000000E+00
+0.6531412410996501E+03 +0.1285476218050774E-01 +0.0000000000000000E+00
+0.6531457763302934E+03 +0.1287231220480101E-01 +0.0000000000000000E+00
+0.6531503115609368E+03 +0.1288844458853259E-01 +0.0000000000000000E+00
+0.6531548467915800E+03 +0.1290315338681494E-01 +0.0000000000000000E+00
+0.6531593820222233E+03 +0.1291644273246877E-01 +0.0000000000000000E+00
+0.6531639172528667E+03 +0.1292832702892192E-01 +0.0000000000000000E+00
+0.6531684524835100E+03 +0.1293883104271353E-01 +0.0000000000000000E+00
+0.6531729877141534E+03 +0.1294798989030163E-01 +0.0000000000000000E+00
+0.6531775229447967E+03 +0.1295584891471629E-01 +0.0000000000000000E+00
+0.6531820581754400E+03 +0.1296246344871119E-01 +0.0000000000000000E+00
+0.6531865934060834E+03 +0.1296789846246289E-01 +0.0000000000000000E+00
+0.6531911286367267E+03 +0.1297222809564210E-01 +0.0000000000000000E+00
+0.6531956638673701E+03 +0.1297553507578861E-01 +0.0000000000000000E+00
+0.6532001990980133E+03 +0.1297791002736799E-01 +0.0000000000000000E+00
+0.6532047343286567E+03 +0.1297945067855587E-01 +0.0000000000000000E+00
+0.6532092695593000E+03 +0.1298026097559602E-01 +0.0000000000000000E+00
+0.6532138047899434E+03 +0.1298045011734551E-01 +0.0000000000000000E+00
+0.6532183400205867E+03 +0.1298013152520102E-01 +0.0000000000000000E+00
+0.6532228752512301E+03 +0.1297942176583302E-01 +0.0000000000000000E+00
+0.6532274104818733E+03 +0.1297843944588831E-01 +0.0000000000000000E+00
+0.6532319457125168E+03 +0.1297730409893959E-01 +0.0000000000000000E+00
+0.6532364809431600E+03 +0.1297613508538803E-01 +0.0000000000000000E+00
+0.6532410161738034E+03 +0.1297505052571682E-01 +0.0000000000000000E+00
+0.6532455514044467E+03 +0.1297416628647464E-01 +0.0000000000000000E+00
+0.6532500866350900E+03 +0.1297359503668470E-01 +0.0000000000000000E+00
+0.6532546218657334E+03 +0.1297344539012383E-01 +0.0000000000000000E+00
+0.6532591570963767E+03 +0.1297382114622178E-01 +0.0000000000000000E+00
+0.6532636923270201E+03 +0.1297482063932513E-01 +0.0000000000000000E+00
+0.6532682275576634E+03 +0.1297653620290689E-01 +0.0000000000000000E+00
+0.6532727627883067E+03 +0.1297905375211926E-01 +0.0000000000000000E+00
+0.6532772980189501E+03 +0.1298245248501414E-01 +0.0000000000000000E+00
+0.6532818332495933E+03 +0.1298680469991134E-01 +0.0000000000000000E+00
+0.6532863684802368E+03 +0.1299217572385965E-01 +0.0000000000000000E+00
+0.6532909037108800E+03 +0.1299862394498179E-01 +0.0000000000000000E+00
+0.6532954389415233E+03 +0.1300620093975952E-01 +0.0000000000000000E+00
+0.6532999741721667E+03 +0.1301495168500399E-01 +0.0000000000000000E+00
+0.6533045094028100E+03 +0.1302491484338086E-01 +0.0000000000000000E+00
+0.6533090446334534E+03 +0.1303612311086210E-01 +0.0000000000000000E+00
+0.6533135798640967E+03 +0.1304860361435167E-01 +0.0000000000000000E+00
+0.6533181150947401E+03 +0.1306237834788049E-01 +0.0000000000000000E+00
+0.6533226503253834E+03 +0.1307746463617750E-01 +0.0000000000000000E+00
+0.6533271855560267E+03 +0.1309387561498035E-01 +0.0000000000000000E+00
+0.6533317207866700E+03 +0.1311162071813960E-01 +0.0000000000000000E+00
+0.6533362560173134E+03 +0.1313070616231148E-01 +0.0000000000000000E+00
+0.6533407912479566E+03 +0.1315113542077427E-01 +0.0000000000000000E+00
+0.6533453264786001E+03 +0.1317290967866166E-01 +0.0000000000000000E+00
+0.6533498617092433E+03 +0.1319602826258603E-01 +0.0000000000000000E+00
+0.6533543969398867E+03 +0.1322048903832540E-01 +0.0000000000000000E+00
+0.6533589321705300E+03 +0.1324628877088162E-01 +0.0000000000000000E+00
+0.6533634674011734E+03 +0.1327342344190183E-01 +0.0000000000000000E+00
+0.6533680026318167E+03 +0.1330188852017464E-01 +0.0000000000000000E+00
+0.6533725378624600E+03 +0.1333167918169622E-01 +0.0000000000000000E+00
+0.6533770730931034E+03 +0.1336279047675980E-01 +0.0000000000000000E+00
+0.6533816083237467E+03 +0.1339521744256453E-01 +0.0000000000000000E+00
+0.6533861435543901E+03 +0.1342895516112422E-01 +0.0000000000000000E+00
+0.6533906787850334E+03 +0.1346399876362738E-01 +0.0000000000000000E+00
+0.6533952140156766E+03 +0.1350034338399371E-01 +0.0000000000000000E+00
+0.6533997492463201E+03 +0.1353798406598171E-01 +0.0000000000000000E+00
+0.6534042844769633E+03 +0.1357691562990461E-01 +0.0000000000000000E+00
+0.6534088197076068E+03 +0.1361713250663745E-01 +0.0000000000000000E+00
+0.6534133549382500E+03 +0.1365862854804162E-01 +0.0000000000000000E+00
+0.6534178901688935E+03 +0.1370139682420146E-01 +0.0000000000000000E+00
+0.6534224253995367E+03 +0.1374542941868261E-01 +0.0000000000000000E+00
+0.6534269606301801E+03 +0.1379071723351102E-01 +0.0000000000000000E+00
+0.6534314958608234E+03 +0.1383724981544144E-01 +0.0000000000000000E+00
+0.6534360310914667E+03 +0.1388501521453169E-01 +0.0000000000000000E+00
+0.6534405663221100E+03 +0.1393399988482965E-01 +0.0000000000000000E+00
+0.6534451015527534E+03 +0.1398418863535014E-01 +0.0000000000000000E+00
+0.6534496367833967E+03 +0.1403556463741765E-01 +0.0000000000000000E+00
+0.6534541720140401E+03 +0.1408810949198206E-01 +0.0000000000000000E+00
+0.6534587072446834E+03 +0.1414180335794055E-01 +0.0000000000000000E+00
+0.6534632424753268E+03 +0.1419662513974747E-01 +0.0000000000000000E+00
+0.6534677777059701E+03 +0.1425255273008606E-01 +0.0000000000000000E+00
+0.6534723129366133E+03 +0.1430956330097600E-01 +0.0000000000000000E+00
+0.6534768481672567E+03 +0.1436763363482063E-01 +0.0000000000000000E+00
+0.6534813833979000E+03 +0.1442674048537329E-01 +0.0000000000000000E+00
+0.6534859186285433E+03 +0.1448686095773900E-01 +0.0000000000000000E+00
+0.6534904538591867E+03 +0.1454797289620765E-01 +0.0000000000000000E+00
+0.6534949890898300E+03 +0.1461005526892185E-01 +0.0000000000000000E+00
+0.6534995243204734E+03 +0.1467308853923397E-01 +0.0000000000000000E+00
